"ID","LR","bus","cars","oth","rail","NA","total","year","State","Name","Urbanized.Area","share_light","share_rail","share_bus","share_cars","share_oth"
4102,0,582.4,0,63,0,0,645.4,2004,NA,NA,NA,0,0,0.902386117136659,0,0.0976138828633406
4104,0,235.2,0,92.2,0,0,327.4,2004,NA,NA,NA,0,0,0.718387293830177,0,0.281612706169823
4108,0,723.2,320.8,8.1,0,0,1052.1,2004,NA,NA,NA,0,0,0.687387130500903,0.304913981560688,0.0076988879384089
4110,0,1417.7,0,51.9,0,0,1469.6,2004,NA,NA,NA,0,0,0.96468426782798,0,0.0353157321720196
4120,0,273.1,0,9.3,0,0,282.4,2004,NA,NA,NA,0,0,0.967067988668555,0,0.0329320113314448
4127,0,376.9,0,105.7,0,0,482.6,2004,NA,NA,NA,0,0,0.780978035640282,0,0.219021964359718
4128,0,92.2,0,142.7,0,0,234.9,2004,NA,NA,NA,0,0,0.392507449978714,0,0.607492550021286
4130,0,994,0,0,0,0,994,2004,NA,NA,NA,0,0,1,0,0
4135,0,6114.2,169.6,0,0,0,6283.8,2004,NA,NA,NA,0,0,0.973009962124829,0.0269900378751711,0
4138,0,1570.7,0,3.5,0,0,1574.2,2004,NA,NA,NA,0,0,0.997776648456359,0,0.00222335154364121
4141,0,2485.9,0,69.8,0,0,2555.7,2004,NA,NA,NA,0,0,0.972688500215205,0,0.0273114997847948
4142,0,24.2,0,0,0,0,24.2,2004,NA,NA,NA,0,0,1,0,0
5001,0,1008.5,0,119.8,0,0,1128.3,2004,NA,NA,NA,0,0,0.893822564920677,0,0.106177435079323
5002,0,783.1,0,100.6,0,0,883.7,2004,NA,NA,NA,0,0,0.886160461695145,0,0.113839538304855
5004,0,1015.1,0,75.7,0,0,1090.8,2004,NA,NA,NA,0,0,0.930601393472681,0,0.0693986065273194
5005,0,10962.3,0,256.5,0,0,11218.8,2004,NA,NA,NA,0,0,0.977136592148893,0,0.0228634078511071
5006,0,1478.8,0,19.8,0,0,1498.6,2004,NA,NA,NA,0,0,0.986787668490591,0,0.0132123315094088
5008,0,53742.8,32.8,1003.9,0,0,54779.5,2004,NA,NA,NA,0,0,0.981075037194571,0.000598764136218841,0.0183261986692102
5009,0,911.2,0,152.9,0,0,1064.1,2004,NA,NA,NA,0,0,0.856310497133728,0,0.143689502866272
5010,0,5562.4,0,216.2,0,0,5778.6,2004,NA,NA,NA,0,0,0.962586093517461,0,0.037413906482539
5011,0,1863,0,135.5,0,0,1998.5,2004,NA,NA,NA,0,0,0.932199149362022,0,0.0678008506379785
5012,0,23052.4,0,267.3,0,0,23319.7,2004,NA,NA,NA,0,0,0.988537588390931,0,0.0114624116090687
5016,0,14544,0,159,0,0,14703,2004,NA,NA,NA,0,0,0.989185880432565,0,0.0108141195674352
5017,0,12459.4,0,250.6,0,0,12710,2004,NA,NA,NA,0,0,0.980283241542093,0,0.0197167584579072
5019,0,183.3,0,10.7,0,0,194,2004,NA,NA,NA,0,0,0.944845360824742,0,0.0551546391752577
5020,0,554.1,0,16.8,0,0,570.9,2004,NA,NA,NA,0,0,0.970572779821335,0,0.0294272201786653
5021,0,823.6,0,136,0,0,959.6,2004,NA,NA,NA,0,0,0.858274280950396,0,0.141725719049604
5022,0,5048.6,0,88.4,0,0,5137,2004,NA,NA,NA,0,0,0.982791512555967,0,0.0172084874440335
5024,0,1488.2,0,21.4,0,0,1509.6,2004,NA,NA,NA,0,0,0.985824059353471,0,0.0141759406465289
5025,0,2647.1,0,26.7,0,0,2673.8,2004,NA,NA,NA,0,0,0.990014211982946,0,0.00998578801705438
5026,0,280.3,0,0,0,0,280.3,2004,NA,NA,NA,0,0,1,0,0
5028,0,1675.3,0,130.1,0,0,1805.4,2004,NA,NA,NA,0,0,0.927938407001219,0,0.0720615929987814
5029,0,449.4,0,143.3,0,0,592.7,2004,NA,NA,NA,0,0,0.758225071705753,0,0.241774928294247
5030,0,522.8,0,31.1,0,0,553.9,2004,NA,NA,NA,0,0,0.943852680989348,0,0.0561473190106517
5031,0,8984.1,0,764.7,0,0,9748.8,2004,NA,NA,NA,0,0,0.921559576563269,0,0.0784404234367307
5032,0,3457.3,0,534.6,0,0,3991.9,2004,NA,NA,NA,0,0,0.866078809589419,0,0.133921190410581
5033,0,5273.9,0,403,0,0,5676.9,2004,NA,NA,NA,0,0,0.929010551533407,0,0.0709894484665927
5034,0,494,0,151.5,0,0,645.5,2004,NA,NA,NA,0,0,0.765298218435321,0,0.234701781564679
5035,0,2870,0,28.9,0,0,2898.9,2004,NA,NA,NA,0,0,0.990030701300493,0,0.00996929869950671
5036,0,8278.2,0,410,0,0,8688.2,2004,NA,NA,NA,0,0,0.952809557791027,0,0.0471904422089731
5037,0,410.5,0,13.8,0,0,424.3,2004,NA,NA,NA,0,0,0.967475842564223,0,0.0325241574357766
5039,0,737.2,0,53.2,0,0,790.4,2004,NA,NA,NA,0,0,0.932692307692308,0,0.0673076923076923
5040,0,4188.1,0,223.7,0,0,4411.8,2004,NA,NA,NA,0,0,0.949295072306088,0,0.0507049276939118
5041,0,168.7,0,48.8,0,0,217.5,2004,NA,NA,NA,0,0,0.775632183908046,0,0.224367816091954
5042,0,270.6,0,6.1,0,0,276.7,2004,NA,NA,NA,0,0,0.977954463317672,0,0.0220455366823274
5043,0,1342.7,0,42.8,0,0,1385.5,2004,NA,NA,NA,0,0,0.96910862504511,0,0.0308913749548899
5044,0,1603.6,0,44.2,0,0,1647.8,2004,NA,NA,NA,0,0,0.973176356353926,0,0.0268236436460736
5045,0,1514,0,5.9,0,0,1519.9,2004,NA,NA,NA,0,0,0.996118165668794,0,0.003881834331206
5047,0,1497.8,0,20.5,0,0,1518.3,2004,NA,NA,NA,0,0,0.986498057037476,0,0.0135019429625239
5050,0,8966.1,0,333.4,0,0,9299.5,2004,NA,NA,NA,0,0,0.96414861014033,0,0.0358513898596699
5051,0,4233.4,0,22.2,0,0,4255.6,2004,NA,NA,NA,0,0,0.994783344299276,0,0.00521665570072375
5052,0,2606.6,0,31.2,0,0,2637.8,2004,NA,NA,NA,0,0,0.988171961483054,0,0.0118280385169459
5053,0,141.9,0,21.7,0,0,163.6,2004,NA,NA,NA,0,0,0.867359413202934,0,0.132640586797066
5054,0,1511.4,0,73.2,0,0,1584.6,2004,NA,NA,NA,0,0,0.953805376751231,0,0.0461946232487694
5056,0,1909.6,0,133.6,0,0,2043.2,2004,NA,NA,NA,0,0,0.93461237274863,0,0.0653876272513704
5057,0,2011.6,2.6,12.1,0,0,2026.3,2004,NA,NA,NA,0,0,0.992745398016089,0.00128312688150817,0.0059714751024034
5058,0,1296.7,0,100.3,0,0,1397,2004,NA,NA,NA,0,0,0.928203292770222,0,0.0717967072297781
5059,0,1657.9,0,55.2,0,0,1713.1,2004,NA,NA,NA,0,0,0.967777712918102,0,0.0322222870818983
5060,0,10299,0,121.1,0,0,10420.1,2004,NA,NA,NA,0,0,0.988378230535216,0,0.0116217694647844
5061,0,962.6,0,52,0,0,1014.6,2004,NA,NA,NA,0,0,0.948748275182338,0,0.0512517248176621
5066,0,294030.8,0,2003.5,178716.5,0,474750.8,2004,NA,NA,NA,0,0.376442756915839,0.619337134345008,0,0.00422010873915326
5088,0,499.9,0,29.5,0,0,529.4,2004,NA,NA,NA,0,0,0.944276539478655,0,0.0557234605213449
5090,0,284.1,0,31.6,0,0,315.7,2004,NA,NA,NA,0,0,0.899904973075705,0,0.100095026924295
5091,0,758.6,0,11.8,0,0,770.4,2004,NA,NA,NA,0,0,0.984683281412253,0,0.0153167185877466
5092,0,1173.3,0,43.7,0,0,1217,2004,NA,NA,NA,0,0,0.964092029580937,0,0.0359079704190633
5095,0,746.6,0,66.1,0,0,812.7,2004,NA,NA,NA,0,0,0.918666174480128,0,0.081333825519872
5096,0,1236.7,0,30.1,0,0,1266.8,2004,NA,NA,NA,0,0,0.976239343227029,0,0.0237606567729713
5097,0,513.4,0,0,0,0,513.4,2004,NA,NA,NA,0,0,1,0,0
5099,0,1068.1,0,66.9,0,0,1135,2004,NA,NA,NA,0,0,0.941057268722467,0,0.058942731277533
5102,0,382,0,6.3,0,0,388.3,2004,NA,NA,NA,0,0,0.983775431367499,0,0.0162245686325006
5108,0,508.9,0,3.3,0,0,512.2,2004,NA,NA,NA,0,0,0.993557204217103,0,0.00644279578289731
5109,0,287.4,0,2.3,0,0,289.7,2004,NA,NA,NA,0,0,0.992060752502589,0,0.00793924749741111
5110,0,2026.9,0,30.6,0,0,2057.5,2004,NA,NA,NA,0,0,0.985127582017011,0,0.0148724179829891
5113,0,31441,1416.3,1513.5,0,0,34370.8,2004,NA,NA,NA,0,0,0.914759039649935,0.0412064892292295,0.0440344711208351
5117,0,614.3,0,366.9,0,0,981.2,2004,NA,NA,NA,0,0,0.626070118222585,0,0.373929881777415
5119,0,34513.9,0,207.8,0,0,34721.7,2004,NA,NA,NA,0,0,0.994015269989661,0,0.00598473001033935
5132,0,21,0,132.2,0,0,153.2,2004,NA,NA,NA,0,0,0.137075718015666,0,0.862924281984334
5143,0,20.3,0,0,0,0,20.3,2004,NA,NA,NA,0,0,1,0,0
5146,0,1818.7,389.9,157.8,0,0,2366.4,2004,NA,NA,NA,0,0,0.76855138607167,0.164765043948614,0.066683569979716
5147,0,77.1,0,95.8,0,0,172.9,2004,NA,NA,NA,0,0,0.445922498554078,0,0.554077501445923
5148,0,407.6,0,407.8,0,0,815.4,2004,NA,NA,NA,0,0,0.499877360804513,0,0.500122639195487
5149,0,119.9,0,152.3,0,0,272.2,2004,NA,NA,NA,0,0,0.440484937545922,0,0.559515062454078
5154,0,8429.5,129.2,784.5,0,0,9343.2,2004,NA,NA,NA,0,0,0.902206952650056,0.0138282387190684,0.0839648086308759
5157,0,14.1,0,0.9,0,0,15,2004,NA,NA,NA,0,0,0.94,0,0.06
5158,0,4661.2,0,0,0,0,4661.2,2004,NA,NA,NA,0,0,1,0,0
5160,0,68.8,0,70,0,0,138.8,2004,NA,NA,NA,0,0,0.495677233429395,0,0.504322766570605
5161,0,94.5,0,70.3,0,0,164.8,2004,NA,NA,NA,0,0,0.573422330097087,0,0.426577669902913
5171,0,118.3,0,63.9,0,0,182.2,2004,NA,NA,NA,0,0,0.649286498353458,0,0.350713501646542
6001,0,348.1,0,25.7,0,0,373.8,2004,NA,NA,NA,0,0,0.931246655965757,0,0.0687533440342429
6006,0,10376.9,0,290.5,0,0,10667.4,2004,NA,NA,NA,0,0,0.972767497234565,0,0.0272325027654349
6007,0,6383.7,0,315.9,823.7,0,7523.3,2004,NA,NA,NA,0,0.109486528518071,0.848523919024896,0,0.0419895524570335
6009,0,3661.9,0,52,0,0,3713.9,2004,NA,NA,NA,0,0,0.985998546002854,0,0.0140014539971459
6010,0,5767.1,0,73.3,0,0,5840.4,2004,NA,NA,NA,0,0,0.987449489760975,0,0.0125505102390247
6011,0,42213.1,0,996.5,0,0,43209.6,2004,NA,NA,NA,0,0,0.976937995260313,0,0.0230620047396875
6012,0,612.7,0,21.3,0,0,634,2004,NA,NA,NA,0,0,0.966403785488959,0,0.033596214511041
6013,0,124.6,0,21.5,0,0,146.1,2004,NA,NA,NA,0,0,0.85284052019165,0,0.14715947980835
6014,0,1571.1,0,50.7,0,0,1621.8,2004,NA,NA,NA,0,0,0.968738438771735,0,0.0312615612282649
6016,0,661.7,0,23,0,0,684.7,2004,NA,NA,NA,0,0,0.966408646122389,0,0.0335913538776106
6017,0,3821.4,0,156.9,0,0,3978.3,2004,NA,NA,NA,0,0,0.960561043661866,0,0.0394389563381344
6018,0,2850.5,0,208.2,0,0,3058.7,2004,NA,NA,NA,0,0,0.931931866479223,0,0.0680681335207768
6019,0,7638.3,0,185.2,0,0,7823.5,2004,NA,NA,NA,0,0,0.976327730555378,0,0.023672269444622
6022,0,4805,0,55.4,0,0,4860.4,2004,NA,NA,NA,0,0,0.98860176117192,0,0.01139823882808
6024,0,2828,0,31.1,0,0,2859.1,2004,NA,NA,NA,0,0,0.989122451120982,0,0.0108775488790179
6025,0,633.1,0,16.4,0,0,649.5,2004,NA,NA,NA,0,0,0.974749807544265,0,0.0252501924557352
6026,0,889.7,0,6.5,0,0,896.2,2004,NA,NA,NA,0,0,0.992747154652979,0,0.00725284534702075
6037,0,155.2,0,21.2,0,0,176.4,2004,NA,NA,NA,0,0,0.879818594104308,0,0.120181405895692
6038,0,1156.4,0,41.5,0,0,1197.9,2004,NA,NA,NA,0,0,0.965356039736205,0,0.034643960263795
6040,0,466.4,0,114,0,0,580.4,2004,NA,NA,NA,0,0,0.803583735354928,0,0.196416264645072
6048,0,35062.6,242.4,407.2,0,0,35712.2,2004,NA,NA,NA,0,0,0.981810137712042,0.0067875963956295,0.0114022658923281
6049,0,605.5,0,53.2,0,0,658.7,2004,NA,NA,NA,0,0,0.9192348565356,0,0.0807651434643996
6051,0,5368.9,0,202,0,0,5570.9,2004,NA,NA,NA,0,0,0.963740149706511,0,0.0362598502934894
6053,0,19.6,0,140.1,0,0,159.7,2004,NA,NA,NA,0,0,0.122730118973075,0,0.877269881026925
6059,0,562.4,0,16.8,0,0,579.2,2004,NA,NA,NA,0,0,0.970994475138122,0,0.0290055248618785
6062,0,1315.4,0,6,0,0,1321.4,2004,NA,NA,NA,0,0,0.995459361283487,0,0.00454063871651279
6072,0,12,0,94.9,0,0,106.9,2004,NA,NA,NA,0,0,0.112254443405051,0,0.887745556594949
6076,0,999.7,0,16.3,0,0,1016,2004,NA,NA,NA,0,0,0.983956692913386,0,0.0160433070866142
6077,0,525.3,4.5,86.7,0,0,616.5,2004,NA,NA,NA,0,0,0.852068126520681,0.0072992700729927,0.140632603406326
6086,0,169.4,0,54.9,0,0,224.3,2004,NA,NA,NA,0,0,0.755238519839501,0,0.244761480160499
6088,0,4192.1,0,89.7,0,0,4281.8,2004,NA,NA,NA,0,0,0.979050866458032,0,0.0209491335419683
6090,0,387.8,0,14.1,0,0,401.9,2004,NA,NA,NA,0,0,0.964916645931824,0,0.0350833540681762
6091,0,303.8,0,74,0,0,377.8,2004,NA,NA,NA,0,0,0.804129168872419,0,0.195870831127581
6094,0,223,0,2.9,0,0,225.9,2004,NA,NA,NA,0,0,0.987162461266047,0,0.0128375387339531
6095,0,99,0,19.9,0,0,118.9,2004,NA,NA,NA,0,0,0.832632464255677,0,0.167367535744323
6097,0,226.2,0,6.7,0,0,232.9,2004,NA,NA,NA,0,0,0.971232288535852,0,0.0287677114641477
7001,0,1508.1,0,44.7,0,0,1552.8,2004,NA,NA,NA,0,0,0.971213292117465,0,0.0287867078825348
7002,0,4487.6,0,34.9,0,0,4522.5,2004,NA,NA,NA,0,0,0.992283029297955,0,0.00771697070204533
7003,0,1398.4,0,17.6,0,0,1416,2004,NA,NA,NA,0,0,0.987570621468927,0,0.0124293785310734
7005,0,12936.1,67.4,382.3,0,0,13385.8,2004,NA,NA,NA,0,0,0.966404697515277,0.00503518654096132,0.0285601159437613
7007,0,124.3,0,5.5,0,0,129.8,2004,NA,NA,NA,0,0,0.957627118644068,0,0.0423728813559322
7008,0,1039.3,0,90.1,0,0,1129.4,2004,NA,NA,NA,0,0,0.920223127324243,0,0.079776872675757
7009,0,881.9,0,27.5,0,0,909.4,2004,NA,NA,NA,0,0,0.969760281504289,0,0.0302397184957115
7010,0,3782.1,184.2,195.3,0,0,4161.6,2004,NA,NA,NA,0,0,0.908809111880046,0.0442618223760092,0.0469290657439446
7011,0,540.3,0,100.9,0,0,641.2,2004,NA,NA,NA,0,0,0.842638802245789,0,0.157361197754211
7012,0,827.2,0,29.7,0,0,856.9,2004,NA,NA,NA,0,0,0.965340179717587,0,0.0346598202824133
7013,0,335.6,0,124.3,0,0,459.9,2004,NA,NA,NA,0,0,0.729723853011524,0,0.270276146988476
7014,0,1232.5,0,110,0,0,1342.5,2004,NA,NA,NA,0,0,0.918063314711359,0,0.0819366852886406
7015,0,1965.6,0,355.2,0,0,2320.8,2004,NA,NA,NA,0,0,0.846949327817994,0,0.153050672182006
7016,0,532.8,0,23.6,0,0,556.4,2004,NA,NA,NA,0,0,0.957584471603163,0,0.0424155283968368
7018,0,1510.7,0,58.8,0,0,1569.5,2004,NA,NA,NA,0,0,0.962535839439312,0,0.0374641605606881
7019,0,3567,0,11.3,0,0,3578.3,2004,NA,NA,NA,0,0,0.996842075846072,0,0.00315792415392784
7032,0,349.6,0,0,0,0,349.6,2004,NA,NA,NA,0,0,1,0,0
7033,0,434.9,0,49.7,0,0,484.6,2004,NA,NA,NA,0,0,0.897441188609162,0,0.102558811390838
7035,0,260.5,0,107.9,0,0,368.4,2004,NA,NA,NA,0,0,0.707111834961998,0,0.292888165038002
7036,0,850,0,0,0,0,850,2004,NA,NA,NA,0,0,1,0,0
7041,0,4773.8,0,13.9,0,0,4787.7,2004,NA,NA,NA,0,0,0.99709672702968,0,0.00290327297031978
8002,0,684.5,0,110.5,0,0,795,2004,NA,NA,NA,0,0,0.861006289308176,0,0.138993710691824
8003,0,736.1,0,39.7,0,0,775.8,2004,NA,NA,NA,0,0,0.948827017272493,0,0.0511729827275071
8004,0,652.5,0,66.8,0,0,719.3,2004,NA,NA,NA,0,0,0.907131933824552,0,0.0928680661754483
8005,0,2596,0,221.7,0,0,2817.7,2004,NA,NA,NA,0,0,0.921318806118466,0,0.0786811938815346
8007,0,1011.1,0,38.4,0,0,1049.5,2004,NA,NA,NA,0,0,0.963411148165793,0,0.0365888518342068
8008,0,247.3,0,59.6,0,0,306.9,2004,NA,NA,NA,0,0,0.805799934832193,0,0.194200065167807
8009,0,678.4,0,19.1,0,0,697.5,2004,NA,NA,NA,0,0,0.972616487455197,0,0.0273835125448029
8010,0,403.4,0,31.1,0,0,434.5,2004,NA,NA,NA,0,0,0.928423475258918,0,0.0715765247410817
8011,0,1418.1,0,82.3,0,0,1500.4,2004,NA,NA,NA,0,0,0.945147960543855,0,0.054852039456145
8012,0,397,0,22.5,0,0,419.5,2004,NA,NA,NA,0,0,0.946364719904648,0,0.0536352800953516
8014,0,153.1,0,75.9,0,0,229,2004,NA,NA,NA,0,0,0.668558951965065,0,0.331441048034935
8016,0,686.7,0,9.5,0,0,696.2,2004,NA,NA,NA,0,0,0.98635449583453,0,0.0136455041654697
8019,0,54.6,0,190.6,0,0,245.2,2004,NA,NA,NA,0,0,0.222675367047308,0,0.777324632952692
8020,0,171.7,0,22.4,0,0,194.1,2004,NA,NA,NA,0,0,0.884595569294178,0,0.115404430705822
8021,0,1335,0,21.1,0,0,1356.1,2004,NA,NA,NA,0,0,0.984440675466411,0,0.015559324533589
8025,0,59.9,0,15.3,0,0,75.2,2004,NA,NA,NA,0,0,0.796542553191489,0,0.203457446808511
9001,0,7534.6,0,228.5,0,0,7763.1,2004,NA,NA,NA,0,0,0.97056588218624,0,0.02943411781376
9002,0,61298,0,746.3,0,0,62044.3,2004,NA,NA,NA,0,0,0.987971497784647,0,0.0120285022153526
9004,0,6915.5,0,59.7,0,0,6975.2,2004,NA,NA,NA,0,0,0.99144110563138,0,0.00855889436862026
9006,0,5769,0,98,0,0,5867,2004,NA,NA,NA,0,0,0.983296403613431,0,0.0167035963865689
9007,0,3208.5,0,105.5,0,0,3314,2004,NA,NA,NA,0,0,0.96816535908268,0,0.0318346409173205
9008,0,20629.9,0,27.2,0,0,20657.1,2004,NA,NA,NA,0,0,0.998683261445217,0,0.00131673855478262
9009,0,15145.7,0,305,0,0,15450.7,2004,NA,NA,NA,0,0,0.980259794054638,0,0.0197402059453617
9010,0,4769.3,0,106.2,0,0,4875.5,2004,NA,NA,NA,0,0,0.978217618705774,0,0.0217823812942262
9012,0,4802.4,0,110.5,0,0,4912.9,2004,NA,NA,NA,0,0,0.977508192717132,0,0.0224918072828676
9014,0,64663.4,0,0,0,0,64663.4,2004,NA,NA,NA,0,0,1,0,0
9016,0,8033.8,0,1754.7,0,0,9788.5,2004,NA,NA,NA,0,0,0.820738621852173,0,0.179261378147827
9017,0,2654.5,0,44.4,0,0,2698.9,2004,NA,NA,NA,0,0,0.983548853236504,0,0.0164511467634962
9020,0,7004.1,0,21.4,0,0,7025.5,2004,NA,NA,NA,0,0,0.99695395345527,0,0.00304604654472991
9022,0,2021.8,0,27.5,0,0,2049.3,2004,NA,NA,NA,0,0,0.986580783682233,0,0.013419216317767
9023,0,26775.5,0,82.4,0,0,26857.9,2004,NA,NA,NA,0,0,0.996932001385067,0,0.00306799861493266
9026,0,25545.4,0,0,0,0,25545.4,2004,NA,NA,NA,0,0,1,0,0
9027,0,10854.9,0,169.5,0,0,11024.4,2004,NA,NA,NA,0,0,0.984625013606183,0,0.0153749863938174
9028,0,2253.2,0,669.6,0,0,2922.8,2004,NA,NA,NA,0,0,0.770904612015875,0,0.229095387984125
9029,0,15723.3,0,502.6,0,0,16225.9,2004,NA,NA,NA,0,0,0.96902483067195,0,0.0309751693280496
9030,0,10330.8,0,224.3,1428.8,0,11983.9,2004,NA,NA,NA,0,0.119226629060656,0.862056592595065,0,0.0187167783442786
9031,0,7362.2,0,226.7,0,0,7588.9,2004,NA,NA,NA,0,0,0.970127422946672,0,0.0298725770533279
9032,0,40813.7,0,523.5,0,0,41337.2,2004,NA,NA,NA,0,0,0.987335862129027,0,0.0126641378709734
9033,0,16511,0,342.3,0,0,16853.3,2004,NA,NA,NA,0,0,0.979689437676894,0,0.0203105623231059
9034,0,130.5,0,86.1,0,0,216.6,2004,NA,NA,NA,0,0,0.602493074792244,0,0.397506925207756
9035,0,3372.2,0,108,0,0,3480.2,2004,NA,NA,NA,0,0,0.968967300729843,0,0.0310326992701569
9036,0,67551.9,0,1084.9,0,0,68636.8,2004,NA,NA,NA,0,0,0.984193610424729,0,0.0158063895752716
9039,0,5398.6,0,0,0,0,5398.6,2004,NA,NA,NA,0,0,1,0,0
9041,0,11078.7,0,19.7,0,0,11098.4,2004,NA,NA,NA,0,0,0.998224969364953,0,0.00177503063504649
9042,0,4907.3,0,31.1,0,0,4938.4,2004,NA,NA,NA,0,0,0.993702413737243,0,0.00629758626275717
9043,0,744.7,0,7.5,0,0,752.2,2004,NA,NA,NA,0,0,0.990029247540548,0,0.00997075245945227
9045,0,50581.2,0,713.5,0,0,51294.7,2004,NA,NA,NA,0,0,0.986090180856892,0,0.0139098191431084
9050,0,434.4,0,39.4,0,0,473.8,2004,NA,NA,NA,0,0,0.916842549598987,0,0.0831574504010131
9052,0,142.1,0,68.1,0,0,210.2,2004,NA,NA,NA,0,0,0.676022835394862,0,0.323977164605138
9061,0,590.8,0,61.8,0,0,652.6,2004,NA,NA,NA,0,0,0.905301869445296,0,0.0946981305547043
9062,0,4624.6,0,67.9,0,0,4692.5,2004,NA,NA,NA,0,0,0.98553010122536,0,0.0144698987746404
9078,0,4474.5,0,140.7,0,0,4615.2,2004,NA,NA,NA,0,0,0.969513780551222,0,0.030486219448778
9079,0,3455.8,0,106,0,0,3561.8,2004,NA,NA,NA,0,0,0.970239766410242,0,0.029760233589758
9087,0,750.2,0,30.7,0,0,780.9,2004,NA,NA,NA,0,0,0.960686387501601,0,0.0393136124983993
9088,0,756.8,0,31.7,0,0,788.5,2004,NA,NA,NA,0,0,0.959797083069118,0,0.0402029169308814
9089,0,1313.3,0,33.3,0,0,1346.6,2004,NA,NA,NA,0,0,0.975271053022427,0,0.0247289469775731
9090,0,1200.1,0,14.4,0,0,1214.5,2004,NA,NA,NA,0,0,0.988143268834911,0,0.0118567311650885
9091,0,1119,0,34.3,0,0,1153.3,2004,NA,NA,NA,0,0,0.970259256047863,0,0.0297407439521373
9092,0,751.2,0,19.7,0,0,770.9,2004,NA,NA,NA,0,0,0.974445453366195,0,0.0255545466338046
9093,0,740.7,0,64.2,0,0,804.9,2004,NA,NA,NA,0,0,0.920238538948938,0,0.0797614610510622
9119,0,97.2,302.8,0,0,0,400,2004,NA,NA,NA,0,0,0.243,0.757,0
9121,0,2681.9,0,54.9,0,0,2736.8,2004,NA,NA,NA,0,0,0.979940076001169,0,0.0200599239988308
9127,0,866.8,0,59.2,0,0,926,2004,NA,NA,NA,0,0,0.936069114470842,0,0.0639308855291577
9129,0,2010.8,0,0,0,0,2010.8,2004,NA,NA,NA,0,0,1,0,0
9134,0,1155.2,0,0,6625.4,0,7780.6,2004,NA,NA,NA,0,0.851528159782022,0.148471840217978,0,0
9136,0,4122.9,0,222.7,0,0,4345.6,2004,NA,NA,NA,0,0,0.948752761413844,0,0.0512472385861561
9142,0,3450.1,0,0,0,0,3450.1,2004,NA,NA,NA,0,0,1,0,0
9144,0,1936.2,0,49.8,0,0,1986,2004,NA,NA,NA,0,0,0.974924471299094,0,0.0250755287009063
9146,0,15044.1,0,0,0,0,15044.1,2004,NA,NA,NA,0,0,1,0,0
9147,0,28368.9,0,1344.3,0,0,29713.2,2004,NA,NA,NA,0,0,0.954757481523363,0,0.0452425184766366
9148,0,1097.1,0,110.9,0,0,1208,2004,NA,NA,NA,0,0,0.908195364238411,0,0.0918046357615894
9149,0,238.1,0,22.1,0,0,260.2,2004,NA,NA,NA,0,0,0.915065334358186,0,0.084934665641814
9156,0,680.9,0,0,0,0,680.9,2004,NA,NA,NA,0,0,1,0,0
9159,0,1100.4,0,45.5,0,0,1145.9,2004,NA,NA,NA,0,0,0.960293219303604,0,0.0397067806963958
9161,0,427.6,0,18.9,0,0,446.5,2004,NA,NA,NA,0,0,0.957670772676372,0,0.0423292273236282
9162,0,2258.3,0,99.9,0,0,2358.2,2004,NA,NA,NA,0,0,0.957637180900687,0,0.042362819099313
9164,0,413.3,0,186.3,0,0,599.6,2004,NA,NA,NA,0,0,0.689292861907939,0,0.310707138092061
9165,0,132.4,0,75,0,0,207.4,2004,NA,NA,NA,0,0,0.638379942140791,0,0.361620057859209
9166,0,9407.5,0,1073.3,0,0,10480.8,2004,NA,NA,NA,0,0,0.897593695137776,0,0.102406304862224
9168,0,342.3,0,46.8,0,0,389.1,2004,NA,NA,NA,0,0,0.879722436391673,0,0.120277563608327
9171,0,3344.9,0,85,0,0,3429.9,2004,NA,NA,NA,0,0,0.975217936382985,0,0.0247820636170151
9172,0,6608.4,0,0,0,0,6608.4,2004,NA,NA,NA,0,0,1,0,0
9173,0,905.3,0,137.3,0,0,1042.6,2004,NA,NA,NA,0,0,0.868309994245156,0,0.131690005754844
9175,0,414.6,0,78.9,0,0,493.5,2004,NA,NA,NA,0,0,0.840121580547113,0,0.159878419452888
9180,0,360.8,0,22.8,0,0,383.6,2004,NA,NA,NA,0,0,0.940563086548488,0,0.059436913451512
9185,0,17887.4,0,582.3,0,0,18469.7,2004,NA,NA,NA,0,0,0.968472687699313,0,0.0315273123006871
9189,0,1701.7,0,0,0,0,1701.7,2004,NA,NA,NA,0,0,1,0,0
9192,0,37.6,0,61.9,0,0,99.5,2004,NA,NA,NA,0,0,0.377889447236181,0,0.622110552763819
9193,0,3158.3,0,0,0,0,3158.3,2004,NA,NA,NA,0,0,1,0,0
1108,0,0,1071.6,0,0,0,1071.6,2004,NA,NA,NA,0,0,0,1,0
3078,0,0,206.3,0,0,0,206.3,2004,NA,NA,NA,0,0,0,1,0
4082,0,0,71.7,0,0,0,71.7,2004,NA,NA,NA,0,0,0,1,0
6084,0,0,380.1,0,0,0,380.1,2004,NA,NA,NA,0,0,0,1,0
9095,0,0,1207.3,0,0,0,1207.3,2004,NA,NA,NA,0,0,0,1,0
9169,0,0,623.4,0,0,0,623.4,2004,NA,NA,NA,0,0,0,1,0
9176,0,0,459.5,0,0,0,459.5,2004,NA,NA,NA,0,0,0,1,0
28,0,0,0,204.4,0,0,204.4,2004,NA,NA,NA,0,0,0,0,1
33,0,0,0,198.3,0,0,198.3,2004,NA,NA,NA,0,0,0,0,1
35,0,0,0,24408.4,0,0,24408.4,2004,NA,NA,NA,0,0,0,0,1
