"add","day","month","year","pm25_highway","pm25_city"
"Minneapolis-St. Paul, MN",8,9,2016,2.66663708916882,2.36810267184462
"Minneapolis-St. Paul, MN",9,1,2000,20.8136952550788,21.0252904415131
"Minneapolis-St. Paul, MN",9,1,2001,20.5721821366695,20.7899136883872
"Minneapolis-St. Paul, MN",9,1,2002,2.77289337860911,2.74088911073548
"Minneapolis-St. Paul, MN",9,1,2003,2.42066141074164,2.34400111266545
"Minneapolis-St. Paul, MN",9,1,2004,16.5575781621431,16.336864389692
"Minneapolis-St. Paul, MN",9,1,2005,18.9164269932529,18.657862499782
"Minneapolis-St. Paul, MN",9,1,2006,10.811360049666,10.6572460855756
"Minneapolis-St. Paul, MN",9,1,2007,5.4540259670793,5.4293006999152
"Minneapolis-St. Paul, MN",9,1,2008,12.5226399354767,12.4731472900936
"Minneapolis-St. Paul, MN",9,1,2009,12.2194779964916,12.0866962194443
"Minneapolis-St. Paul, MN",9,1,2010,12.3864173470882,12.3532433101109
"Minneapolis-St. Paul, MN",9,1,2011,30.0586511712325,29.020483146395
"Minneapolis-St. Paul, MN",9,1,2012,3.77211870226944,3.87544162869453
"Minneapolis-St. Paul, MN",9,1,2013,3.38225594738073,3.65585572464125
"Minneapolis-St. Paul, MN",9,1,2014,19.8164563931917,20.2404277597155
"Minneapolis-St. Paul, MN",9,1,2015,5.28599375590943,5.19426128779139
"Minneapolis-St. Paul, MN",9,1,2016,5.16924269157543,4.8673031943185
"Minneapolis-St. Paul, MN",9,10,2000,9.4688230732031,10.132897070476
"Minneapolis-St. Paul, MN",9,10,2001,16.2313806550545,16.0106309788568
"Minneapolis-St. Paul, MN",9,10,2002,8.47934591561033,8.37311259678432
"Minneapolis-St. Paul, MN",9,10,2003,13.2070971622802,13.5548373835427
"Minneapolis-St. Paul, MN",9,10,2004,7.26624818852073,7.25483520201274
"Minneapolis-St. Paul, MN",9,10,2005,7.34933356234902,7.2893528853144
"Minneapolis-St. Paul, MN",9,10,2006,7.94079217157866,8.21628201178142
"Minneapolis-St. Paul, MN",9,10,2007,2.73256025188848,2.7488953858614
"Minneapolis-St. Paul, MN",9,10,2008,3.8686937491099,4.11009728142193
"Minneapolis-St. Paul, MN",9,10,2009,4.23293033608219,4.17139701672963
"Minneapolis-St. Paul, MN",9,10,2010,16.3259120656733,16.2680151564734
"Minneapolis-St. Paul, MN",9,10,2011,12.8174346455357,12.780912232399
"Minneapolis-St. Paul, MN",9,10,2012,3.5647117443252,3.79378984400204
"Minneapolis-St. Paul, MN",9,10,2013,3.7965269109659,3.54419051493917
"Minneapolis-St. Paul, MN",9,10,2014,7.2627819546482,7.03542479957853
"Minneapolis-St. Paul, MN",9,10,2015,7.60276607881513,7.0253315942628
"Minneapolis-St. Paul, MN",9,10,2016,4.53142966303909,4.34133499775614
"Minneapolis-St. Paul, MN",9,11,2000,12.2980691257276,12.4224544457027
"Minneapolis-St. Paul, MN",9,11,2001,8.17003440856934,8.17861746719905
"Minneapolis-St. Paul, MN",9,11,2002,17.3690598638434,17.1966343368803
"Minneapolis-St. Paul, MN",9,11,2003,13.539941110109,13.2376087869917
"Minneapolis-St. Paul, MN",9,11,2004,8.02037375433403,8.04378083092826
"Minneapolis-St. Paul, MN",9,11,2005,2.92344814225247,2.96699917912483
"Minneapolis-St. Paul, MN",9,11,2006,6.30919266165349,6.76453357424055
"Minneapolis-St. Paul, MN",9,11,2007,17.08857937863,17.2460102490016
"Minneapolis-St. Paul, MN",9,11,2008,4.13089265739709,4.12409998263632
"Minneapolis-St. Paul, MN",9,11,2009,6.40940311080531,7.03936977045877
"Minneapolis-St. Paul, MN",9,11,2010,17.734352446439,17.6272649220058
"Minneapolis-St. Paul, MN",9,11,2011,8.40629713158858,8.09867526292801
"Minneapolis-St. Paul, MN",9,11,2012,11.2751539715549,11.0669218982969
"Minneapolis-St. Paul, MN",9,11,2013,4.59242437387768,4.84577320473535
"Minneapolis-St. Paul, MN",9,11,2014,5.64103176510125,5.5691967861993
"Minneapolis-St. Paul, MN",9,11,2015,7.89170251394573,7.60311619894845
"Minneapolis-St. Paul, MN",9,11,2016,5.28670852016984,5.13216276424272
"Minneapolis-St. Paul, MN",9,12,2000,20.6889625515854,20.9859183107104
"Minneapolis-St. Paul, MN",9,12,2001,9.117441775506,9.56508275951658
"Minneapolis-St. Paul, MN",9,12,2002,9.38744059780188,9.39569969517844
"Minneapolis-St. Paul, MN",9,12,2003,18.4062979346827,18.1832291739328
"Minneapolis-St. Paul, MN",9,12,2004,17.8922438872488,17.7322171211243
"Minneapolis-St. Paul, MN",9,12,2005,17.2174556213513,17.9612179551806
"Minneapolis-St. Paul, MN",9,12,2006,8.66143929749204,8.71266695431301
"Minneapolis-St. Paul, MN",9,12,2007,17.1376446506433,17.2233483042036
"Minneapolis-St. Paul, MN",9,12,2008,10.0289115320172,9.95251403536115
"Minneapolis-St. Paul, MN",9,12,2009,4.37709491085588,4.29151187539101
"Minneapolis-St. Paul, MN",9,12,2010,21.0862128609105,21.1569600173405
"Minneapolis-St. Paul, MN",9,12,2011,5.99477877114948,5.82654962028776
"Minneapolis-St. Paul, MN",9,12,2012,5.0392144395594,5.03716488906315
"Minneapolis-St. Paul, MN",9,12,2013,10.1448601798007,10.6972604376929
"Minneapolis-St. Paul, MN",9,12,2014,12.4827680671424,11.9243221623557
"Minneapolis-St. Paul, MN",9,12,2015,10.1514884296216,9.55211358240673
"Minneapolis-St. Paul, MN",9,12,2016,8.48439850723534,8.20476988213403
"Minneapolis-St. Paul, MN",9,2,2000,12.1655193797329,12.6061951875687
"Minneapolis-St. Paul, MN",9,2,2001,3.7679303006122,3.91241488712175
"Minneapolis-St. Paul, MN",9,2,2002,26.8940875906693,26.7237065519605
"Minneapolis-St. Paul, MN",9,2,2003,8.93654017281114,8.97789664779391
"Minneapolis-St. Paul, MN",9,2,2004,9.43561190889593,9.78799274308341
"Minneapolis-St. Paul, MN",9,2,2005,9.26844717326917,9.35336477075304
"Minneapolis-St. Paul, MN",9,2,2006,10.4417918104874,10.4247671467917
"Minneapolis-St. Paul, MN",9,2,2007,10.1760810299924,10.4102804933275
"Minneapolis-St. Paul, MN",9,2,2008,17.4668059098093,17.6570225715637
"Minneapolis-St. Paul, MN",9,2,2009,24.9838732334605,24.0716359206608
"Minneapolis-St. Paul, MN",9,2,2010,5.36585625430994,5.43564157996859
"Minneapolis-St. Paul, MN",9,2,2011,10.8557849850571,10.7090413706643
"Minneapolis-St. Paul, MN",9,2,2012,6.76022869662235,7.28647514241082
"Minneapolis-St. Paul, MN",9,2,2013,10.320766114352,10.5263115440096
"Minneapolis-St. Paul, MN",9,2,2014,9.65220072813201,10.3545406716211
"Minneapolis-St. Paul, MN",9,2,2015,10.6315231072275,9.66134432554245
"Minneapolis-St. Paul, MN",9,2,2016,4.15435828660664,3.80441919224603
"Minneapolis-St. Paul, MN",9,3,2000,2.65009553076928,2.75955112789358
"Minneapolis-St. Paul, MN",9,3,2001,11.4955788495248,12.3214672906058
"Minneapolis-St. Paul, MN",9,3,2002,7.11919168422097,6.56106204475675
"Minneapolis-St. Paul, MN",9,3,2003,7.38661601250632,7.29221822023392
"Minneapolis-St. Paul, MN",9,3,2004,10.2920278415345,10.3294061490468
"Minneapolis-St. Paul, MN",9,3,2005,6.86057129240873,6.98061181306839
"Minneapolis-St. Paul, MN",9,3,2006,20.3142667067678,20.5135580744062
"Minneapolis-St. Paul, MN",9,3,2007,25.8981799075478,26.0834108352661
"Minneapolis-St. Paul, MN",9,3,2008,13.2821081061112,13.2545958280563
"Minneapolis-St. Paul, MN",9,3,2009,10.9689135467797,10.8162759644645
"Minneapolis-St. Paul, MN",9,3,2010,26.7419158701311,25.9898757321494
"Minneapolis-St. Paul, MN",9,3,2011,17.1305684457745,17.2057736669268
"Minneapolis-St. Paul, MN",9,3,2012,5.98334884643555,5.68012480395181
"Minneapolis-St. Paul, MN",9,3,2013,14.5531693927029,14.491073857035
"Minneapolis-St. Paul, MN",9,3,2014,7.67297363699528,8.39368283493178
"Minneapolis-St. Paul, MN",9,3,2015,7.44217313799942,7.0862321972847
"Minneapolis-St. Paul, MN",9,3,2016,4.31743907719328,3.98752739003726
"Minneapolis-St. Paul, MN",9,4,2000,3.53211466471354,3.56607363394329
"Minneapolis-St. Paul, MN",9,4,2001,7.54192437205398,7.57147355760847
"Minneapolis-St. Paul, MN",9,4,2002,8.72007761503521,8.68389571564538
"Minneapolis-St. Paul, MN",9,4,2003,6.82057323790433,7.3120944755418
"Minneapolis-St. Paul, MN",9,4,2004,5.73841360786505,5.74664450372968
"Minneapolis-St. Paul, MN",9,4,2005,9.99617473702682,9.90038704190935
"Minneapolis-St. Paul, MN",9,4,2006,12.1637544046369,12.1750277144568
"Minneapolis-St. Paul, MN",9,4,2007,7.37770419790034,7.48528746707099
"Minneapolis-St. Paul, MN",9,4,2008,9.07019892073514,8.87710236821856
"Minneapolis-St. Paul, MN",9,4,2009,9.99896430969238,10.0232693365642
"Minneapolis-St. Paul, MN",9,4,2010,8.44526267888253,8.3561909539359
"Minneapolis-St. Paul, MN",9,4,2011,17.2161815124646,17.7786201987948
"Minneapolis-St. Paul, MN",9,4,2012,3.07254908168525,3.03848320586341
"Minneapolis-St. Paul, MN",9,4,2013,1.53580408974698,1.44055015199951
"Minneapolis-St. Paul, MN",9,4,2014,4.27117760767016,4.8196395448276
"Minneapolis-St. Paul, MN",9,4,2015,6.85653661426745,6.04630104133061
"Minneapolis-St. Paul, MN",9,4,2016,5.15581583767606,4.69673757978848
"Minneapolis-St. Paul, MN",9,5,2000,6.88500849405925,6.8848422901971
"Minneapolis-St. Paul, MN",9,5,2001,12.1724643288997,11.9790379115513
"Minneapolis-St. Paul, MN",9,5,2002,3.41947779948251,3.26238123944827
"Minneapolis-St. Paul, MN",9,5,2003,3.20791102710523,3.27271936535835
"Minneapolis-St. Paul, MN",9,5,2004,9.80005491825572,9.62719580786569
"Minneapolis-St. Paul, MN",9,5,2005,10.4594092452735,10.4113345725196
"Minneapolis-St. Paul, MN",9,5,2006,15.7188009713825,15.5933422054563
"Minneapolis-St. Paul, MN",9,5,2007,8.26627233572174,8.80156768901008
"Minneapolis-St. Paul, MN",9,5,2008,8.94078726099248,9.03918380056109
"Minneapolis-St. Paul, MN",9,5,2009,5.30054819374754,5.31216067586626
"Minneapolis-St. Paul, MN",9,5,2010,5.69403972123799,5.67400132077081
"Minneapolis-St. Paul, MN",9,5,2011,10.2663961544371,10.5005085434232
"Minneapolis-St. Paul, MN",9,5,2012,4.98128051088567,5.07154636383057
"Minneapolis-St. Paul, MN",9,5,2013,3.25409660841289,3.32051173022815
"Minneapolis-St. Paul, MN",9,5,2014,4.93065366201233,5.01138404522623
"Minneapolis-St. Paul, MN",9,5,2015,3.84451609954499,3.53926641174725
"Minneapolis-St. Paul, MN",9,5,2016,13.4319456418355,13.3323141642979
"Minneapolis-St. Paul, MN",9,6,2000,14.6360626722637,14.8095306805202
"Minneapolis-St. Paul, MN",9,6,2001,10.0221700333712,10.0418218050684
"Minneapolis-St. Paul, MN",9,6,2002,17.111361043495,16.6914212022509
"Minneapolis-St. Paul, MN",9,6,2003,6.87341538228487,6.90491770505905
"Minneapolis-St. Paul, MN",9,6,2004,7.5791819221095,7.72392736503056
"Minneapolis-St. Paul, MN",9,6,2005,3.93828285995283,4.26213254247393
"Minneapolis-St. Paul, MN",9,6,2006,5.41533390680949,5.29333313022341
"Minneapolis-St. Paul, MN",9,6,2007,10.8199804958544,10.7422195298331
"Minneapolis-St. Paul, MN",9,6,2008,7.21068202403554,7.22418677636555
"Minneapolis-St. Paul, MN",9,6,2009,5.5266028496257,6.21627534117017
"Minneapolis-St. Paul, MN",9,6,2010,5.59725846324051,5.70640170574188
"Minneapolis-St. Paul, MN",9,6,2011,2.91209181986357,2.99104526128088
"Minneapolis-St. Paul, MN",9,6,2012,12.5618526642783,12.5396193947111
"Minneapolis-St. Paul, MN",9,6,2013,10.6438647404052,10.7425211327417
"Minneapolis-St. Paul, MN",9,6,2014,6.91114286999953,7.36719241823469
"Minneapolis-St. Paul, MN",9,6,2015,16.70375451707,17.9002594913755
"Minneapolis-St. Paul, MN",9,6,2016,5.10692694312648,4.99446517910276
"Minneapolis-St. Paul, MN",9,7,2000,5.70733182472095,5.68599200248718
"Minneapolis-St. Paul, MN",9,7,2001,7.6387347673115,7.72539375935282
"Minneapolis-St. Paul, MN",9,7,2002,8.02514078742579,8.07528732674462
"Minneapolis-St. Paul, MN",9,7,2003,7.49254907641494,7.40045206035887
"Minneapolis-St. Paul, MN",9,7,2004,9.26896526102434,9.28718735831124
"Minneapolis-St. Paul, MN",9,7,2005,15.3048854041518,15.3173297371183
"Minneapolis-St. Paul, MN",9,7,2006,10.6482987905803,10.4732404146876
"Minneapolis-St. Paul, MN",9,7,2007,8.82302594184875,8.28253076928002
"Minneapolis-St. Paul, MN",9,7,2008,7.05430140411645,6.90742386579514
"Minneapolis-St. Paul, MN",9,7,2009,9.10087941822253,9.11346262182508
"Minneapolis-St. Paul, MN",9,7,2010,9.1800807777204,9.16705239840916
"Minneapolis-St. Paul, MN",9,7,2011,15.3842007151821,15.6800290380205
"Minneapolis-St. Paul, MN",9,7,2012,6.21779388712164,6.44688162973949
"Minneapolis-St. Paul, MN",9,7,2013,6.6200953282808,7.02019096953528
"Minneapolis-St. Paul, MN",9,7,2014,6.86514528383288,6.69341563497271
"Minneapolis-St. Paul, MN",9,7,2015,8.20757842063904,8.05845246485301
"Minneapolis-St. Paul, MN",9,7,2016,4.43746031794632,4.04650406667164
"Minneapolis-St. Paul, MN",9,8,2000,6.15362783063922,6.07108304330281
"Minneapolis-St. Paul, MN",9,8,2001,11.8454118695175,11.9912383045469
"Minneapolis-St. Paul, MN",9,8,2002,13.1334077266225,13.0162563153676
"Minneapolis-St. Paul, MN",9,8,2003,9.80259150789495,9.654750759261
"Minneapolis-St. Paul, MN",9,8,2004,14.44028637702,14.5172038895743
"Minneapolis-St. Paul, MN",9,8,2005,16.8777737701148,16.9391491753714
"Minneapolis-St. Paul, MN",9,8,2006,10.7804337217097,10.8633626869747
"Minneapolis-St. Paul, MN",9,8,2007,10.0893648465474,10.2119164330619
"Minneapolis-St. Paul, MN",9,8,2008,8.39136803777594,8.33226690803255
"Minneapolis-St. Paul, MN",9,8,2009,10.3362428179958,10.3837312494005
"Minneapolis-St. Paul, MN",9,8,2010,10.4602009789986,10.2396610123771
"Minneapolis-St. Paul, MN",9,8,2011,4.4727170153668,4.57311428870474
"Minneapolis-St. Paul, MN",9,8,2012,5.94017746992279,6.07964026927948
"Minneapolis-St. Paul, MN",9,8,2013,2.28156558463448,2.52606727566038
"Minneapolis-St. Paul, MN",9,8,2014,18.4181933570326,18.4482671567372
"Minneapolis-St. Paul, MN",9,8,2015,4.24883455770058,3.93159060520785
"Minneapolis-St. Paul, MN",9,8,2016,8.02760536210579,7.77079853670938
"Minneapolis-St. Paul, MN",9,9,2000,12.6865203171446,13.7707689523697
"Minneapolis-St. Paul, MN",9,9,2001,4.62124207981846,4.62880367040634
"Minneapolis-St. Paul, MN",9,9,2002,9.90827456691809,10.0417809554509
"Minneapolis-St. Paul, MN",9,9,2003,18.7106304503324,18.5774666309357
"Minneapolis-St. Paul, MN",9,9,2004,6.51140473181741,6.872935291699
"Minneapolis-St. Paul, MN",9,9,2005,21.1171525319417,21.0519741535187
"Minneapolis-St. Paul, MN",9,9,2006,2.53855885748278,2.4382925927639
"Minneapolis-St. Paul, MN",9,9,2007,2.76576878313433,2.78980490650449
"Minneapolis-St. Paul, MN",9,9,2008,5.59027612836737,5.65688589130129
"Minneapolis-St. Paul, MN",9,9,2009,17.4587435304073,17.0904753037861
"Minneapolis-St. Paul, MN",9,9,2010,4.62083251225321,4.4937982916832
"Minneapolis-St. Paul, MN",9,9,2011,10.4690703174524,10.8681573663439
"Minneapolis-St. Paul, MN",9,9,2012,4.19044213336811,4.19187389697347
"Minneapolis-St. Paul, MN",9,9,2013,18.5257329773485,18.1729749577386
"Minneapolis-St. Paul, MN",9,9,2014,6.67265217136918,6.57926449690546
"Minneapolis-St. Paul, MN",9,9,2015,5.36980146065093,5.13183988503047
"Minneapolis-St. Paul, MN",9,9,2016,2.429991893601,2.21068399356944
"Phoenix-Mesa, AZ",1,1,2000,16.2603676889984,16.5628828949317
"Phoenix-Mesa, AZ",1,1,2001,48.2174682214226,48.3578571189343
"Phoenix-Mesa, AZ",1,1,2002,30.7799995549968,31.2281943516684
"Phoenix-Mesa, AZ",1,1,2003,16.1019795159219,16.9037639466708
"Phoenix-Mesa, AZ",1,1,2004,15.8881817367715,14.9489600102042
"Phoenix-Mesa, AZ",1,1,2005,23.3340846031484,24.1041862830001
"Phoenix-Mesa, AZ",1,1,2006,10.5878102191737,11.0921101749189
"Phoenix-Mesa, AZ",1,1,2007,23.0799533380589,23.0414865731581
"Phoenix-Mesa, AZ",1,1,2008,7.7194279961183,7.86696342451446
"Phoenix-Mesa, AZ",1,1,2009,29.4291083527283,30.7377725873523
"Phoenix-Mesa, AZ",1,1,2010,10.9673292569711,11.0494407457975
"Phoenix-Mesa, AZ",1,1,2011,29.9258647535888,31.1450257237285
"Phoenix-Mesa, AZ",1,1,2012,41.6193813572467,45.0708924528206
"Phoenix-Mesa, AZ",1,1,2013,40.0480261789241,43.6593432048383
"Phoenix-Mesa, AZ",1,1,2014,51.1931456646449,55.7595053828679
"Phoenix-Mesa, AZ",1,1,2015,11.6283859971543,11.2835686890026
"Phoenix-Mesa, AZ",1,1,2016,107.65458268979,115.739181276989
"Phoenix-Mesa, AZ",1,10,2000,7.52073434037222,7.40794106270583
"Phoenix-Mesa, AZ",1,10,2001,9.51201113009117,9.42999180312784
"Phoenix-Mesa, AZ",1,10,2002,6.37795479700599,6.33491000600272
"Phoenix-Mesa, AZ",1,10,2003,13.0489550845724,13.4085350843393
"Phoenix-Mesa, AZ",1,10,2004,7.29018143197181,7.14434935973166
"Phoenix-Mesa, AZ",1,10,2005,9.61515775868591,9.72413744050773
"Phoenix-Mesa, AZ",1,10,2006,9.88262924006287,9.58967984699298
"Phoenix-Mesa, AZ",1,10,2007,9.39601537711184,9.37900311094914
"Phoenix-Mesa, AZ",1,10,2008,14.4496266573248,14.3386103191321
"Phoenix-Mesa, AZ",1,10,2009,7.20823115865949,7.02545264145648
"Phoenix-Mesa, AZ",1,10,2010,8.33301564337502,8.02763302113444
"Phoenix-Mesa, AZ",1,10,2011,7.30713515886119,7.17647595980396
"Phoenix-Mesa, AZ",1,10,2012,9.05642061670062,8.57986981842086
"Phoenix-Mesa, AZ",1,10,2013,8.06408999503498,7.99201423125296
"Phoenix-Mesa, AZ",1,10,2014,8.33921051529092,7.87300099917368
"Phoenix-Mesa, AZ",1,10,2015,6.54797030334741,6.08847925827803
"Phoenix-Mesa, AZ",1,10,2016,4.81479962107161,5.03144958529692
"Phoenix-Mesa, AZ",1,11,2000,15.269269006353,15.7349121377109
"Phoenix-Mesa, AZ",1,11,2001,7.3326824853118,7.32649747481858
"Phoenix-Mesa, AZ",1,11,2002,12.3349821466795,12.4321603177323
"Phoenix-Mesa, AZ",1,11,2003,9.83654070068413,9.81354776607746
"Phoenix-Mesa, AZ",1,11,2004,4.04456557690258,3.88635591989344
"Phoenix-Mesa, AZ",1,11,2005,10.0822792254703,9.59832522438315
"Phoenix-Mesa, AZ",1,11,2006,13.9351284671837,13.5793325986789
"Phoenix-Mesa, AZ",1,11,2007,20.1949405770906,20.5569662722198
"Phoenix-Mesa, AZ",1,11,2008,12.0108050225486,11.8229086254725
"Phoenix-Mesa, AZ",1,11,2009,10.9304105076991,10.6417887410443
"Phoenix-Mesa, AZ",1,11,2010,8.08453416152739,7.79525144732429
"Phoenix-Mesa, AZ",1,11,2011,9.00569903682655,8.80456813962511
"Phoenix-Mesa, AZ",1,11,2012,11.9486924762457,11.2061210405868
"Phoenix-Mesa, AZ",1,11,2013,9.48938275223047,9.58037035724522
"Phoenix-Mesa, AZ",1,11,2014,8.27939143483068,7.79165441519785
"Phoenix-Mesa, AZ",1,11,2015,10.7875428266928,10.4581317213709
"Phoenix-Mesa, AZ",1,11,2016,4.82406593964133,4.92923291050337
"Phoenix-Mesa, AZ",1,12,2000,20.9003685931085,21.6252620051771
"Phoenix-Mesa, AZ",1,12,2001,13.9992734714293,13.6157279190796
"Phoenix-Mesa, AZ",1,12,2002,11.8475667943417,11.9496389880663
"Phoenix-Mesa, AZ",1,12,2003,11.9182685193881,12.2291717374925
"Phoenix-Mesa, AZ",1,12,2004,20.7992386750772,20.9209555985995
"Phoenix-Mesa, AZ",1,12,2005,15.370229177072,14.6596550687549
"Phoenix-Mesa, AZ",1,12,2006,18.540182341992,18.7606329170822
"Phoenix-Mesa, AZ",1,12,2007,3.23688059163765,3.20392730414107
"Phoenix-Mesa, AZ",1,12,2008,17.0712259453787,16.9117261315149
"Phoenix-Mesa, AZ",1,12,2009,11.5024099769727,12.0356918983011
"Phoenix-Mesa, AZ",1,12,2010,15.8569432782455,15.6589187372628
"Phoenix-Mesa, AZ",1,12,2011,6.93437471524091,6.93618854321717
"Phoenix-Mesa, AZ",1,12,2012,16.0768593465778,15.3638161221518
"Phoenix-Mesa, AZ",1,12,2013,22.4894741085214,23.1626224347146
"Phoenix-Mesa, AZ",1,12,2014,12.4642268822227,12.2632108824627
"Phoenix-Mesa, AZ",1,12,2015,16.4508881501749,15.6886636039082
"Phoenix-Mesa, AZ",1,12,2016,1.88800363525958,1.70633989227044
"Phoenix-Mesa, AZ",1,2,2000,10.5267620909382,10.492137341915
"Phoenix-Mesa, AZ",1,2,2001,6.01297091934043,5.73543999950694
"Phoenix-Mesa, AZ",1,2,2002,9.20636277635333,9.39956219207805
"Phoenix-Mesa, AZ",1,2,2003,12.0344852293041,12.3107602713392
"Phoenix-Mesa, AZ",1,2,2004,8.29092549857959,8.54400429866563
"Phoenix-Mesa, AZ",1,2,2005,7.86171305431447,7.28634805487101
"Phoenix-Mesa, AZ",1,2,2006,13.8167762655607,13.7711326557727
"Phoenix-Mesa, AZ",1,2,2007,7.45022471186141,7.61835754630242
"Phoenix-Mesa, AZ",1,2,2008,11.1539158065554,11.2242824480858
"Phoenix-Mesa, AZ",1,2,2009,16.2775669366541,16.6338680007614
"Phoenix-Mesa, AZ",1,2,2010,9.60577602621535,9.16814542022091
"Phoenix-Mesa, AZ",1,2,2011,5.11233972579661,5.27283556081337
"Phoenix-Mesa, AZ",1,2,2012,11.6085673872854,10.9466829853954
"Phoenix-Mesa, AZ",1,2,2013,10.6388028012195,10.2503580578956
"Phoenix-Mesa, AZ",1,2,2014,6.04941532477527,5.33463320969437
"Phoenix-Mesa, AZ",1,2,2015,16.1503914745761,16.0230187384591
"Phoenix-Mesa, AZ",1,2,2016,4.08406524045367,4.18797807415001
"Phoenix-Mesa, AZ",1,3,2000,6.81382732659998,6.98416235012191
"Phoenix-Mesa, AZ",1,3,2001,5.03766324738382,5.12563443744506
"Phoenix-Mesa, AZ",1,3,2002,20.4824886724982,21.9739092038379
"Phoenix-Mesa, AZ",1,3,2003,5.31501794449041,5.32339051676544
"Phoenix-Mesa, AZ",1,3,2004,8.36759997169736,8.19024040659522
"Phoenix-Mesa, AZ",1,3,2005,8.09304749126166,7.90102738421374
"Phoenix-Mesa, AZ",1,3,2006,7.18000159465091,7.46848633008426
"Phoenix-Mesa, AZ",1,3,2007,5.94192962159573,5.86863682210196
"Phoenix-Mesa, AZ",1,3,2008,8.5615623417035,8.83287184598314
"Phoenix-Mesa, AZ",1,3,2009,7.71026147922999,7.37367051686211
"Phoenix-Mesa, AZ",1,3,2010,7.92711587858872,7.8485706481898
"Phoenix-Mesa, AZ",1,3,2011,8.82578172985937,8.89645411408586
"Phoenix-Mesa, AZ",1,3,2012,8.52730373597481,8.10150953552348
"Phoenix-Mesa, AZ",1,3,2013,6.39171153264986,6.2426705388422
"Phoenix-Mesa, AZ",1,3,2014,3.9026981021317,3.43816247752714
"Phoenix-Mesa, AZ",1,3,2015,4.70749362841458,4.28903733720793
"Phoenix-Mesa, AZ",1,3,2016,8.921737902601,8.76107590369361
"Phoenix-Mesa, AZ",1,4,2000,6.91032246972474,7.02841157618716
"Phoenix-Mesa, AZ",1,4,2001,7.93124790258811,7.91264953419552
"Phoenix-Mesa, AZ",1,4,2002,10.8362356273221,10.8835019062208
"Phoenix-Mesa, AZ",1,4,2003,5.81408006876287,5.80601037876678
"Phoenix-Mesa, AZ",1,4,2004,8.67919054501493,8.3949743503718
"Phoenix-Mesa, AZ",1,4,2005,5.0961689260644,4.81685827773129
"Phoenix-Mesa, AZ",1,4,2006,5.82669750653522,5.88448636776863
"Phoenix-Mesa, AZ",1,4,2007,6.48102687026413,6.36321625162632
"Phoenix-Mesa, AZ",1,4,2008,9.74607826622439,10.0507759242356
"Phoenix-Mesa, AZ",1,4,2009,7.66365837715041,7.61504755581462
"Phoenix-Mesa, AZ",1,4,2010,7.06683847434084,6.73208409266769
"Phoenix-Mesa, AZ",1,4,2011,6.03130049268964,6.15261709179993
"Phoenix-Mesa, AZ",1,4,2012,7.54565846080511,7.2798423900504
"Phoenix-Mesa, AZ",1,4,2013,5.98111241384291,5.61357099461843
"Phoenix-Mesa, AZ",1,4,2014,6.86130739265764,6.39272731155087
"Phoenix-Mesa, AZ",1,4,2015,6.69677445922099,6.21473916749873
"Phoenix-Mesa, AZ",1,4,2016,6.22645628536251,5.86005677980636
"Phoenix-Mesa, AZ",1,5,2000,10.18290579319,10.2250478651859
"Phoenix-Mesa, AZ",1,5,2001,10.8959836556878,10.8598320051686
"Phoenix-Mesa, AZ",1,5,2002,8.00487495140291,7.96219444354959
"Phoenix-Mesa, AZ",1,5,2003,7.0666116492849,7.07371646049116
"Phoenix-Mesa, AZ",1,5,2004,6.41653054952621,6.09924796322873
"Phoenix-Mesa, AZ",1,5,2005,6.48692596294511,6.48358636877171
"Phoenix-Mesa, AZ",1,5,2006,9.54715885242946,9.75712853544165
"Phoenix-Mesa, AZ",1,5,2007,9.29902433845359,9.3415151950801
"Phoenix-Mesa, AZ",1,5,2008,12.123482062783,12.6926453458094
"Phoenix-Mesa, AZ",1,5,2009,10.9402375053352,10.7014333537047
"Phoenix-Mesa, AZ",1,5,2010,4.59264153410012,4.60579760004576
"Phoenix-Mesa, AZ",1,5,2011,2.16115840807767,2.25926285523795
"Phoenix-Mesa, AZ",1,5,2012,7.43056752144451,7.26094199235813
"Phoenix-Mesa, AZ",1,5,2013,7.85307467487496,7.50766977295292
"Phoenix-Mesa, AZ",1,5,2015,7.46894593473891,7.28217858200791
"Phoenix-Mesa, AZ",1,5,2016,6.40212091173924,6.25756673025962
"Phoenix-Mesa, AZ",1,6,2000,7.62415797609678,7.54384638333823
"Phoenix-Mesa, AZ",1,6,2001,7.31068633307873,7.37547513089901
"Phoenix-Mesa, AZ",1,6,2002,9.63049262174418,9.73803656517271
"Phoenix-Mesa, AZ",1,6,2003,10.7184587767426,10.6494351322777
"Phoenix-Mesa, AZ",1,6,2004,8.3864956875922,8.03529195141127
"Phoenix-Mesa, AZ",1,6,2005,7.9406514335686,7.84634704239186
"Phoenix-Mesa, AZ",1,6,2006,10.3765031989192,10.4638303178871
"Phoenix-Mesa, AZ",1,6,2007,8.96581156992577,9.0669531283267
"Phoenix-Mesa, AZ",1,6,2008,9.99159904097167,10.2033700455191
"Phoenix-Mesa, AZ",1,6,2009,8.46389687397111,8.44650911942828
"Phoenix-Mesa, AZ",1,6,2010,5.1701010087846,5.02057433062341
"Phoenix-Mesa, AZ",1,6,2011,8.02783653098093,8.22276090208788
"Phoenix-Mesa, AZ",1,6,2012,11.1077143709425,11.0365726547584
