"ID","year","bus","LR","rail","cars","oth","total"
"1107",2004,306,0,0,0,67,373
"1107",2005,299.3,0,0,0,67.6,366.9
"1107",2006,324.9,0,0,0,62.2,387.1
"1107",2007,336.5,0,0,0,60.4,396.9
"1107",2008,367.6,0,0,0,65.2,432.8
"1107",2009,351.7,0,0,0,62.7,414.4
"1107",2010,359.3,0,0,0,59.9,419.2
"1107",2011,375.6,0,0,0,58.4,434
"1107",2012,411.5,0,0,0,53.1,464.6
"1107-A",2000,259.3,0,0,0,63.4,322.7
"1107-A",2001,333.9,0,0,0,66.5,400.4
"1108",2002,0,0,0,35.6,0,35.6
"1108",2004,0,0,0,1071.6,0,1071.6
"1108",2005,0,0,0,1061.3,0,1061.3
"1108",2006,0,0,0,883.8,0,883.8
"1108",2007,0,0,0,905.2,0,905.2
"1108",2008,0,0,0,863.7,0,863.7
"1108",2009,0,0,0,874.4,0,874.4
"1108",2010,0,0,0,819.3,0,819.3
"1108",2011,0,0,0,772.5,0,772.5
"1108",2012,0,0,0,744.7,0,744.7
"1108-A",2000,0,0,0,0,0,0
"1108-A",2001,0,0,0,0,0,0
"1109",2002,0,0,0,0,663.8,663.8
"1109-F",2000,0,0,0,0,627,627
"1109-F",2001,0,0,0,0,633.8,633.8
"1110",2005,0,0,0,81,0,81
"1110",2007,0,0,0,49.2,0,49.2
"1110",2008,0,0,0,88.9,0,88.9
"1110",2009,0,0,0,110,0,110
"1110",2010,0,0,0,89.8,0,89.8
"1112",2012,247.4,0,0,0,0,247.4
"1114",2011,172.7,0,0,0,0,172.7
"1114",2012,165.5,0,0,0,0,165.5
"1115",2005,0,0,250.5,0,0,250.5
"1115",2006,0,0,230.6,0,0,230.6
"1115",2007,0,0,340.7,0,0,340.7
"1115",2008,0,0,441.7,0,0,441.7
"1115",2009,0,0,471.4,0,0,471.4
"1115",2010,0,0,474.2,0,0,474.2
"1115",2011,0,0,510,0,0,510
"1115",2012,0,0,528.3,0,0,528.3
"1116",2005,257.6,0,0,0,0,257.6
"1116",2006,246.8,0,0,0,0,246.8
"1116",2007,198.4,0,0,0,0,198.4
"1116",2008,183.5,0,0,0,0,183.5
"1116",2009,151.5,0,0,0,0,151.5
"1117",2011,506.4,0,0,0,0,506.4
"1117",2012,472.4,0,0,0,0,472.4
"1118",2008,497.4,0,0,0,9.3,506.7
"1118",2009,282.6,0,0,0,40.1,322.7
"1118",2010,317,0,0,0,99.6,416.6
"1118",2011,330.8,0,0,0,101,431.8
"1118",2012,402.9,0,0,0,111.2,514.1
"1119",2009,1115.3,0,0,0,0,1115.3
"1119",2010,1101.5,0,0,0,0,1101.5
"1119",2011,1138.7,0,0,0,0,1138.7
"1119",2012,1094.6,0,0,0,0,1094.6
"1122",2011,604.1,0,0,0,0,604.1
"1122",2012,630.6,0,0,0,0,630.6
"1123",2011,0,0,0,0,11,11
"1123",2012,0.1,0,0,0,14,14.1
"1125",2011,0,0,0,0,57.2,57.2
"1125",2012,0,0,0,0,53.3,53.3
"1126",2011,0,0,0,0,40.5,40.5
"1126",2012,0,0,0,0,41.4,41.4
"1128",2011,2819.9,0,0,0,102.1,2922
"1128",2012,2425.6,0,0,0,90.4,2516
"1130",2011,710.1,0,0,0,0,710.1
"1130",2012,809.6,0,0,0,0,809.6
"12",2002,3120.6,0,0,68.6,192.9,3382.1
"12",2003,3339.5,0,0,83.6,196,3619.1
"12",2004,3536.1,0,0,88.1,190.9,3815.1
"12",2005,3975.1,0,0,90.6,183.6,4249.3
"12",2006,3948.2,0,0,0,180.7,4128.9
"12",2007,3989.1,0,0,0,180.5,4169.6
"12",2008,4220.7,0,0,0,186,4406.7
"12",2009,4184.1,0,0,0,194,4378.1
"12",2010,4145.6,0,0,0,197.8,4343.4
"12",2011,4148.5,0,0,0,198.5,4347
"12",2012,4088.5,0,0,0,196.4,4284.9
"16",2002,330.6,0,0,0,41.4,372
"16",2003,325.6,0,0,0,41.1,366.7
"16",2004,336.5,0,0,0,42.3,378.8
"16",2005,322.3,0,0,0,43,365.3
"16",2006,330.4,0,0,0,46,376.4
"16",2007,341,0,0,0,44.2,385.2
"16",2008,361.3,0,0,0,46.9,408.2
"16",2009,444.8,0,0,0,49.6,494.4
"16",2010,396.1,0,0,0,55.9,452
"16",2011,388.1,0,0,0,63.6,451.7
"16",2012,381,0,0,0,62,443
"18",2002,2747.6,0,0,528.4,395.1,3671.1
"18",2003,2832.3,0,0,507.5,448.3,3788.1
"18",2005,3066.9,0,0,733.4,576.4,4376.7
"18",2006,3146.2,0,0,695.5,580.5,4422.2
"18",2007,3287,0,0,859,631.7,4777.7
"18",2008,3084.4,0,0,1140.8,669,4894.2
"18",2009,3663.5,0,0,1177.1,656.5,5497.1
"18",2010,3300,0,0,1342.9,432.1,5075
"18",2011,3079.8,0,0,1359.3,402.6,4841.7
"18",2012,3009.3,0,0,1279.1,390.3,4678.7
"19",2002,2416.9,0,0,255,113.3,2785.2
"19",2003,2586,0,0,263.9,109.6,2959.5
"19",2004,2755.3,0,0,298.7,113.3,3167.3
"19",2005,2869.8,0,0,382,117.6,3369.4
"19",2006,3264.4,0,0,467.1,135.7,3867.2
"19",2007,3638.4,0,0,532.6,134.9,4305.9
"19",2008,4318.9,0,0,689,133.8,5141.7
"19",2009,4298.3,0,0,680.7,148.3,5127.3
"19",2010,4313,0,0,635.1,153,5101.1
"19",2011,4505.3,0,0,684.1,149.1,5338.5
"19",2012,4567.4,0,0,744.5,150.4,5462.3
"2",2002,7522.4,0,0,88.3,435.3,8046
"2",2003,7504.7,0,0,102.4,454.5,8061.6
"2",2004,7740.4,0,0,102,456.9,8299.3
"2",2005,7688,0,0,129.5,463.2,8280.7
"2",2006,8408.7,0,0,163.8,494,9066.5
"2",2007,9436.7,0,0,167,506.7,10110.4
"2",2008,11110.5,0,0,224.3,516.5,11851.3
"2",2009,11152.8,0,0,209.8,521.6,11884.2
"2",2010,10710.5,0,0,208.5,517.2,11436.2
"2",2011,10832,0,0,232.8,485.6,11550.4
"2",2012,11031.3,0,0,250.4,490.1,11771.8
"20",2002,3854.4,0,0,180,654.2,4688.6
"20",2003,4078.1,0,0,219.4,751.8,5049.3
"20",2004,4086.7,0,0,232.4,851.8,5170.9
"20",2005,4127.3,0,0,289.9,896.9,5314.1
"20",2006,3913.8,0,0,304,889.1,5106.9
"20",2007,3875.2,0,0,300,904.6,5079.8
"20",2008,4110.5,0,0,312.8,952.3,5375.6
"20",2009,3466.7,0,0,286.9,826.8,4580.4
"20",2010,2877.9,0,0,260.5,752.5,3890.9
"20",2011,2914.4,0,0,263.4,756.1,3933.9
"20",2012,2876.1,0,0,251.3,724.7,3852.1
"2002",2002,12001.2,0,0,0,98.2,12099.4
"2002",2003,11674.6,0,0,0,110.4,11785
"2002",2004,11620.4,0,0,0,125.2,11745.6
"2002",2005,11691.2,0,0,0,142.6,11833.8
"2002",2006,12719.9,0,0,0,156.3,12876.2
"2002",2007,12772.4,0,0,0,169.6,12942
"2002",2008,13710.3,0,0,0,192.6,13902.9
"2002",2009,15194.3,0,0,0,217.5,15411.8
"2002",2010,13577.9,0,0,92.2,131.1,13801.2
"2002",2011,13566.6,0,0,121.5,133.7,13821.8
"2002",2012,14599.3,0,0,143.1,139.5,14881.9
"2002-B",2000,11374.2,0,0,0,95.8,11470
"2002-B",2001,11621.4,0,0,0,94.1,11715.5
"2003",2002,2781.2,0,0,0,95.1,2876.3
"2003",2003,2829.2,0,0,0,100.2,2929.4
"2003",2004,2559.4,0,0,0,103.8,2663.2
"2003",2005,2829,0,0,0,105.3,2934.3
"2003",2006,2853.4,0,0,0,108.4,2961.8
"2003",2007,2970.6,0,0,0,107.7,3078.3
"2003",2008,3141.9,0,0,0,113.3,3255.2
"2003",2009,3003.1,0,0,0,107.4,3110.5
"2003",2010,2915.8,0,0,0,101.6,3017.4
"2003",2011,2678.2,0,0,0,100.9,2779.1
"2003",2012,2371.6,0,0,0,99.9,2471.5
"2003-B",2000,3755.6,0,0,0,88,3843.6
"2003-B",2001,3755.6,0,0,0,93.7,3849.3
"2004",2002,18661,5797.4,0,0,60.8,24519.2
"2004",2003,18142,5857.7,0,0,62.9,24062.6
"2004",2004,17590.5,5478,0,0,65.9,23134.4
"2004",2005,18057.2,5373.3,0,0,74.2,23504.7
"2004",2006,18042.6,5631.9,0,0,83.6,23758.1
"2004",2007,18207.6,5850.3,0,0,87.9,24145.8
"2004",2008,20387.1,5680.5,0,0,105.7,26173.3
"2004",2009,21399.2,6805.5,0,0,125.2,28329.9
"2004",2010,20446.2,6215.6,0,0,137.9,26799.7
"2004",2011,21229.7,6061.3,0,0,146.6,27437.6
"2004",2012,23490.1,7093.2,0,0,171.4,30754.7
"2004-B",2000,22346.8,6568.2,0,0,49.3,28964.3
"2004-B",2001,19822.4,6356,0,0,55.2,26233.6
"2005",2002,622,0,0,0,67.3,689.3
"2005",2003,548.1,0,0,0,64.3,612.4
"2005",2004,508.3,0,0,0,65.7,574
"2005",2005,534.7,0,0,0,65.3,600
"2005",2006,543.3,0,0,0,57.9,601.2
"2005",2007,643,0,0,0,53.1,696.1
"2005",2008,693.2,0,0,0,52.7,745.9
"2005",2009,640.7,0,0,0,54.4,695.1
"2005",2010,635.8,0,0,0,50.7,686.5
"2005",2011,633.3,0,0,0,52.8,686.1
"2005",2012,639.7,0,0,0,66.8,706.5
"2005-B",2000,630.4,0,0,0,57.9,688.3
"2005-B",2001,614.2,0,0,0,66.6,680.8
"2006",2002,462.8,0,0,0,6.1,468.9
"2006",2003,455.2,0,0,0,6.9,462.1
"2006",2004,431.8,0,0,0,7.7,439.5
"2006",2005,375.9,0,0,0,6.4,382.3
"2006",2006,473.2,0,0,0,24.4,497.6
"2006",2007,479.2,0,0,0,49.7,528.9
"2006",2008,465.3,0,0,0,18.7,484
"2006",2009,326.5,0,0,0,21.2,347.7
"2006",2010,321.2,0,0,0,18.8,340
"2006",2011,301.7,0,0,0,16.2,317.9
"2006",2012,316.5,0,0,0,18,334.5
"2006-A",2000,535.8,0,0,0,4.7,540.5
"2006-A",2001,485.8,0,0,0,6,491.8
"2007",2002,30778.5,0,0,0,287.2,31065.7
"2007",2003,30040.4,0,0,0,309.7,30350.1
"2007",2004,30241.4,0,0,0,318.4,30559.8
"2007",2005,31091.7,0,0,0,324.9,31416.6
"2007",2006,32159.8,0,0,0,352.6,32512.4
"2007",2007,32088,0,0,0,352.2,32440.2
"2007",2008,32649.1,0,0,0,378.2,33027.3
"2007",2009,30787.7,0,0,0,394.9,31182.6
"2007",2010,30888.6,0,0,0,356.7,31245.3
"2007",2011,30319.7,0,0,0,339.8,30659.5
"2007-A",2000,29889.4,0,0,0,219.7,30109.1
"2007-A",2001,30731.6,0,0,0,240.7,30972.3
"2008",2002,976567.7,0,1694026.6,0,1134,2671728.3
"2008",2003,911622.7,0,1701453.3,0,1173.6,2614249.6
"2008",2004,893390.1,0,1760778.9,0,1476.2,2655645.2
"2008",2005,952418,0,1804034.3,0,1800.3,2758252.6
"2008",2006,926379.9,0,1874980.5,0,2103.5,2803463.9
"2008",2007,862630.5,0,2390402.8,0,3944.5,3256977.8
"2008",2008,902640.9,0,2428308.5,0,5437.6,3336387
"2008",2009,842637.6,0,2358313.4,0,5920.2,3206871.2
"2008",2010,829179.9,0,2439159,0,5957.2,3274296.1
"2008",2011,800093.8,0,2497626,0,5905.4,3303625.2
"2008",2012,805381.5,0,2569543.5,0,6137,3381062
"2008-B",2000,821994.5,0,1677506.6,0,473.4,2499974.5
"2008-B",2001,926017.7,0,1740326.1,0,657.5,2667001.3
"2009",2002,385.1,0,0,0,0,385.1
"2009",2003,336.3,0,0,0,0,336.3
"2009",2004,344.7,0,0,0,0,344.7
"2009",2005,349.6,0,0,0,0,349.6
"2009",2006,368.1,0,0,0,0,368.1
"2009",2007,375.7,0,0,0,0,375.7
"2009",2009,427.4,0,0,0,0,427.4
"2009",2010,423.6,0,0,0,0,423.6
"2009",2011,409.2,0,0,0,0,409.2
"2009",2012,403.2,0,0,0,0,403.2
"2010",2002,938.4,0,0,0,106.8,1045.2
"2010",2003,919.9,0,0,0,104.8,1024.7
"2010",2004,657,0,0,0,101,758
"2010",2005,668.7,0,0,0,95.5,764.2
"2010",2006,663,0,0,0,95,758
"2010",2007,590.1,0,0,0,92.8,682.9
"2010",2008,662.8,0,0,0,72.1,734.9
"2010",2009,521.2,0,0,0,70.8,592
"2010",2010,409.5,0,0,0,58,467.5
"2010",2011,376.5,0,0,0,27.7,404.2
"2010",2012,426.2,0,0,0,24.4,450.6
"2010-A",2000,908.7,0,0,0,100.7,1009.4
"2010-A",2001,946.9,0,0,0,92.6,1039.5
"2018",2002,9088.7,0,0,0,102.2,9190.9
"2018",2003,9305.8,0,0,0,89.9,9395.7
"2018",2004,9502.9,0,0,0,95.6,9598.5
"2018",2005,8081.4,0,0,0,90.1,8171.5
"2018",2006,9562.2,0,0,0,110.5,9672.7
"2018",2007,12025.8,0,0,0,125.2,12151
"2018",2008,11747.6,0,0,0,143.7,11891.3
"2018",2009,12298.1,0,0,0,175.3,12473.4
"2018",2010,11981.6,0,0,14.9,131.6,12128.1
"2018",2011,10758.7,0,0,13.5,134.5,10906.7
"2018",2012,10226.9,0,0,13.1,145.7,10385.7
"2018-A",2000,8520.6,0,0,0,88.9,8609.5
"2018-A",2001,8581.7,0,0,0,95.8,8677.5
"2021",2002,1149.5,0,0,0,22.6,1172.1
"2021",2003,1096.6,0,0,0,23.4,1120
"2021",2004,1106.1,0,0,0,24.1,1130.2
"2021-A",2000,1208.1,0,0,0,23.2,1231.3
"2021-A",2001,1107.9,0,0,0,21.3,1129.2
"2040",2002,3994.9,0,0,0,0,3994.9
"2040",2003,3620.2,0,0,0,0,3620.2
"2040",2004,3577.5,0,0,0,0,3577.5
"2040",2005,1790.3,0,0,0,0,1790.3
"2040-D",2000,3943.9,0,0,0,0,3943.9
"2040-D",2001,4014.4,0,0,0,0,4014.4
"2071",2002,258,0,0,0,14.4,272.4
"2071",2003,245.1,0,0,0,15.2,260.3
"2071",2004,244.9,0,0,0,14.5,259.4
"2071",2005,226.9,0,0,0,16.3,243.2
"2071",2006,241.4,0,0,0,20.2,261.6
"2071",2007,245,0,0,0,21.8,266.8
"2071",2008,260.6,0,0,0,21.7,282.3
"2071",2009,251.4,0,0,0,23.7,275.1
"2071",2010,239.7,0,0,0,24.8,264.5
"2071",2011,225.6,0,0,0,36.6,262.2
"2071",2012,218.8,0,0,0,39,257.8
"2071-A",2000,290,0,0,0,14,304
"2071-A",2001,276.7,0,0,0,14.4,291.1
"2072",2002,4569.5,0,0,0,136.5,4706
"2072",2003,4670.6,0,0,0,148.1,4818.7
"2072",2004,5040.6,0,0,0,167.4,5208
"2072",2005,5312.6,0,0,0,197,5509.6
"2072",2006,5752,0,0,0,254.6,6006.6
"2072",2007,5887.2,0,0,0,318.4,6205.6
"2072",2008,6336.8,0,0,0,371.2,6708
"2072",2009,6054.4,0,0,0,410,6464.4
"2072",2010,6095,0,0,0,438.4,6533.4
"2072",2011,6300,0,0,0,474.7,6774.7
"2072",2012,6016.1,0,0,0,522.2,6538.3
"2072-B",2000,4406.2,0,0,0,91.9,4498.1
"2072-B",2001,4596.7,0,0,0,115,4711.7
"2075",2002,0,0,9288.4,0,0,9288.4
"2075",2003,0,0,8863.9,0,0,8863.9
"2075",2004,0,0,9150,0,0,9150
"2075",2005,0,0,9362.8,0,0,9362.8
"2075",2006,0,0,9376.9,0,0,9376.9
"2075",2007,0,0,9406.5,0,0,9406.5
"2075",2008,0,0,10337.9,0,0,10337.9
"2075",2009,0,0,10022.1,0,0,10022.1
"2075",2010,0,0,10109,0,0,10109
"2075",2011,0,0,10506.4,0,0,10506.4
"2075",2012,0,0,10612.9,0,0,10612.9
"2075-A",2000,0,0,10581.1,0,0,10581.1
"2075-A",2001,0,0,10038.4,0,0,10038.4
"2076",2002,296.2,0,0,0,189,485.2
"2076",2003,267.8,0,0,0,183.8,451.6
"2076",2004,267.6,0,0,0,185.5,453.1
"2076",2005,24947.5,0,0,0,196.5,25144
"2076",2006,28921.5,0,0,0,196.7,29118.2
"2076",2007,30875.9,0,0,0,203.5,31079.4
"2076",2008,32271.6,0,0,0,217.4,32489
"2076",2009,31953.4,0,0,0,212.9,32166.3
"2076",2010,32273.6,0,0,0,213.3,32486.9
"2076",2011,31584.7,0,0,0,255.4,31840.1
"2076",2012,32117.8,0,0,0,222.7,32340.5
"2076-B",2000,361.5,0,0,0,161.9,523.4
"2076-B",2001,316.3,0,0,0,176.5,492.8
"2078",2002,267.1,0,73130.3,0,63.7,73461.1
"2078",2003,276.4,0,72573.4,0,83.9,72933.7
"2078",2004,277.7,0,72255.8,0,84.4,72617.9
"2078",2005,282.4,0,74267.2,0,103.3,74652.9
"2078",2006,348,0,76527.6,0,195.1,77070.7
"2078",2007,394.9,0,79719.7,0,209.6,80324.2
"2078",2008,415,0,82960.7,0,246.4,83622.1
"2078",2009,385.4,0,79464.2,0,196.3,80045.9
"2078",2010,395.6,0,80699.5,0,174.4,81269.5
"2078",2011,384.7,0,81841.7,0,174.2,82400.6
"2078",2012,349,0,82807.7,0,200.6,83357.3
"2078-B",2000,245.3,0,71735.2,0,0,71980.5
"2078-B",2001,253.9,0,72919.6,0,39.3,73212.8
"2079",2002,26934.8,0,0,0,0,26934.8
"2079",2003,33132.4,0,0,0,0,33132.4
"2079",2004,34462.1,0,0,0,0,34462.1
"2079-D",2000,23927.6,0,0,0,0,23927.6
"2079-D",2001,27541.2,0,0,0,0,27541.2
"2080",2002,152143.6,7760.1,64342.2,507.6,682.9,225436.4
"2080",2003,147558.3,8746.5,64618.3,655.8,770,222348.9
"2080",2004,149619.6,9868.9,68794.2,610.2,994.8,229887.7
"2080",2005,156146.6,13701.6,72613.8,588.4,1034,244084.4
"2080",2006,162266.5,15767.1,75394.7,601.7,1264.4,255294.4
"2080",2007,167075.9,19147.4,80297.4,682.3,1086.3,268289.3
"2080",2008,169281.9,21331.4,84508.3,753.2,1278.9,277153.7
"2080",2009,170738.6,22329.1,83586.3,821.8,3971.8,281447.6
"2080",2010,162224.3,21491.2,82223.5,856.8,923.3,267719.1
"2080",2011,155676,17871.6,82434.5,863.8,985.1,257831
"2080",2012,161680.5,19038.5,84136.2,868.5,1099.4,266823.1
"2080-B",2000,149779.7,4107.6,63894.4,241.3,341.7,218364.7
"2080-B",2001,152949.3,4674.2,65611.2,210.8,380,223825.5
"2082",2002,0,0,0,0,19000.3,19000.3
"2082",2003,0,0,0,0,19245.9,19245.9
"2082",2004,0,0,0,0,19346,19346
"2082",2005,0,0,0,0,20034.2,20034.2
"2082",2006,0,0,0,0,20004.3,20004.3
"2082",2007,693,0,0,0,18989.8,19682.8
"2082",2008,676.7,0,0,0,19759,20435.7
"2082",2009,698.8,0,0,0,21237.1,21935.9
"2082",2010,641.1,0,0,0,21507.6,22148.7
"2082",2011,631.4,0,0,0,21405.8,22037.2
"2082",2012,655.5,0,0,0,22178.8,22834.3
"2082-B",2000,0,0,0,0,19000.3,19000.3
"2082-B",2001,0,0,0,0,18039.5,18039.5
"2084",2002,2177.5,0,0,0,0,2177.5
"2084",2003,2221.6,0,0,0,0,2221.6
"2084",2004,2442.7,0,0,0,0,2442.7
"2084",2005,2677.1,0,0,0,0,2677.1
"2084",2006,2703.7,0,0,0,0,2703.7
"2084",2007,3450.7,0,0,0,0,3450.7
"2084",2008,3852.8,0,0,0,31.4,3884.2
"2084",2009,3675.4,0,0,0,7.5,3682.9
"2084",2010,3534.2,0,0,0,0,3534.2
"2084",2011,3405.6,0,0,0,0,3405.6
"2084",2012,3322.9,0,0,0,0,3322.9
"2084-B",2000,1906.1,0,0,0,0,1906.1
"2084-B",2001,2138.4,0,0,0,0,2138.4
"2085",2002,162.7,0,0,0,0,162.7
"2085",2003,167.1,0,0,0,0,167.1
"2085",2004,152.2,0,0,0,0,152.2
"2085",2005,155.5,0,0,0,0,155.5
"2085",2006,155.3,0,0,0,0,155.3
"2085",2007,148.7,0,0,0,0,148.7
"2085",2008,161.7,0,0,0,0,161.7
"2085",2009,151.3,0,0,0,0,151.3
"2085",2010,147.3,0,0,0,0,147.3
"2085",2011,139.9,0,0,0,0,139.9
"2085",2012,134,0,0,0,0,134
"2085-A",2000,155.4,0,0,0,0,155.4
"2085-A",2001,157.5,0,0,0,0,157.5
"2086",2002,0,0,0,0,61.7,61.7
"2086",2003,0,0,0,0,64.2,64.2
"2086",2004,0,0,0,0,64.5,64.5
"2086",2005,0,0,0,0,67.1,67.1
"2086",2006,0,0,0,0,67.1,67.1
"2086",2007,0,0,0,0,74.7,74.7
"2086",2008,0,0,0,0,81.7,81.7
"2086",2009,0,0,0,0,78.2,78.2
"2086",2010,0,0,0,0,72.6,72.6
"2086",2011,0,0,0,0,69.8,69.8
"2086",2012,0,0,0,0,69.7,69.7
"2086-A",2000,0,0,0,0,56.3,56.3
"2086-A",2001,0,0,0,0,57.4,57.4
"2089",2002,44.9,0,0,0,0,44.9
"2089",2004,0,0,0,0,0,0
"2089",2005,40,0,0,0,0,40
"2089",2006,20.7,0,0,0,0,20.7
"2089",2007,18.7,0,0,0,0,18.7
"2089",2008,35.4,0,0,0,0,35.4
"2089",2009,34.7,0,0,0,0,34.7
"2089",2010,33,0,0,0,0,33
"2089",2011,21.8,0,0,0,0,21.8
"2089",2012,13,0,0,0,0,13
"2089-A",2001,92.8,0,0,0,0,92.8
"2096",2002,213.5,0,0,0,7.5,221
"2096",2003,159.4,0,0,0,8.9,168.3
"2096",2004,163,0,0,0,9.4,172.4
"2096",2005,185.3,0,0,0,12.6,197.9
"2096",2006,144.2,0,0,0,13.3,157.5
"2096",2007,151.1,0,0,0,13.4,164.5
"2096",2008,234.7,0,0,0,15.6,250.3
"2096",2009,159.4,0,0,0,18.1,177.5
"2096",2010,167.8,0,0,0,19,186.8
"2096",2011,153.6,0,0,0,19.1,172.7
"2096",2012,145.5,0,0,0,20.5,166
"2096-B",2000,140.6,0,0,0,2.7,143.3
"2096-B",2001,143.3,0,0,0,5.5,148.8
"2098",2002,0,0,62639.2,0,5683.1,68322.3
"2098",2003,0,0,61030.7,0,5254.1,66284.8
"2098",2004,0,0,66516.7,0,1339.3,67856
"2098",2005,0,0,69168.8,0,2136.4,71305.2
"2098",2006,0,0,76197.4,0,2085.6,78283
"2098",2007,0,0,80595.9,0,1810.8,82406.7
"2098",2008,0,0,83612.3,0,1793,85405.3
"2098",2009,0,0,80055.2,0,1498,81553.2
"2098",2010,0,0,82994.2,0,1440.1,84434.3
"2098",2011,0,0,85950,0,1425.9,87375.9
"2098",2012,0,0,79852.6,0,1439.4,81292
"2098-B",2000,0,0,79879.5,0,2385.5,82265
"2098-B",2001,0,0,78901.3,0,3136.8,82038.1
"2099",2002,0,0,3618.4,0,0,3618.4
"2099",2003,0,0,3383.4,0,0,3383.4
"2099",2004,0,0,3358.3,0,0,3358.3
"2099",2005,0,0,3482.4,0,0,3482.4
"2099",2006,0,0,3809.5,0,0,3809.5
"2099",2007,0,0,7422.6,0,0,7422.6
"2099",2008,0,0,7650.9,0,0,7650.9
"2099",2009,0,0,7218,0,0,7218
"2099",2010,0,0,7635.9,0,0,7635.9
"2099",2011,0,0,7585.8,0,0,7585.8
"2099",2012,0,0,6467.9,0,0,6467.9
"2099-A",2000,0,0,4125.7,0,0,4125.7
"2099-A",2001,0,0,3968,0,0,3968
"21",2002,3032,0,0,0,152.7,3184.7
"21",2003,3025.6,0,0,0,147.5,3173.1
"21",2004,3370.3,0,0,0,186.7,3557
"21",2005,3382.3,0,0,0,157.8,3540.1
"21",2006,3493.3,0,0,0,162.2,3655.5
"21",2007,3919,0,0,0,171,4090
"21",2008,4945.9,0,0,0,184.2,5130.1
"21",2009,5623.2,0,0,99.3,186.3,5908.8
"21",2010,4886.7,0,0,56,173.9,5116.6
"21",2011,5125.6,0,0,54.7,174.2,5354.5
"21",2012,5879.2,0,0,65,177.7,6121.9
"2100",2002,0,0,100504,0,0,100504
"2100",2003,0,0,97958,0,0,97958
"2100",2004,0,0,96202,0,0,96202
"2100",2005,0,0,95519,0,0,95519
"2100",2006,0,0,99520,0,0,99520
"2100",2007,0,0,102143.7,0,0,102143.7
"2100",2008,0,0,99599.4,0,0,99599.4
"2100",2009,0,0,97350.6,0,0,97350.6
"2100",2010,0,0,98373.2,0,0,98373.2
"2100",2011,0,0,96457.7,0,0,96457.7
"2100",2012,0,0,96953.1,0,0,96953.1
"2100-A",2000,0,0,105148,0,0,105148
"2100-A",2001,0,0,101923,0,0,101923
"2113",2002,12517.4,0,0,0,172.6,12690
"2113",2003,13434.3,0,0,0,166.9,13601.2
"2113",2004,12648.3,0,0,0,158.3,12806.6
"2113",2005,12928.2,0,0,0,173.3,13101.5
"2113",2006,12415.3,0,0,0,194.4,12609.7
"2113",2007,12006.5,0,0,0,178.2,12184.7
"2113",2008,17473.6,0,0,0,179.3,17652.9
"2113",2009,16918.1,0,0,0,181.7,17099.8
"2113",2010,17058.9,0,0,0,179.7,17238.6
"2113",2011,17507,0,0,0,168.2,17675.2
"2113",2012,22547.8,0,0,0,167.2,22715
"2113-A",2000,13036.7,0,0,0,202.5,13239.2
"2113-A",2001,12154,0,0,0,193.9,12347.9
"2116",2002,482,0,0,0,0,482
"2116",2003,483.7,0,0,0,0,483.7
"2116",2004,488.8,0,0,0,0,488.8
"2116",2005,402.2,0,0,0,0,402.2
"2116",2006,339.7,0,0,0,0,339.7
"2116",2007,408.5,0,0,0,0,408.5
"2116",2008,442.4,0,0,0,0,442.4
"2116",2009,502.4,0,0,0,0,502.4
"2116",2010,474.3,0,0,0,0,474.3
"2116",2011,413.6,0,0,0,0,413.6
"2116",2012,428.7,0,0,0,0,428.7
"2116-A",2000,395,0,0,0,0,395
"2116-A",2001,392.1,0,0,0,0,392.1
"2117",2002,2641.5,0,0,0,0,2641.5
"2117",2003,2432.7,0,0,0,0,2432.7
"2117",2004,2644.2,0,0,0,0,2644.2
"2117-D",2000,2891.3,0,0,0,0,2891.3
"2117-D",2001,2892,0,0,0,0,2892
"2120",2002,284.3,0,0,0,2.9,287.2
"2120",2003,295.3,0,0,0,2.9,298.2
"2120",2004,276.6,0,0,0,3.2,279.8
"2120",2005,285.5,0,0,0,3.1,288.6
"2120",2006,312.4,0,0,0,3.2,315.6
"2120",2007,326.6,0,0,0,2.9,329.5
"2120",2008,336.2,0,0,0,3.1,339.3
"2120",2009,316.5,0,0,0,2.9,319.4
"2120",2010,322.7,0,0,0,2.5,325.2
"2120",2011,338.8,0,0,0,2.1,340.9
"2120",2012,340,0,0,0,1.9,341.9
"2120-A",2000,316.5,0,0,0,3.2,319.7
"2120-A",2001,313.1,0,0,0,3.1,316.2
"2122",2002,9963.5,0,0,0,0,9963.5
"2122",2003,10490.7,0,0,0,0,10490.7
"2122",2004,17088.5,0,0,0,0,17088.5
"2122",2005,3627.4,0,0,0,0,3627.4
"2122",2006,3804.5,0,0,0,0,3804.5
"2122",2007,3723.1,0,0,0,0,3723.1
"2122",2008,3871.5,0,0,0,0,3871.5
"2122",2009,3816.4,0,0,0,0,3816.4
"2122",2010,3900.6,0,0,0,0,3900.6
"2122",2011,4068.7,0,0,0,0,4068.7
"2122",2012,4121.6,0,0,0,0,4121.6
"2122-G",2000,3500.9,0,0,0,0,3500.9
"2122-G",2001,9966.3,0,0,0,0,9966.3
"2126",2002,2534.4,0,0,0,0,2534.4
"2126",2003,2625.8,0,0,0,0,2625.8
"2126",2004,2635.7,0,0,0,0,2635.7
"2126",2005,3245.9,0,0,0,0,3245.9
"2126",2006,3286.5,0,0,0,0,3286.5
"2126",2007,3476.6,0,0,0,0,3476.6
"2126",2008,3635.4,0,0,0,0,3635.4
