"","Swnet_tavg","Lwnet_tavg","Qle_tavg","Qh_tavg","Qg_tavg","Snowf_tavg","Rainf_tavg","Evap_tavg","Qs_tavg","Qsb_tavg","Qsm_tavg","SnowT_tavg","AvgSurfT_tavg","SWE_tavg","SnowDepth_tavg","SoilMoist_S_tavg","SoilMoist_RZ_tavg","SoilMoist_P_tavg","ECanop_tavg","TVeg_tavg","ESoil_tavg","CanopInt_tavg","EvapSnow_tavg","ACond_tavg","TWS_tavg","GWS_tavg","Wind_f_tavg","Rainf_f_tavg","Tair_f_tavg","Qair_f_tavg","Psurf_f_tavg","SWdown_f_tavg","LWdown_f_tavg","date","formatted_date"
"602",202.322830200195,-43.1445579528809,112.64811706543,43.5385322570801,2.99753737449646,0,0,4.56712441518903e-05,0,0,0,299.952026367188,299.952026367188,0,0,6.65964508056641,328.193328857422,1192.66650390625,-2.11605732935993e-09,2.85950663965195e-05,1.70782877830788e-05,0.003115673083812,0,0.099210299551487,1192.66931152344,864.472839355469,1.44506311416626,0,299.577301025391,0.0195800624787807,98812.3125,226.199417114258,410.929901123047,"20050717.020.nc4","2005-07-17"
"603",205.288070678711,-48.6233825683594,178.532440185547,-25.8060150146484,3.93245148658752,0,0,7.23829070921056e-05,0,0,0,299.042602539062,299.042602539062,0,0,6.59625339508057,325.258087158203,1187.82153320312,5.11527442625948e-09,4.22116245317739e-05,3.01661693811184e-05,0.000561943976208568,0,0.07819864153862,1187.82189941406,862.563293457031,1.93910789489746,0,299.853149414062,0.016053693369031,98789.9375,229.54133605957,400.344512939453,"20050718.020.nc4","2005-07-18"
"604",187.731018066406,-40.3232612609863,102.463935852051,38.7306594848633,6.21579504013062,0,0,4.15422437072266e-05,0,0,0,300.586120605469,300.586120605469,0,0,6.55440473556519,322.367370605469,1182.44897460938,-4.77126915754411e-09,2.46582658292027e-05,1.68887436302612e-05,0.00310884322971106,0,0.120074063539505,1182.45153808594,860.0810546875,2.06467223167419,0,300.405151367188,0.0206816885620356,99049.9765625,209.90608215332,417.301788330078,"20050719.020.nc4","2005-07-19"
"605",199.976348876953,-48.0613822937012,97.8676452636719,53.6660079956055,0.383508861064911,0,0,3.96787545469124e-05,0,0,0,299.056304931641,299.056304931641,0,0,6.53877067565918,321.475433349609,1178.94311523438,3.18616300010177e-10,2.35841962421546e-05,1.60942418006016e-05,0.00473572919145226,0,0.143457010388374,1178.94775390625,857.467529296875,2.39286708831787,0,298.829193115234,0.0190553348511457,98815.09375,223.628128051758,400.434631347656,"20050720.020.nc4","2005-07-20"
"606",172.549118041992,-30.8477401733398,94.466194152832,35.4151306152344,11.8154354095459,0,0.00015615567099303,3.82996950065717e-05,1.23623485706048e-05,0,0,301.111938476562,301.111938476562,0,0,6.85689783096313,325.609313964844,1180.79748535156,8.33017475088127e-06,1.72202053363435e-05,1.27493158288416e-05,0.0629108548164368,0,0.0929524227976799,1180.86047363281,855.188232421875,1.55263912677765,0.00015615567099303,300.521697998047,0.0222016386687756,98702.875,192.946090698242,429.876831054688,"20050721.020.nc4","2005-07-21"
"607",173.117370605469,-26.8740921020508,82.8798522949219,57.0717010498047,6.29378414154053,0,0.000194347463548183,3.36022167175543e-05,1.67404268722748e-05,0,0,301.149108886719,301.149108886719,0,0,7.09188222885132,337.194396972656,1192.37609863281,8.74809120432474e-06,1.42922326631378e-05,1.05618901216076e-05,0.0602554827928543,0,0.116785608232021,1192.43640136719,855.181762695312,1.83586180210114,0.000194347478100099,300.717651367188,0.0229251217097044,98586.046875,193.565811157227,434.003723144531,"20050722.020.nc4","2005-07-22"
"608",218.67903137207,-51.0202445983887,103.257362365723,57.8712844848633,6.52872180938721,0,0,4.18639247072861e-05,0,0,0,300.537750244141,300.537750244141,0,0,6.84936428070068,339.173217773438,1197.08630371094,3.06629431179317e-07,2.49488002737053e-05,1.66084937518463e-05,0.00667244382202625,0,0.131299421191216,1197.09326171875,857.913391113281,2.12043356895447,0,300.233673095703,0.0210593175143003,98586.3828125,244.563125610352,406.443756103516,"20050723.020.nc4","2005-07-23"
"609",204.782852172852,-44.4065475463867,128.408615112305,24.2824859619141,7.68708562850952,0,1.55493908096105e-05,5.20610592502635e-05,9.71728809417982e-07,0,0,301.194366455078,301.194366455078,0,0,6.78881311416626,334.586364746094,1193.66076660156,4.23910614699707e-06,2.96527869068086e-05,1.81691648322158e-05,0.0173325017094612,0,0.083309680223465,1193.67785644531,859.074157714844,1.49814713001251,1.55493908096105e-05,301.006713867188,0.0208458229899406,98679.15625,229.056228637695,417.034149169922,"20050724.020.nc4","2005-07-24"
"610",214.895874023438,-46.9318733215332,141.188186645508,21.9868240356445,4.78795003890991,0,0,5.72423305129632e-05,0,0,0,300.383758544922,300.383758544922,0,0,6.70296716690063,330.890502929688,1189.72021484375,3.19375544677314e-07,3.3212942071259e-05,2.37100084632402e-05,0.00629757344722748,0,0.108522444963455,1189.7265625,858.829772949219,2.0914740562439,0,300.504211425781,0.0193409249186516,98557.328125,240.38005065918,409.855041503906,"20050725.020.nc4","2005-07-25"
"611",215.499221801758,-49.9530487060547,161.24821472168,-3.43967700004578,7.73733186721802,0,0,6.53753086226061e-05,0,0,0,301.122344970703,301.122344970703,0,0,6.62831926345825,326.862457275391,1184.62451171875,1.51764312228408e-09,3.87007894460112e-05,2.66730130533688e-05,0.00149668334051967,0,0.0815677493810654,1184.62573242188,857.761779785156,1.6586617231369,0,301.155456542969,0.0195518471300602,98629.4375,241.076446533203,411.414886474609,"20050726.020.nc4","2005-07-26"
