"date","pm25","year","month","day","Address"
"20140609.tif",9.78629917934023,"2014","06","09","Charlotte, NC"
"20140610.tif",9.03829321133092,"2014","06","10","Charlotte, NC"
"20140611.tif",7.33434713767667,"2014","06","11","Charlotte, NC"
"20140612.tif",8.36722743452476,"2014","06","12","Charlotte, NC"
"20140613.tif",8.1382839973337,"2014","06","13","Charlotte, NC"
"20140614.tif",9.90973416690169,"2014","06","14","Charlotte, NC"
"20140615.tif",12.8527912130497,"2014","06","15","Charlotte, NC"
"20140616.tif",15.0163684102702,"2014","06","16","Charlotte, NC"
"20140617.tif",16.2318125851636,"2014","06","17","Charlotte, NC"
"20140618.tif",17.519848790662,"2014","06","18","Charlotte, NC"
"20140619.tif",13.2924795573568,"2014","06","19","Charlotte, NC"
"20140620.tif",11.9902705300618,"2014","06","20","Charlotte, NC"
"20140621.tif",11.0895751849771,"2014","06","21","Charlotte, NC"
"20140622.tif",10.8949119022914,"2014","06","22","Charlotte, NC"
"20140623.tif",9.7483368107838,"2014","06","23","Charlotte, NC"
"20140624.tif",7.66129777936513,"2014","06","24","Charlotte, NC"
"20140625.tif",10.6357544020479,"2014","06","25","Charlotte, NC"
"20140626.tif",11.6094753049277,"2014","06","26","Charlotte, NC"
"20140627.tif",12.0392428290081,"2014","06","27","Charlotte, NC"
"20140628.tif",8.54279073470919,"2014","06","28","Charlotte, NC"
"20140629.tif",7.24815027114793,"2014","06","29","Charlotte, NC"
"20140630.tif",8.41864046557196,"2014","06","30","Charlotte, NC"
"20140701.tif",10.0970212720298,"2014","07","01","Charlotte, NC"
"20140702.tif",19.7331520324857,"2014","07","02","Charlotte, NC"
"20140703.tif",9.41416862562959,"2014","07","03","Charlotte, NC"
"20140704.tif",10.8994682105304,"2014","07","04","Charlotte, NC"
"20140705.tif",8.63588664097152,"2014","07","05","Charlotte, NC"
"20140706.tif",11.2356573255191,"2014","07","06","Charlotte, NC"
"20140707.tif",9.86468293514158,"2014","07","07","Charlotte, NC"
"20140708.tif",13.3498598108151,"2014","07","08","Charlotte, NC"
"20140709.tif",13.7631522070598,"2014","07","09","Charlotte, NC"
"20140710.tif",7.18578371978158,"2014","07","10","Charlotte, NC"
"20140711.tif",10.2433177872832,"2014","07","11","Charlotte, NC"
"20140712.tif",11.4881899650461,"2014","07","12","Charlotte, NC"
"20140713.tif",10.0420170347092,"2014","07","13","Charlotte, NC"
"20140714.tif",10.5574199131557,"2014","07","14","Charlotte, NC"
"20140715.tif",9.04708982101215,"2014","07","15","Charlotte, NC"
"20140716.tif",7.06875263176528,"2014","07","16","Charlotte, NC"
"20140717.tif",9.85975965020692,"2014","07","17","Charlotte, NC"
"20140718.tif",12.0985532441163,"2014","07","18","Charlotte, NC"
"20140719.tif",11.1342832114309,"2014","07","19","Charlotte, NC"
"20140720.tif",9.15832020848843,"2014","07","20","Charlotte, NC"
"20140721.tif",5.87051097277937,"2014","07","21","Charlotte, NC"
"20140722.tif",4.47294901274695,"2014","07","22","Charlotte, NC"
"20140723.tif",6.89664793954107,"2014","07","23","Charlotte, NC"
"20140724.tif",8.39288522222359,"2014","07","24","Charlotte, NC"
"20140725.tif",6.4383040508026,"2014","07","25","Charlotte, NC"
"20140726.tif",10.9990875826681,"2014","07","26","Charlotte, NC"
"20140727.tif",13.6155126270989,"2014","07","27","Charlotte, NC"
"20140728.tif",5.44079852691425,"2014","07","28","Charlotte, NC"
"20140729.tif",8.84366378173452,"2014","07","29","Charlotte, NC"
"20140730.tif",10.9158420515765,"2014","07","30","Charlotte, NC"
"20140731.tif",10.156379070188,"2014","07","31","Charlotte, NC"
"20140801.tif",8.57375484851781,"2014","08","01","Charlotte, NC"
"20140802.tif",5.57184553146362,"2014","08","02","Charlotte, NC"
"20140803.tif",8.1420236268067,"2014","08","03","Charlotte, NC"
"20140804.tif",8.40170075975615,"2014","08","04","Charlotte, NC"
"20140805.tif",10.43905602535,"2014","08","05","Charlotte, NC"
"20140806.tif",16.8946700307536,"2014","08","06","Charlotte, NC"
"20140807.tif",20.8807866232736,"2014","08","07","Charlotte, NC"
"20140808.tif",19.1588299849938,"2014","08","08","Charlotte, NC"
"20140809.tif",10.4483022501903,"2014","08","09","Charlotte, NC"
"20140810.tif",6.48488845026552,"2014","08","10","Charlotte, NC"
"20140811.tif",6.56097469423792,"2014","08","11","Charlotte, NC"
"20140812.tif",7.2808891329272,"2014","08","12","Charlotte, NC"
"20140813.tif",7.9627123865588,"2014","08","13","Charlotte, NC"
"20140814.tif",10.3102499910176,"2014","08","14","Charlotte, NC"
"20140815.tif",10.8823384909794,"2014","08","15","Charlotte, NC"
"20140816.tif",14.3299183493177,"2014","08","16","Charlotte, NC"
"20140817.tif",17.5195270688663,"2014","08","17","Charlotte, NC"
"20140818.tif",13.1567108971732,"2014","08","18","Charlotte, NC"
"20140819.tif",7.99215677336519,"2014","08","19","Charlotte, NC"
"20140820.tif",10.3150130257818,"2014","08","20","Charlotte, NC"
"20140821.tif",8.98140993729013,"2014","08","21","Charlotte, NC"
"20140822.tif",11.1630054483273,"2014","08","22","Charlotte, NC"
"20140823.tif",9.60163129139416,"2014","08","23","Charlotte, NC"
"20140824.tif",6.56262133978858,"2014","08","24","Charlotte, NC"
"20140825.tif",5.11962538047377,"2014","08","25","Charlotte, NC"
"20140826.tif",6.20811175595363,"2014","08","26","Charlotte, NC"
"20140827.tif",7.81682215065792,"2014","08","27","Charlotte, NC"
"20140828.tif",11.8285316692784,"2014","08","28","Charlotte, NC"
"20140829.tif",14.9047859454977,"2014","08","29","Charlotte, NC"
"20140830.tif",9.80211991277234,"2014","08","30","Charlotte, NC"
"20140831.tif",5.90179233363109,"2014","08","31","Charlotte, NC"
"20140901.tif",8.87581677272402,"2014","09","01","Charlotte, NC"
"20140902.tif",9.23640546422874,"2014","09","02","Charlotte, NC"
"20140903.tif",7.03432919826414,"2014","09","03","Charlotte, NC"
"20140904.tif",6.15746684614661,"2014","09","04","Charlotte, NC"
"20140905.tif",5.27704764586951,"2014","09","05","Charlotte, NC"
"20140906.tif",4.25542711741819,"2014","09","06","Charlotte, NC"
"20140907.tif",5.89042323915829,"2014","09","07","Charlotte, NC"
"20140908.tif",4.98371729122594,"2014","09","08","Charlotte, NC"
"20140909.tif",2.80885216050547,"2014","09","09","Charlotte, NC"
"20140910.tif",4.58161506511895,"2014","09","10","Charlotte, NC"
"20140911.tif",8.02776842164289,"2014","09","11","Charlotte, NC"
"20140912.tif",7.07938123101671,"2014","09","12","Charlotte, NC"
"20140913.tif",5.98506515953928,"2014","09","13","Charlotte, NC"
"20140914.tif",8.21997836540485,"2014","09","14","Charlotte, NC"
"20140915.tif",8.95415220119683,"2014","09","15","Charlotte, NC"
"20140916.tif",7.06964788295953,"2014","09","16","Charlotte, NC"
"20140917.tif",9.68260679573848,"2014","09","17","Charlotte, NC"
"20140918.tif",10.2193599428449,"2014","09","18","Charlotte, NC"
"20140919.tif",8.42581540845298,"2014","09","19","Charlotte, NC"
"20140920.tif",10.2999603008402,"2014","09","20","Charlotte, NC"
"20140921.tif",8.65573157230621,"2014","09","21","Charlotte, NC"
"20140922.tif",5.72619414446976,"2014","09","22","Charlotte, NC"
"20140923.tif",6.34387571118735,"2014","09","23","Charlotte, NC"
"20140924.tif",4.0997681077478,"2014","09","24","Charlotte, NC"
"20140925.tif",2.49808047733871,"2014","09","25","Charlotte, NC"
"20140926.tif",2.77572973021146,"2014","09","26","Charlotte, NC"
"20140927.tif",6.27465677731143,"2014","09","27","Charlotte, NC"
"20140928.tif",8.4615551967339,"2014","09","28","Charlotte, NC"
"20140929.tif",9.9066172914552,"2014","09","29","Charlotte, NC"
"20140930.tif",8.6182164417699,"2014","09","30","Charlotte, NC"
"20141001.tif",12.8625721767031,"2014","10","01","Charlotte, NC"
"20141002.tif",13.3897958905826,"2014","10","02","Charlotte, NC"
"20141003.tif",9.42020790212847,"2014","10","03","Charlotte, NC"
"20141004.tif",3.83500708382705,"2014","10","04","Charlotte, NC"
"20141005.tif",4.63404911962049,"2014","10","05","Charlotte, NC"
"20141006.tif",5.83482912608555,"2014","10","06","Charlotte, NC"
"20141007.tif",6.55486028417578,"2014","10","07","Charlotte, NC"
"20141008.tif",6.68544704690943,"2014","10","08","Charlotte, NC"
"20141009.tif",6.6986538882326,"2014","10","09","Charlotte, NC"
"20141010.tif",9.86620500404847,"2014","10","10","Charlotte, NC"
"20141011.tif",9.27354627524691,"2014","10","11","Charlotte, NC"
"20141012.tif",5.33414157858036,"2014","10","12","Charlotte, NC"
"20141013.tif",8.56047351254618,"2014","10","13","Charlotte, NC"
"20141014.tif",4.80367101472,"2014","10","14","Charlotte, NC"
"20141015.tif",4.09509601851402,"2014","10","15","Charlotte, NC"
"20141016.tif",4.32173957378406,"2014","10","16","Charlotte, NC"
"20141017.tif",5.05801636832101,"2014","10","17","Charlotte, NC"
"20141018.tif",7.54728999161368,"2014","10","18","Charlotte, NC"
"20141019.tif",4.59804507781719,"2014","10","19","Charlotte, NC"
"20141020.tif",6.18418462875441,"2014","10","20","Charlotte, NC"
"20141021.tif",7.37933631248662,"2014","10","21","Charlotte, NC"
"20141022.tif",4.15154368419365,"2014","10","22","Charlotte, NC"
"20141023.tif",5.82354599384252,"2014","10","23","Charlotte, NC"
"20141024.tif",7.89767217401213,"2014","10","24","Charlotte, NC"
"20141025.tif",9.1034880811945,"2014","10","25","Charlotte, NC"
"20141026.tif",9.00057121098335,"2014","10","26","Charlotte, NC"
"20141027.tif",10.1237767834969,"2014","10","27","Charlotte, NC"
"20141028.tif",14.8119024126401,"2014","10","28","Charlotte, NC"
"20141029.tif",10.0604860512494,"2014","10","29","Charlotte, NC"
"20141030.tif",6.6300673155949,"2014","10","30","Charlotte, NC"
"20141031.tif",8.12203072562006,"2014","10","31","Charlotte, NC"
"20141101.tif",3.11057905845454,"2014","11","01","Charlotte, NC"
"20141102.tif",3.93181666129916,"2014","11","02","Charlotte, NC"
"20141103.tif",8.42640392181321,"2014","11","03","Charlotte, NC"
"20141104.tif",10.2432260372369,"2014","11","04","Charlotte, NC"
"20141105.tif",12.8200272997025,"2014","11","05","Charlotte, NC"
"20141106.tif",8.57605038018062,"2014","11","06","Charlotte, NC"
"20141107.tif",3.8930305095729,"2014","11","07","Charlotte, NC"
"20141108.tif",8.59785318374634,"2014","11","08","Charlotte, NC"
"20141109.tif",13.9056728814036,"2014","11","09","Charlotte, NC"
"20141110.tif",14.4620110319166,"2014","11","10","Charlotte, NC"
"20141111.tif",12.9918548179965,"2014","11","11","Charlotte, NC"
"20141112.tif",10.9533878288833,"2014","11","12","Charlotte, NC"
"20141113.tif",7.00282467527343,"2014","11","13","Charlotte, NC"
"20141114.tif",9.66570444529867,"2014","11","14","Charlotte, NC"
"20141115.tif",11.9113606701931,"2014","11","15","Charlotte, NC"
"20141116.tif",18.2388216544842,"2014","11","16","Charlotte, NC"
"20141117.tif",10.3103658835876,"2014","11","17","Charlotte, NC"
"20141118.tif",6.37097734300961,"2014","11","18","Charlotte, NC"
"20141119.tif",6.93910889789976,"2014","11","19","Charlotte, NC"
"20141120.tif",10.8170032219347,"2014","11","20","Charlotte, NC"
"20141121.tif",10.7403186647763,"2014","11","21","Charlotte, NC"
"20141122.tif",14.6858897420573,"2014","11","22","Charlotte, NC"
"20141123.tif",10.1008393282961,"2014","11","23","Charlotte, NC"
"20141124.tif",6.71829664531012,"2014","11","24","Charlotte, NC"
"20141125.tif",8.13164425835821,"2014","11","25","Charlotte, NC"
"20141126.tif",4.75271189741313,"2014","11","26","Charlotte, NC"
"20141127.tif",6.21617447566516,"2014","11","27","Charlotte, NC"
"20141128.tif",8.14353616836623,"2014","11","28","Charlotte, NC"
"20141129.tif",11.9270817798934,"2014","11","29","Charlotte, NC"
"20141130.tif",8.61458016381475,"2014","11","30","Charlotte, NC"
"20141201.tif",8.17572383927594,"2014","12","01","Charlotte, NC"
"20141202.tif",10.6673524086111,"2014","12","02","Charlotte, NC"
"20141203.tif",12.5576445574831,"2014","12","03","Charlotte, NC"
"20141204.tif",8.54518293042488,"2014","12","04","Charlotte, NC"
"20141205.tif",12.6283909792971,"2014","12","05","Charlotte, NC"
"20141206.tif",13.3858153808293,"2014","12","06","Charlotte, NC"
"20141207.tif",4.12016583898385,"2014","12","07","Charlotte, NC"
"20141208.tif",5.95532946281245,"2014","12","08","Charlotte, NC"
"20141209.tif",5.23853149555,"2014","12","09","Charlotte, NC"
"20141210.tif",4.84078096521312,"2014","12","10","Charlotte, NC"
"20141211.tif",8.55047259072365,"2014","12","11","Charlotte, NC"
"20141212.tif",8.71928472237047,"2014","12","12","Charlotte, NC"
"20141213.tif",10.0776863380019,"2014","12","13","Charlotte, NC"
"20141214.tif",13.2445693650269,"2014","12","14","Charlotte, NC"
"20141215.tif",16.9623218545773,"2014","12","15","Charlotte, NC"
"20141216.tif",18.8692168625705,"2014","12","16","Charlotte, NC"
"20141217.tif",5.49801218803293,"2014","12","17","Charlotte, NC"
"20141218.tif",8.35362077581471,"2014","12","18","Charlotte, NC"
"20141219.tif",9.13838054628795,"2014","12","19","Charlotte, NC"
"20141220.tif",14.2575114207902,"2014","12","20","Charlotte, NC"
"20141221.tif",18.3216586559277,"2014","12","21","Charlotte, NC"
"20141222.tif",9.99112634236002,"2014","12","22","Charlotte, NC"
"20141223.tif",7.18461264060636,"2014","12","23","Charlotte, NC"
"20141224.tif",3.19844313560448,"2014","12","24","Charlotte, NC"
"20141225.tif",4.20121292057883,"2014","12","25","Charlotte, NC"
"20141226.tif",9.37917036141081,"2014","12","26","Charlotte, NC"
"20141227.tif",11.7196303494458,"2014","12","27","Charlotte, NC"
"20141228.tif",7.76733327499164,"2014","12","28","Charlotte, NC"
"20141229.tif",5.84433691372425,"2014","12","29","Charlotte, NC"
"20141230.tif",7.9576824545273,"2014","12","30","Charlotte, NC"
"20141231.tif",14.4954829756262,"2014","12","31","Charlotte, NC"
"20150101.tif",17.1557905920621,"2015","01","01","Charlotte, NC"
"20150102.tif",11.6601625217006,"2015","01","02","Charlotte, NC"
"20150103.tif",11.9730869114693,"2015","01","03","Charlotte, NC"
"20150104.tif",4.15285934485825,"2015","01","04","Charlotte, NC"
"20150105.tif",5.43020986218758,"2015","01","05","Charlotte, NC"
"20150106.tif",7.47708236055421,"2015","01","06","Charlotte, NC"
"20150107.tif",7.06346659824766,"2015","01","07","Charlotte, NC"
"20150108.tif",5.47926354055921,"2015","01","08","Charlotte, NC"
"20150109.tif",7.59635025644537,"2015","01","09","Charlotte, NC"
"20150110.tif",9.14764229534882,"2015","01","10","Charlotte, NC"
"20150111.tif",16.2874742705247,"2015","01","11","Charlotte, NC"
"20150112.tif",13.7463035818391,"2015","01","12","Charlotte, NC"
"20150113.tif",11.0463637788895,"2015","01","13","Charlotte, NC"
"20150114.tif",10.0082680603554,"2015","01","14","Charlotte, NC"
"20150115.tif",13.5090045881976,"2015","01","15","Charlotte, NC"
"20150116.tif",10.0389349707242,"2015","01","16","Charlotte, NC"
"20150117.tif",10.2780005027508,"2015","01","17","Charlotte, NC"
"20150118.tif",7.48965946676696,"2015","01","18","Charlotte, NC"
"20150119.tif",5.5667655808585,"2015","01","19","Charlotte, NC"
"20150120.tif",9.9253488174213,"2015","01","20","Charlotte, NC"
"20150121.tif",11.5394445334749,"2015","01","21","Charlotte, NC"
"20150122.tif",11.9399817894245,"2015","01","22","Charlotte, NC"
"20150123.tif",9.15476368448417,"2015","01","23","Charlotte, NC"
"20150124.tif",4.9154830507457,"2015","01","24","Charlotte, NC"
"20150125.tif",7.40506729821266,"2015","01","25","Charlotte, NC"
"20150126.tif",7.10683469584423,"2015","01","26","Charlotte, NC"
"20150127.tif",5.49909527313533,"2015","01","27","Charlotte, NC"
"20150128.tif",7.85736720315341,"2015","01","28","Charlotte, NC"
"20150129.tif",14.5224239978884,"2015","01","29","Charlotte, NC"
"20150130.tif",7.08795461748621,"2015","01","30","Charlotte, NC"
"20150131.tif",9.75951760860499,"2015","01","31","Charlotte, NC"
"20150201.tif",10.9126592081756,"2015","02","01","Charlotte, NC"
"20150202.tif",4.36334372506353,"2015","02","02","Charlotte, NC"
"20150203.tif",10.2402046325759,"2015","02","03","Charlotte, NC"
"20150204.tif",11.3627804582342,"2015","02","04","Charlotte, NC"
"20150205.tif",5.8886270006302,"2015","02","05","Charlotte, NC"
"20150206.tif",9.95194868031394,"2015","02","06","Charlotte, NC"
"20150207.tif",15.4803341785675,"2015","02","07","Charlotte, NC"
"20150208.tif",10.2811225505885,"2015","02","08","Charlotte, NC"
"20150209.tif",12.820591235983,"2015","02","09","Charlotte, NC"
"20150210.tif",8.51479166481882,"2015","02","10","Charlotte, NC"
"20150211.tif",9.12888651645829,"2015","02","11","Charlotte, NC"
"20150212.tif",9.72981121974626,"2015","02","12","Charlotte, NC"
"20150213.tif",6.16972387952758,"2015","02","13","Charlotte, NC"
"20150214.tif",6.40643504335375,"2015","02","14","Charlotte, NC"
"20150215.tif",5.01092020748871,"2015","02","15","Charlotte, NC"
"20150216.tif",10.8249997481924,"2015","02","16","Charlotte, NC"
"20150217.tif",14.277593706629,"2015","02","17","Charlotte, NC"
"20150218.tif",14.4687431974364,"2015","02","18","Charlotte, NC"
"20150219.tif",7.77330360271661,"2015","02","19","Charlotte, NC"
"20150220.tif",12.4989150756686,"2015","02","20","Charlotte, NC"
"20150221.tif",16.138330591136,"2015","02","21","Charlotte, NC"
"20150222.tif",22.8497262588275,"2015","02","22","Charlotte, NC"
"20150223.tif",10.8112327077706,"2015","02","23","Charlotte, NC"
"20150224.tif",13.5673503546879,"2015","02","24","Charlotte, NC"
"20150225.tif",16.9080666697084,"2015","02","25","Charlotte, NC"
"20150226.tif",12.0415253568753,"2015","02","26","Charlotte, NC"
"20150227.tif",21.1458038273703,"2015","02","27","Charlotte, NC"
"20150228.tif",15.94308204369,"2015","02","28","Charlotte, NC"
"20150301.tif",15.110283151636,"2015","03","01","Charlotte, NC"
"20150302.tif",9.0015472285266,"2015","03","02","Charlotte, NC"
"20150303.tif",12.246065407551,"2015","03","03","Charlotte, NC"
"20150304.tif",5.57983597746036,"2015","03","04","Charlotte, NC"
"20150305.tif",5.0301476558441,"2015","03","05","Charlotte, NC"
"20150306.tif",9.92676790359572,"2015","03","06","Charlotte, NC"
"20150307.tif",11.5698728373485,"2015","03","07","Charlotte, NC"
"20150308.tif",9.7696919981482,"2015","03","08","Charlotte, NC"
"20150309.tif",9.89800355469652,"2015","03","09","Charlotte, NC"
"20150310.tif",9.9518963997,"2015","03","10","Charlotte, NC"
"20150311.tif",10.070859162091,"2015","03","11","Charlotte, NC"
"20150312.tif",8.97118032624569,"2015","03","12","Charlotte, NC"
"20150313.tif",5.6029728034447,"2015","03","13","Charlotte, NC"
"20150314.tif",6.96609476869329,"2015","03","14","Charlotte, NC"
"20150315.tif",5.31635344791882,"2015","03","15","Charlotte, NC"
"20150316.tif",6.07677142843237,"2015","03","16","Charlotte, NC"
"20150317.tif",8.10936513205467,"2015","03","17","Charlotte, NC"
"20150318.tif",6.7199430042887,"2015","03","18","Charlotte, NC"
"20150319.tif",9.74872551058314,"2015","03","19","Charlotte, NC"
"20150320.tif",9.92664795673539,"2015","03","20","Charlotte, NC"
"20150321.tif",13.7485357340921,"2015","03","21","Charlotte, NC"
"20150322.tif",11.5696306369575,"2015","03","22","Charlotte, NC"
"20150323.tif",11.7549939695837,"2015","03","23","Charlotte, NC"
"20150324.tif",12.8685658788446,"2015","03","24","Charlotte, NC"
"20150325.tif",10.7419788285429,"2015","03","25","Charlotte, NC"
"20150326.tif",11.9120239718207,"2015","03","26","Charlotte, NC"
"20150327.tif",5.29896855001966,"2015","03","27","Charlotte, NC"
"20150328.tif",4.76217680376739,"2015","03","28","Charlotte, NC"
"20150329.tif",6.61627100723718,"2015","03","29","Charlotte, NC"
"20150330.tif",8.4977524480209,"2015","03","30","Charlotte, NC"
"20150331.tif",7.53186957354616,"2015","03","31","Charlotte, NC"
"20150401.tif",8.50326434732071,"2015","04","01","Charlotte, NC"
"20150402.tif",10.9036357203141,"2015","04","02","Charlotte, NC"
"20150403.tif",8.39900639491715,"2015","04","03","Charlotte, NC"
"20150404.tif",6.35408972519372,"2015","04","04","Charlotte, NC"
"20150405.tif",5.77836743716536,"2015","04","05","Charlotte, NC"
"20150406.tif",8.53355198893054,"2015","04","06","Charlotte, NC"
"20150407.tif",11.6472605766334,"2015","04","07","Charlotte, NC"
"20150408.tif",12.3348850569702,"2015","04","08","Charlotte, NC"
"20150409.tif",13.3655728917991,"2015","04","09","Charlotte, NC"
"20150410.tif",8.6067347009781,"2015","04","10","Charlotte, NC"
"20150411.tif",7.13697992287246,"2015","04","11","Charlotte, NC"
"20150412.tif",8.3722595299406,"2015","04","12","Charlotte, NC"
"20150413.tif",10.4106540445036,"2015","04","13","Charlotte, NC"
"20150414.tif",6.90357410496679,"2015","04","14","Charlotte, NC"
"20150415.tif",3.77206752218049,"2015","04","15","Charlotte, NC"
"20150416.tif",5.65295426598911,"2015","04","16","Charlotte, NC"
"20150417.tif",7.2822354626773,"2015","04","17","Charlotte, NC"
"20150418.tif",5.31207044958481,"2015","04","18","Charlotte, NC"
"20150419.tif",5.38147598182039,"2015","04","19","Charlotte, NC"
"20150420.tif",5.91419737914513,"2015","04","20","Charlotte, NC"
"20150421.tif",5.27506049630677,"2015","04","21","Charlotte, NC"
"20150422.tif",7.00676326563793,"2015","04","22","Charlotte, NC"
"20150423.tif",6.0093863374494,"2015","04","23","Charlotte, NC"
"20150424.tif",5.52311707482549,"2015","04","24","Charlotte, NC"
"20150425.tif",10.030657406511,"2015","04","25","Charlotte, NC"
"20150426.tif",6.90480079087131,"2015","04","26","Charlotte, NC"
"20150427.tif",7.10324117115566,"2015","04","27","Charlotte, NC"
"20150428.tif",8.2485845946326,"2015","04","28","Charlotte, NC"
"20150429.tif",10.7981341131802,"2015","04","29","Charlotte, NC"
"20150430.tif",9.63054054711253,"2015","04","30","Charlotte, NC"
"20150501.tif",6.24484498630016,"2015","05","01","Charlotte, NC"
"20150502.tif",10.0132611984103,"2015","05","02","Charlotte, NC"
"20150503.tif",11.223823368843,"2015","05","03","Charlotte, NC"
"20150504.tif",13.3661703570136,"2015","05","04","Charlotte, NC"
"20150505.tif",12.1045070657589,"2015","05","05","Charlotte, NC"
"20150506.tif",12.0457529951199,"2015","05","06","Charlotte, NC"
"20150507.tif",13.8134480086453,"2015","05","07","Charlotte, NC"
"20150508.tif",13.0743459081415,"2015","05","08","Charlotte, NC"
"20150509.tif",7.62439508860922,"2015","05","09","Charlotte, NC"
"20150510.tif",8.82008122458246,"2015","05","10","Charlotte, NC"
"20150511.tif",11.436099061825,"2015","05","11","Charlotte, NC"
"20150512.tif",11.3812076634374,"2015","05","12","Charlotte, NC"
"20150513.tif",7.31860423910207,"2015","05","13","Charlotte, NC"
"20150514.tif",9.33436346993658,"2015","05","14","Charlotte, NC"
"20150515.tif",12.1501460380742,"2015","05","15","Charlotte, NC"
"20150516.tif",12.3901195620081,"2015","05","16","Charlotte, NC"
"20150517.tif",11.3383140141154,"2015","05","17","Charlotte, NC"
"20150518.tif",10.5364170356337,"2015","05","18","Charlotte, NC"
"20150519.tif",9.2334879395997,"2015","05","19","Charlotte, NC"
"20150520.tif",9.00183920789822,"2015","05","20","Charlotte, NC"
"20150521.tif",10.5473395239543,"2015","05","21","Charlotte, NC"
"20150522.tif",7.19363480365922,"2015","05","22","Charlotte, NC"
"20150523.tif",10.0767033064894,"2015","05","23","Charlotte, NC"
"20150524.tif",8.1379573944167,"2015","05","24","Charlotte, NC"
"20150525.tif",9.57858716560702,"2015","05","25","Charlotte, NC"
"20150526.tif",7.86148570676155,"2015","05","26","Charlotte, NC"
"20150527.tif",4.36721711558074,"2015","05","27","Charlotte, NC"
"20150528.tif",9.87883496401932,"2015","05","28","Charlotte, NC"
"20150529.tif",10.2154300529969,"2015","05","29","Charlotte, NC"
"20150530.tif",6.39617004770363,"2015","05","30","Charlotte, NC"
"20150531.tif",8.25609601777175,"2015","05","31","Charlotte, NC"
"20150601.tif",6.68444873076942,"2015","06","01","Charlotte, NC"
"20150602.tif",4.82685181777466,"2015","06","02","Charlotte, NC"
"20150603.tif",5.1397553429815,"2015","06","03","Charlotte, NC"
"20150604.tif",4.2469581113073,"2015","06","04","Charlotte, NC"
"20150605.tif",10.8253436135541,"2015","06","05","Charlotte, NC"
"20150606.tif",11.9218179016865,"2015","06","06","Charlotte, NC"
"20150607.tif",12.3954063283986,"2015","06","07","Charlotte, NC"
"20150608.tif",9.44306565270635,"2015","06","08","Charlotte, NC"
"20150609.tif",8.1167010744217,"2015","06","09","Charlotte, NC"
"20150610.tif",14.2767137095259,"2015","06","10","Charlotte, NC"
"20150611.tif",7.41515984793602,"2015","06","11","Charlotte, NC"
"20150612.tif",9.3455552162208,"2015","06","12","Charlotte, NC"
"20150613.tif",9.47026114628233,"2015","06","13","Charlotte, NC"
"20150614.tif",11.940434531038,"2015","06","14","Charlotte, NC"
"20150615.tif",12.1499111429224,"2015","06","15","Charlotte, NC"
"20150616.tif",14.8370049857154,"2015","06","16","Charlotte, NC"
"20150617.tif",10.9733989743764,"2015","06","17","Charlotte, NC"
"20150618.tif",14.8613438770689,"2015","06","18","Charlotte, NC"
"20150619.tif",11.391211439236,"2015","06","19","Charlotte, NC"
"20150620.tif",9.62945317282465,"2015","06","20","Charlotte, NC"
"20150621.tif",9.49088972777569,"2015","06","21","Charlotte, NC"
"20150622.tif",10.1038775091688,"2015","06","22","Charlotte, NC"
"20150623.tif",14.6034425491183,"2015","06","23","Charlotte, NC"
"20150624.tif",19.222431441246,"2015","06","24","Charlotte, NC"
"20150625.tif",17.0746831189235,"2015","06","25","Charlotte, NC"
"20150626.tif",13.2034239228723,"2015","06","26","Charlotte, NC"
"20150627.tif",9.8488867059717,"2015","06","27","Charlotte, NC"
"20150628.tif",5.97552879220746,"2015","06","28","Charlotte, NC"
"20150629.tif",7.44862687059224,"2015","06","29","Charlotte, NC"
"20150630.tif",12.9916184758905,"2015","06","30","Charlotte, NC"
"20150701.tif",23.8303657869987,"2015","07","01","Charlotte, NC"
"20150702.tif",14.2447174758159,"2015","07","02","Charlotte, NC"
"20150703.tif",8.13973173836769,"2015","07","03","Charlotte, NC"
"20150704.tif",10.9976759802532,"2015","07","04","Charlotte, NC"
"20150705.tif",9.31850630661537,"2015","07","05","Charlotte, NC"
"20150706.tif",10.4284849401765,"2015","07","06","Charlotte, NC"
"20150707.tif",15.8232983697224,"2015","07","07","Charlotte, NC"
"20150708.tif",15.3883716930897,"2015","07","08","Charlotte, NC"
"20150709.tif",18.1350018261689,"2015","07","09","Charlotte, NC"
"20150710.tif",23.5643029424357,"2015","07","10","Charlotte, NC"
"20150711.tif",11.8716165091604,"2015","07","11","Charlotte, NC"
"20150712.tif",12.3569101136306,"2015","07","12","Charlotte, NC"
"20150713.tif",11.7706265285097,"2015","07","13","Charlotte, NC"
"20150714.tif",6.02006100433801,"2015","07","14","Charlotte, NC"
"20150715.tif",5.66715137124649,"2015","07","15","Charlotte, NC"
"20150716.tif",7.84202197737294,"2015","07","16","Charlotte, NC"
"20150717.tif",11.3961407609761,"2015","07","17","Charlotte, NC"
"20150718.tif",11.5229392638935,"2015","07","18","Charlotte, NC"
"20150719.tif",10.8855707986014,"2015","07","19","Charlotte, NC"
"20150720.tif",12.1307065991933,"2015","07","20","Charlotte, NC"
"20150721.tif",9.6617160853494,"2015","07","21","Charlotte, NC"
"20150722.tif",10.9677292537219,"2015","07","22","Charlotte, NC"
"20150723.tif",13.1870844328932,"2015","07","23","Charlotte, NC"
"20150724.tif",16.0841534948114,"2015","07","24","Charlotte, NC"
