State,Name,ID,Org Type,Mode,TOS,VOMS,Vehicles Available for Maximum Service,,Service Supplied (in Thousands),,,,,,,,,,Unlinked Passenger Trips,,,,
CA,Merced County Transit(The Bus),9173,B,DR,PT,16,38,,0.0 ,,592.6,,558.7,,38.1,,35.6,,150.6,,"1,244.1",,
CA,Merced County Transit(The Bus),9173,B,MB,PT,26,44,,"1,530.9",,"1,507.8",,"1,466.6",,83.6,,81.4,,"1,189.3",,"2,416.1",,
,,,,Total,,42,82,,"1,530.9",,"2,100.4",,"2,025.4",,121.7,,117.1,,"1,339.9",,"3,660.1",,
CA,Modesto Area Express(MAX),9007,B,DR,PT,12,27,,0.0 ,,535.4,,535.4,,40.2,,40.2,,111.9,,725.4,,
CA,Modesto Area Express(MAX),9007,B,MB,PT,44,56,,"1,820.3",,"1,889.5",,"1,817.9",,145.2,,140.7,,"3,478.0",,"11,731.8",,
,,,,Total,,56,83,,"1,820.3",,"2,424.9",,"2,353.3",,185.4,,180.9,,"3,590.0",,"12,457.2",,
CA,Montebello Bus Lines(MBL),9041,B,DR,PT,10,15,,0.0 ,,103.2,,103.2,,7.9,,7.9,,59.1,,159.8,,
CA,Montebello Bus Lines(MBL),9041,B,MB,PT,5,7,,35.8,,64.5,,35.8,,4.6,,2.9,,107.2,,320.3,,
CA,Montebello Bus Lines(MBL),9041,B,MB,DO,56,77,,"2,641.1",,"2,716.6",,"2,635.2",,251.3,,242.8,,"9,008.2",,"29,765.6",,
,,,,Total,,71,99,,"2,677.0",,"2,884.3",,"2,774.2",,263.8,,253.6,,"9,174.5",,"30,245.7",,
CA,Monterey-Salinas Transit(MST),9062,B,DR,PT,24,26,,0.0 ,,"1,261.4",Q,"1,067.0",Q,67.9,Q,58.6,Q,113.8,,"1,020.4",,
CA,Monterey-Salinas Transit(MST),9062,B,MB,DO,56,76,,"2,845.2",,"3,013.9",Q,"2,845.2",Q,189.1,,178.0,,"3,939.2",,"26,093.1",,
CA,Monterey-Salinas Transit(MST),9062,B,MB,PT,16,21,,732.9,,866.4,Q,715.3,,57.5,,46.9,,460.5,,"2,887.6",,
,,,,Total,,96,123,,"3,578.0",,"5,141.7",,"4,627.4",,314.4,,283.5,,"4,513.5",,"30,001.1",,
CA,Napa County Transportation Planning Agency(NCTPA),9088,B,DR,PT,14,17,,0.0 ,,193.7,Q,170.1,Q,18.9,Q,16.6,Q,39.4,,297.2,,
CA,Napa County Transportation Planning Agency(NCTPA),9088,B,MB,PT,25,32,,"1,012.5",,"1,060.5",Q,"1,037.0",Q,81.3,Q,80.4,Q,747.7,,"2,609.5",,
,,,,Total,,39,49,,"1,012.5",,"1,254.2",,"1,207.0",,100.2,,96.9,,787.1,,"2,906.7",,
CA,North County Transit District(NCTD),9030,B,CR,PT,26,35,,"1,342.9",,"1,421.1",,"1,349.2",,38.8,,33.3,,"1,501.6",,"42,056.3",,
CA,North County Transit District(NCTD),9030,B,DR,PT,35,46,,0.0 ,,"1,377.1",,"1,160.0",,66.5,,58.2,,123.7,,"1,550.5",,
CA,North County Transit District(NCTD),9030,B,LR,PT,6,12,,619.9,,629.9,,618.0,,28.5,,28.1,,"2,195.4",,"19,575.0",,
CA,North County Transit District(NCTD),9030,B,MB,DO,121,156,,"5,724.2",,"6,317.1",,"5,745.7",,452.9,,425.0,,"8,747.5",,"43,794.1",,
,,,,Total,,188,249,,"7,686.9",,"9,745.1",,"8,873.0",,586.7,,511.3,,"12,568.2",,"106,975.9",,
CA,Norwalk Transit System(NTS),9022,B,DR,PT,2,4,,0.0 ,,12.0,,12.0,,0.7,,0.7,,3.8,,15.2,,
CA,Norwalk Transit System(NTS),9022,B,DR,DO,7,12,,0.0 ,,81.7,,60.6,,7.9,,6.1,,23.1,,68.9,,
CA,Norwalk Transit System(NTS),9022,B,MB,DO,28,36,,"1,374.3",,"1,421.4",Q,"1,371.7",Q,110.0,,105.1,,"2,941.5",,"9,285.8",,
,,,,Total,,37,52,,"1,374.3",,"1,515.1",,"1,444.3",,118.6,,111.9,,"2,968.5",,"9,369.8",,
CA,Omnitrans(OMNI),9029,B,DR,PT,90,101,,0.0 ,,"3,222.3",,"2,548.4",,208.3,,164.9,,442.4,,"5,071.7",,
CA,Omnitrans(OMNI),9029,B,MB,DO,139,163,,"8,295.9",,"8,907.0",,"8,277.9",,666.4,,637.8,,"15,010.3",,"77,318.9",,
,,,,Total,,229,264,,"8,295.9",,"12,129.3",,"10,826.4",,874.7,,802.7,,"15,452.8",,"82,390.6",,
CA,Orange County Transportation Authority(OCTA),9036,B,DR,PT,350,375,,0.0 ,,"12,761.1",,"10,382.2",,785.4,,678.3,,"1,464.7",,"14,839.4",,
CA,Orange County Transportation Authority(OCTA),9036,B,MB,PT,66,82,,"1,685.6",,"2,685.0",,"1,685.5",,152.0,,116.4,,"1,127.2",,"5,668.4",,
CA,Orange County Transportation Authority(OCTA),9036,B,MB,DO,477,579,,"21,945.0",,"26,349.7",,"21,909.9",,"1,950.9",,"1,775.4",,"63,226.4",,"248,484.4",,
CA,Orange County Transportation Authority(OCTA),9036,B,VP,PT,291,322,,0.0 ,,"5,362.8",,"5,362.8",,119.8,,119.8,,792.5,,"29,117.2",,
,,,,Total,,"1,184","1,358",,"23,630.6",,"47,158.7",,"39,340.4",,"3,008.0",,"2,689.9",,"66,610.9",,"298,109.5",,
CA,Peninsula Corridor Joint Powers Board(PCJPB),9134,B,CR,PT,100,147,,"6,900.1",,"7,038.7",,"6,895.7",,210.9,,198.2,,"11,359.2",,"292,647.0",,
CA,Peninsula Corridor Joint Powers Board(PCJPB),9134,B,MB,PT,37,44,,"1,034.7",,"1,428.3",,"1,030.7",,141.9,,113.6,,"1,564.3",,"4,276.1",,
,,,,Total,,137,191,,"7,934.8",,"8,467.1",,"7,926.4",,352.8,,154.3,,"12,923.5",,"296,923.1",,
CA,Placer County Department of Public Works(PCDPW),9196,B,DR,PT,6,10,,0.0 ,,120.6,,102.7,,14.2,,13.7,,24.1,,96.2,,
CA,Placer County Department of Public Works(PCDPW),9196,B,MB,DO,18,31,,"1,117.2",,"1,204.4",,"1,112.0",,55.0,,51.3,,830.3,,"7,405.8",,
CA,Placer County Department of Public Works(PCDPW),9196,B,MB,PT,4,6,,138.0,,218.2,,135.4,,7.9,,5.3,,76.0,,"1,732.7",,
CA,Placer County Department of Public Works(PCDPW),9196,B,VP,PT,10,11,,0.0 ,,242.9,,242.9,,5.3,,5.3,,32.9,,"1,235.1",,
,,,,Total,,38,58,,"1,255.3",,"1,786.1",,"1,593.0",,82.5,,75.5,,963.3,,"10,469.9",,
CA,Redding Area Bus Authority(RABA),9093,B,DR,PT,16,23,,0.0 ,,418.3,,407.8,,27.6,,26.8,,79.0,,351.0,,
CA,Redding Area Bus Authority(RABA),9093,B,MB,PT,12,18,,690.7,,729.3,,690.7,,43.5,,41.5,,821.7,,"4,594.2",,
,,,,Total,,28,41,,690.7,,"1,147.6",,"1,098.5",,71.1,,68.3,,900.7,,"4,945.2",,
CA,Riverside Transit Agency(RTA),9031,B,DR,PT,92,107,,0.0 ,,"4,337.5",,"3,651.8",,231.4,,178.0,,361.0,,"4,450.7",,
CA,Riverside Transit Agency(RTA),9031,B,MB,DO,75,97,,"4,736.5",,"5,469.8",,"4,741.1",,363.9,,338.5,,"6,597.5",,"40,486.4",,
CA,Riverside Transit Agency(RTA),9031,B,MB,PT,58,83,,"3,043.4",,"3,520.6",,"3,033.2",,185.6,,168.8,,"1,368.3",,"10,907.8",,
,,,,Total,,225,287,,"7,779.8",,"13,327.9",,"11,426.1",,780.9,,685.3,,"8,326.8",,"55,844.9",,
CA,Roseville Transit,9168,B,DR,PT,5,19,,0.0 ,,166.6,,142.3,,15.3,,13.3,,35.5,,161.1,,
CA,Roseville Transit,9168,B,MB,PT,16,46,,631.9,,705.8,,637.8,,47.1,,42.2,,402.7,,"2,939.9",,
,,,,Total,,21,65,,631.9,,872.3,,780.1,,62.4,,55.5,,438.2,,"3,101.0",,
CA,Sacramento Regional Transit District(Sacramento RT),9019,B,DR,PT,92,123,,0.0 ,,"3,315.4",,"2,825.8",,193.1,,170.4,,304.3,,"2,681.6",,
CA,Sacramento Regional Transit District(Sacramento RT),9019,B,LR,DO,56,76,,"4,221.5",,"4,341.2",,"4,212.6",,222.1,,213.1,,"17,315.0",,"93,086.7",,
CA,Sacramento Regional Transit District(Sacramento RT),9019,B,MB,DO,195,244,,"7,249.2",,"8,579.9",,"7,244.0",,696.2,,652.0,,"17,735.4",,"59,001.2",,
,,,,Total,,343,443,,"11,470.7",,"16,236.5",,"14,282.4",,"1,111.4",,904.2,,"35,354.7",,"154,769.5",,
CA,San Diego Association of Governments(SANDAG),9095,B,VP,PT,655,658,,0.0 ,,"14,325.2",,"14,325.2",,307.9,,307.9,,"2,229.5",,"103,086.5",,
CA,San Diego Metropolitan Transit System(MTS),9026,B,DR,PT,115,128,,0.0 ,,"4,583.2",,"3,368.1",,262.5,,197.9,,503.2,,"3,609.5",,
CA,San Diego Metropolitan Transit System(MTS),9026,B,LR,DO,93,133,,"7,681.3",,"7,982.8",,"7,894.5",,416.1,,409.5,,"36,928.3",,"220,639.0",,
CA,San Diego Metropolitan Transit System(MTS),9026,B,MB,DO,204,247,,"9,234.1",,"10,370.7",,"9,221.2",,886.7,,843.4,,"29,762.3",,"107,408.4",,
CA,San Diego Metropolitan Transit System(MTS),9026,B,MB,PT,216,265,,"8,816.8",,"10,425.0",,"8,810.8",,843.0,,787.9,,"21,142.3",,"76,494.6",,
,,,,Total,,628,773,,"25,732.3",,"33,361.7",,"29,294.7",,"2,408.4",,"1,994.3",,"88,336.0",,"408,151.5",,
CA,San Francisco Bay Area Rapid Transit District(BART),9003,A,HR,DO,534,669,,"69,442.2",,"69,477.4",,"67,843.1",,"2,231.7",,"1,941.7",,"114,654.6",,"1,442,124.0",,
CA,San Francisco Municipal Railway(MUNI),9015,B,CC,DO,27,40,,487.3,,351.2,,344.2,,146.9,,145.3,,"7,912.6",,"9,880.2",,
CA,San Francisco Municipal Railway(MUNI),9015,B,DR,PT,"1,609","1,800",,0.0 ,,"3,916.9",,"3,916.9",,331.8,,331.8,,"1,140.0",,"6,902.6",,
CA,San Francisco Municipal Railway(MUNI),9015,B,LR,DO,139,186,,"6,065.1",,"5,726.3",,"5,726.0",,635.2,,632.7,,"50,744.9",,"135,364.6",,
CA,San Francisco Municipal Railway(MUNI),9015,B,MB,DO,378,390,,"12,888.5",,"14,252.4",,"12,472.6",,"1,548.5",,"1,429.8",,"95,190.3",,"208,649.7",,
CA,San Francisco Municipal Railway(MUNI),9015,B,TB,DO,241,270,,"6,820.7",,"6,828.5",,"6,593.5",,"1,010.0",,979.8,,"72,142.5",,"106,223.6",,
,,,,Total,,"2,394","2,686",,"26,261.6",,"31,075.3",,"29,053.1",,"3,672.5",,"3,349.3",,"227,130.3",,"467,020.7",,
CA,San Joaquin Regional Transit District(RTD),9012,B,DR,DO,21,37,,0.0 ,,559.2,,486.9,,31.8,,27.8,,71.9,,382.5,,
CA,San Joaquin Regional Transit District(RTD),9012,B,DR,PT,2,2,,0.0 ,,30.0,,29.1,,2.6,,2.5,,7.1,,53.2,,
CA,San Joaquin Regional Transit District(RTD),9012,B,MB,DO,92,109,,"3,469.3",,"4,051.8",,"3,469.0",,273.0,,243.3,,"4,728.2",,"30,024.0",,
,,,,Total,,115,148,,"3,469.3",,"4,641.0",,"3,984.9",,307.4,,273.7,,"4,807.2",,"30,459.7",,
CA,San Luis Obispo Regional Transit Authority(SLORTA),9206,B,DR,PT,11,13,,0.0 ,,493.4,,387.0,,23.5,,18.5,,29.2,,365.6,,
CA,San Luis Obispo Regional Transit Authority(SLORTA),9206,B,MB,PT,16,23,,991.4,,"1,167.0",,926.0,,37.6,,31.1,,552.8,,"16,691.7",,
,,,,Total,,27,36,,991.4,,"1,660.4",,"1,313.0",,61.0,,49.6,,582.0,,"17,057.3",,
CA,San Mateo County Transit District(SamTrans),9009,B,DR,PT,83,107,,0.0 ,,"3,347.1",,"2,920.2",,230.9,,208.6,,332.1,,"2,790.0",,
CA,San Mateo County Transit District(SamTrans),9009,B,MB,DO,204,269,,"4,895.3",,"6,917.4",,"4,845.0",,565.9,,487.4,,"12,445.6",,"60,983.5",,
CA,San Mateo County Transit District(SamTrans),9009,B,MB,PT,60,82,,"2,462.9",,"3,157.6",,"2,462.9",,205.0,,167.5,,"3,103.5",,"24,490.0",,
,,,,Total,,347,458,,"7,358.2",,"13,422.0",,"10,228.1",,"1,001.7",,863.6,,"15,881.2",,"88,263.5",,
CA,Santa Barbara Metropolitan Transit District(SBMTD),9020,B,DR,PT,17,18,,0.0 ,,510.6,,438.3,,36.4,,26.8,,48.6,,259.7,,
CA,Santa Barbara Metropolitan Transit District(SBMTD),9020,B,MB,PT,7,8,,206.9,,236.3,,206.9,,6.1,,4.4,,106.9,,"6,625.0",,
CA,Santa Barbara Metropolitan Transit District(SBMTD),9020,B,MB,DO,85,103,,"2,604.5",,"2,912.4",,"2,626.5",,230.1,,206.0,,"8,293.1",,"34,667.6",,
,,,,Total,,109,129,,"2,811.4",,"3,659.4",,"3,271.8",,272.5,,237.2,,"8,448.6",,"41,552.3",,
CA,Santa Clara Valley Transportation Authority(VTA),9013,B,DR,PT,224,241,,0.0 ,,"8,807.2",,"7,582.6",,523.5,,445.9,,"1,067.1",,"9,908.0",,
CA,Santa Clara Valley Transportation Authority(VTA),9013,B,LR,DO,54,99,,"3,318.1",,"3,504.1",,"3,318.1",,211.9,,200.6,,"10,754.2",,"58,708.8",,
CA,Santa Clara Valley Transportation Authority(VTA),9013,B,MB,DO,336,535,,"15,849.3",,"18,443.3",,"15,800.2",,"1,375.2",,"1,273.9",,"34,510.3",,"152,856.1",,
CA,Santa Clara Valley Transportation Authority(VTA),9013,B,MB,PT,11,20,,184.5,,252.7,,184.5,,19.1,,16.3,,268.1,,"1,124.0",,
,,,,Total,,625,895,,"19,352.0",,"31,007.3",,"26,885.5",,"2,129.7",,"1,872.6",,"46,599.7",,"222,597.0",,
CA,Santa Clarita Transit(SCT),9171,B,DR,PT,19,23,,0.0 ,,693.4,,558.4,,46.9,,36.0,,82.6,,709.3,,
CA,Santa Clarita Transit(SCT),9171,B,MB,PT,68,73,,"3,030.9",,"3,384.2",,"3,011.4",,188.9,,168.0,,"4,128.2",,"43,098.5",,
,,,,Total,,87,96,,"3,030.9",,"4,077.6",,"3,569.8",,235.8,,203.9,,"4,210.8",,"43,807.7",,
CA,Santa Cruz Metropolitan Transit District(SCMTD),9006,B,DR,PT,6,16,,0.0 ,,51.3,,38.4,,3.8,,2.8,,7.8,,63.3,,
CA,Santa Cruz Metropolitan Transit District(SCMTD),9006,B,DR,DO,26,38,,0.0 ,,585.0,,442.3,,58.5,,41.4,,85.5,,623.3,,
CA,Santa Cruz Metropolitan Transit District(SCMTD),9006,B,MB,DO,82,83,,"3,321.9",,"3,766.4",,"3,309.2",,243.2,,223.8,,"6,026.9",,"36,553.9",,
,,,,Total,,114,137,,"3,321.9",,"4,402.7",,"3,789.9",,305.5,,268.0,,"6,120.2",,"37,240.5",,
CA,Santa Maria Area Transit(SMAT),9087,B,DR,PT,6,8,,0.0 ,,128.3,,114.4,,8.7,,8.2,,22.9,,100.1,,
CA,Santa Maria Area Transit(SMAT),9087,B,MB,PT,15,21,,799.6,,944.8,,787.1,,61.4,,51.4,,"1,163.9",,"7,681.8",,
,,,,Total,,21,29,,799.6,,"1,073.1",,901.6,,70.1,,59.6,,"1,186.8",,"7,781.9",,
CA,Santa Monica's Big Blue Bus(Big Blue Bus ),9008,B,DR,PT,5,6,,0.0 ,,77.8,,70.6,,10.9,,8.5,,24.3,,56.7,,
CA,Santa Monica's Big Blue Bus(Big Blue Bus ),9008,B,MB,DO,155,197,,"5,324.5",,"5,871.5",,"5,316.2",,528.9,,499.1,,"21,982.4",,"78,112.7",,
,,,,Total,,160,203,,"5,324.5",,"5,949.3",,"5,386.9",,539.8,,507.6,,"22,006.7",,"78,169.3",,
CA,Simi Valley Transit(SVT),9050,A,DR,DO,12,14,,0.0 ,,262.8,,218.4,,21.2,,18.0,,48.1,,192.2,,
CA,Simi Valley Transit(SVT),9050,A,MB,DO,8,13,,464.9,,491.2,,475.9,,32.3,,31.1,,477.0,,"2,429.8",,
,,,,Total,,20,27,,464.9,,754.0,,694.4,,53.5,,49.1,,525.2,,"2,622.0",,
CA,Sonoma County Transit,9089,B,DR,PT,28,35,,0.0 ,,604.4,,487.7,,37.9,,31.5,,39.4,,457.6,,
CA,Sonoma County Transit,9089,B,MB,DO,2,7,,61.3,,61.7,,61.2,,3.6,,3.5,,10.6,,92.0,,
CA,Sonoma County Transit,9089,B,MB,PT,39,51,,"1,672.6",,"2,017.1",,"1,664.3",,109.7,,92.2,,"1,392.4",,"12,044.6",,
,,,,Total,,69,93,,"1,733.9",,"2,683.2",,"2,213.2",,151.1,,127.2,,"1,442.4",,"12,594.2",,
CA,Southern California Regional Rail Authority(Metrolink),9151,B,CR,PT,173,204,,"10,705.4",,"10,989.8",,"10,655.8",,305.1,,263.3,,"12,241.8",,"419,885.0",,
CA,SunLine Transit Agency(SunLine),9079,A,DR,DO,26,27,,0.0 ,,833.0,,639.3,,65.2,,49.7,,90.0,,"1,063.8",,
CA,SunLine Transit Agency(SunLine),9079,A,MB,DO,43,68,,"2,358.0",,"2,527.4",,"2,358.8",,191.3,,184.4,,"3,592.7",,"20,197.6",,
,,,,Total,,69,95,,"2,358.0",,"3,360.4",,"2,998.2",,256.5,,234.1,,"3,682.7",,"21,261.4",,
CA,The Eastern Contra Costa Transit Authority(Tri Delta Transit),9162,B,DR,PT,19,24,,0.0 ,,777.6,,668.5,,56.7,,49.4,,122.6,,836.4,,
CA,The Eastern Contra Costa Transit Authority(Tri Delta Transit),9162,B,MB,PT,57,69,,"2,431.4",,"2,843.2",,"2,423.4",,182.1,,161.2,,"2,699.7",,"16,468.4",,
,,,,Total,,76,93,,"2,431.4",,"3,620.8",,"3,091.9",,238.8,,210.6,,"2,822.4",,"17,304.8",,
CA,Thousand Oaks Transit(TOT),9165,B,DR,PT,12,15,,0.0 ,,519.8,,473.0,,37.7,,33.7,,71.7,,341.0,,
CA,Thousand Oaks Transit(TOT),9165,B,MB,PT,6,7,,214.2,,214.2,,195.0,,14.2,,12.7,,185.7,,"1,264.5",,
,,,,Total,,18,22,,214.2,,734.0,,668.0,,51.8,,46.4,,257.3,,"1,605.4",,
CA,Torrance Transit System(TTS),9010,B,DR,PT,36,50,,0.0 ,,332.0,,332.0,,16.2,,16.2,,76.9,,332.0,,
CA,Torrance Transit System(TTS),9010,B,MB,DO,44,52,,"1,924.2",,"1,980.9",,"1,922.8",,162.7,,157.9,,"4,172.4",,"17,752.9",,
CA,Torrance Transit System(TTS),9010,B,MB,PT,12,14,,127.4,,340.0,,127.4,,15.2,,7.3,,108.1,,"1,236.4",,
,,,,Total,,92,116,,"2,051.6",,"2,652.9",,"2,382.2",,194.1,,181.5,,"4,357.3",,"19,321.3",,
CA,Unitrans - City of Davis/ASUCD(Unitrans),9142,A,MB,DO,35,49,,750.0,,769.2,,718.7,,73.6,,69.9,,"3,423.7",,"7,352.4",,
CA,Ventura Intercity Service Transit Authority(VISTA),9164,B,DR,PT,13,13,,0.0 ,,375.8,,337.2,,31.1,,29.7,,206.1,,830.4,,
CA,Ventura Intercity Service Transit Authority(VISTA),9164,B,MB,PT,25,29,,"1,407.0",,"1,706.9",,"1,404.6",,60.7,,50.7,,785.8,,"10,090.4",,
,,,,Total,,38,42,,"1,407.0",,"2,082.7",,"1,741.8",,91.8,,80.4,,991.9,,"10,920.8",,
CA,Victor Valley Transit Authority(VVTA),9148,B,DR,PT,25,32,,0.0 ,,747.6,,595.5,,45.2,,37.2,,104.5,,"1,295.3",,
CA,Victor Valley Transit Authority(VVTA),9148,B,MB,PT,26,34,,"1,673.0",,"1,820.2",,"1,667.6",,103.9,,98.6,,"1,241.2",,"7,269.2",,
,,,,Total,,51,66,,"1,673.0",,"2,567.8",,"2,263.0",,149.2,,135.8,,"1,345.7",,"8,564.4",,
CA,Western Contra Costa Transit Authority(WestCAT),9159,B,DR,PT,7,12,,0.0 ,,235.3,,214.1,,16.6,,15.2,,40.4,,238.6,,
CA,Western Contra Costa Transit Authority(WestCAT),9159,B,MB,PT,35,43,,"1,559.3",,"1,678.0",,"1,553.5",,95.1,,86.0,,"1,376.8",,"5,509.2",Q,
,,,,Total,,42,55,,"1,559.3",,"1,913.3",,"1,767.6",,111.7,,101.2,,"1,417.2",,"5,747.8",,
CA,Yolo County Transportation District(YoloBus),9090,B,DR,PT,5,9,,0.0 ,,248.4,,199.9,,15.1,,12.0,,18.2,,193.0,,
CA,Yolo County Transportation District(YoloBus),9090,B,MB,PT,41,48,,"2,200.7",,"2,295.4",,"2,200.7",,110.9,,104.8,,"1,811.7",,"19,856.4",,
,,,,Total,,46,57,,"2,200.7",,"2,543.8",,"2,400.6",,126.1,,116.8,,"1,829.9",,"20,049.4",,
CA,Yuba-Sutter Transit Authority(YSTA),9061,B,DR,PT,10,15,,0.0 ,,309.5,,271.7,,23.7,,21.3,,63.6,,397.6,,
CA,Yuba-Sutter Transit Authority(YSTA),9061,B,MB,PT,23,29,,870.4,,"1,046.3",,870.4,,60.4,,53.7,,985.1,,"6,698.6",,
,,,,Total,,33,44,,870.4,,"1,355.9",,"1,142.1",,84.1,,75.0,,"1,048.7",,"7,096.1",,
CO,City of Greeley - Transit Services(GET),8010,A,DR,DO,5,9,,0.0 ,,160.9,,142.9,,15.1,,13.8,,26.2,,99.2,,
CO,City of Greeley - Transit Services(GET),8010,A,MB,DO,10,14,,390.1,,393.3,,388.7,,30.4,,30.1,,529.8,,"1,960.4",,
,,,,Total,,15,23,,390.1,,554.3,,531.7,,45.5,,43.9,,556.0,,"2,059.5",,
CO,City of Loveland Transit(COLT),8025,A,DR,DO,3,6,,0.0 ,,53.8,,44.2,,3.8,,3.1,,9.9,,44.0,,
CO,City of Loveland Transit(COLT),8025,A,MB,DO,3,6,,167.4,,168.3,,156.1,,9.8,,9.2,,145.8,,716.7,,
,,,,Total,,6,12,,167.4,,222.1,,200.4,,13.5,,12.2,,155.7,,760.7,,
CO,Denver Regional Council of Governments(DRCOG),8108,B,VP,PT,92,101,,0.0 ,,"1,276.7",,"1,276.7",,31.9,,31.9,,151.2,,"4,571.9",,
CO,Denver Regional Transportation District(RTD),8006,B,DR,PT,349,393,,0.0 ,,"11,541.1",,"9,534.3",,790.9,,684.3,,"1,156.0",,"9,849.4",,
CO,Denver Regional Transportation District(RTD),8006,B,DR,DO,8,9,,0.0 ,,78.2,,63.6,,9.5,,8.0,,67.8,,685.4,,
CO,Denver Regional Transportation District(RTD),8006,B,LR,DO,102,122,,"7,762.0",,"8,182.4",,"7,945.8",,438.4,,412.8,,"19,759.4",,"129,248.7",,
CO,Denver Regional Transportation District(RTD),8006,B,MB,PT,427,438,,"17,268.8",,"20,899.3",,"17,263.7",,"1,440.3",,"1,286.5",,"26,667.8",,"140,352.7",,
CO,Denver Regional Transportation District(RTD),8006,B,MB,DO,528,635,,"20,859.3",,"25,614.9",,"20,981.8",,"1,623.2",,"1,450.9",,"50,554.2",,"243,595.6",,
,,,,Total,,"1,414","1,597",,"45,890.1",,"66,315.8",,"55,789.1",,"4,302.2",,"3,605.3",,"98,205.2",,"523,731.8",,
CO,Mesa County(GVT),8016,B,DR,PT,4,5,,0.0 ,,99.1,,80.6,,5.8,,4.9,,9.5,,66.8,,
CO,Mesa County(GVT),8016,B,MB,PT,11,22,,753.0,,760.5,,740.0,,48.1,,46.8,,859.2,,"3,786.6",,
,,,,Total,,15,27,,753.0,,859.6,,820.6,,53.9,,51.7,,868.7,,"3,853.3",,
CO,Mountain Metropolitan Transit(MMT),8005,B,DR,PT,74,95,,0.0 ,,"1,705.1",,"1,463.9",,144.6,,119.6,,237.8,,"1,498.4",,
CO,Mountain Metropolitan Transit(MMT),8005,B,MB,PT,63,96,,"3,173.0",,"3,436.5",,"3,168.7",,188.4,,176.4,,"3,153.0",,"19,932.0",,
CO,Mountain Metropolitan Transit(MMT),8005,B,VP,DO,22,26,,0.0 ,,635.0,,635.0,,12.2,,12.2,,45.6,,"2,500.2",,
,,,,Total,,159,217,,"3,173.0",,"5,776.6",,"5,267.5",,345.2,,308.2,,"3,436.4",,"23,930.6",,
CO,North Front Range Metropolitan Planning Organization(NFRMPO),8106,A,VP,DO,84,96,,0.0 ,,"1,848.8",,"1,848.8",,64.3,,64.3,,168.4,,"9,311.7",,
CO,Pueblo Transit System(PT),8007,B,DR,PT,11,12,,0.0 ,,273.4,Q,263.8,Q,20.8,Q,19.6,Q,49.4,,270.9,,
CO,Pueblo Transit System(PT),8007,B,MB,DO,12,16,,562.3,,566.7,Q,559.1,Q,38.7,Q,33.4,Q,904.7,,"2,723.1",,
,,,,Total,,23,28,,562.3,,840.1,,822.9,,59.5,,52.9,,954.1,,"2,994.1",,
CO,Transfort ,8011,B,DR,PT,17,18,,0.0 ,,228.7,,194.9,,18.4,,16.6,,24.2,,112.9,,
CO,Transfort ,8011,B,DR,DO,11,13,,0.0 ,,85.4,,77.3,,7.4,,6.8,,17.5,,81.0,,
CO,Transfort ,8011,B,MB,DO,23,27,,815.3,,858.5,,791.6,,76.5,,73.1,,"1,904.2",,"5,235.8",,
,,,,Total,,51,58,,815.3,,"1,172.6",,"1,063.8",,102.3,,96.6,,"1,945.9",,"5,429.7",,
CT,"2Plus Partners in Transportation, Inc(2Plus)",1110,F,VP,DO,32,35,,0.0 ,,365.3,Q,365.3,Q,8.1,Q,8.1,Q,110.0,,"3,124.4",Q,
CT,Connecticut Department of Transportation(CDOT),1102,C,CR,PT,24,54,,875.4,,"1,414.6",,"1,012.5",,30.1,,22.8,,593.7,,"12,350.4",,
CT,Connecticut Department of Transportation(CDOT),1102,C,MB,PT,11,12,,204.5,,352.7,,204.5,,17.7,,7.7,,201.5,,"2,985.4",,
,,,,Total,,35,66,,"1,079.9",,"1,767.3",,"1,217.0",,47.8,,13.6,,795.2,,"15,335.7",,
CT,Connecticut Transit - Hartford Division(CTTransit),1048,D,MB,DO,193,238,,"6,556.5",,"7,270.7",,"6,547.0",,546.9,,501.3,,"13,578.4",,"61,021.6",,
CT,Connecticut Transit - New Haven Division(CTTRANSIT),1055,D,MB,DO,92,115,,"3,461.6",,"3,619.4",,"3,459.5",,322.3,,307.9,,"8,598.2",,"28,722.3",,
CT,Connecticut Transit - Stamford Division(CTTransit),1056,D,MB,DO,43,58,,"1,538.8",,"1,582.9",,"1,537.6",,134.2,,131.1,,"3,341.7",,"12,524.5",,
CT,Greater Bridgeport Transit Authority(GBTA),1050,B,DR,PT,19,28,,0.0 ,,585.7,,514.4,,47.7,Q,43.5,Q,88.2,,545.8,,
CT,Greater Bridgeport Transit Authority(GBTA),1050,B,MB,DO,46,55,,"2,305.1",,"2,398.7",,"2,299.3",,194.3,,187.7,,"5,302.6",,"14,423.0",,
,,,,Total,,65,83,,"2,305.1",,"2,984.4",,"2,813.7",,242.0,,231.2,,"5,390.8",,"14,968.8",,
CT,Greater Hartford Ridesharing Corporation - The Rideshare Company(GHRC),1108,A,VP,DO,275,361,,0.0 ,,"5,290.9",,"5,290.9",,124.5,,124.5,,874.4,,"30,665.2",,
CT,Greater Hartford Transit District(GHTD),1017,B,DR,PT,124,133,,0.0 ,,"2,976.7",,"2,614.7",,267.1,,243.4,,421.2,,"3,575.0",,
CT,Greater Hartford Transit District(GHTD),1017,B,MB,PT,19,19,,530.1,,795.6,,598.0,,59.9,,43.9,,257.8,,"4,174.1",,
,,,,Total,,143,152,,530.1,,"3,772.3",,"3,212.7",,327.1,,287.3,,679.0,,"7,749.1",,
