State,Name,ID,Org Type,Mode,TOS,VOMS,Vehicles Available for Maximum Service,,Service Supplied (in Thousands),,,,,,,,,,Unlinked Passenger Trips,,,,
CA,Los Angeles County Metropolitan Transportation Authority(LACMTA),9154,Agency,HR,DO,70,104,,"5,896.0",,"6,081.3",,"5,885.4",,279.1,,256.6,,"47,905.9",,"231,935.8",,
CA,Los Angeles County Metropolitan Transportation Authority(LACMTA),9154,Agency,LR,DO,118,150,,"9,695.1",,"9,803.2",,"9,645.7",,451.2,,429.0,,"46,409.1",,"333,334.4",,
CA,Los Angeles County Metropolitan Transportation Authority(LACMTA),9154,Agency,MB,PT,145,188,,"6,545.4",,"7,961.8",,"6,523.3",,545.9,,496.2,,"12,929.0",,"44,734.4",,
CA,Los Angeles County Metropolitan Transportation Authority(LACMTA),9154,Agency,MB,DO,"2,089","2,421",,"81,688.7",,"96,705.6",,"80,605.1",,"7,664.6",,"6,936.2",,"353,046.5",,"1,442,067.1",,
CA,Los Angeles County Metropolitan Transportation Authority(LACMTA),9154,Agency,VP,PT,907,994,,0.0 ,,"20,581.7",,"20,581.7",,450.7,,450.7,,"2,725.1",,"124,260.7",,
,,,,Total,,"3,329","3,857",,"103,825.3",,"141,133.6",,"123,241.1",,"9,391.5",,"8,131.3",,"463,015.6",,"2,176,332.4",,
CA,Merced County Transit(The Bus),9173,Agency,DR,PT,16,38,,0.0 ,,760.1,Q,622.5,Q,46.8,Q,40.6,Q,196.4,,"1,624.3",,
CA,Merced County Transit(The Bus),9173,Agency,MB,PT,26,41,,"1,396.8",,"1,386.0",,"1,282.6",,78.8,,73.6,,776.7,,"1,573.8",,
,,,,Total,,42,79,,"1,396.8",,"2,146.1",,"1,905.2",,125.6,,114.2,,973.1,,"3,198.1",,
CA,Modesto Area Express(MAX),9007,City,DR,PT,12,14,,0.0 ,,530.1,,530.1,,40.2,,40.2,,114.6,,796.6,,
CA,Modesto Area Express(MAX),9007,City,MB,PT,46,63,,"1,854.3",,"1,865.1",,"1,795.9",,144.5,,139.8,,"3,145.4",,"10,868.9",,
,,,,Total,,58,77,,"1,854.3",,"2,395.1",,"2,326.0",,184.7,,180.0,,"3,260.1",,"11,665.5",,
CA,Montebello Bus Lines(MBL),9041,City,DT,PT,10,15,,0.0 ,,104.5,,104.5,,7.6,,7.6,,70.4,,141.6,,
CA,Montebello Bus Lines(MBL),9041,City,MB,DO,55,66,,"2,596.6",,"2,660.4",,"2,589.6",,237.3,,231.8,,"8,107.7",,"26,755.5",,
CA,Montebello Bus Lines(MBL),9041,City,MB,PT,5,7,,38.1,,65.9,,38.1,,4.7,,3.1,,109.0,,349.7,,
,,,,Total,,70,88,,"2,634.7",,"2,830.8",,"2,732.3",,249.5,,242.5,,"8,287.1",,"27,246.8",,
CA,Monterey-Salinas Transit(MST),9062,Agency,DR,PT,23,26,,0.0 ,,"1,164.7",Q,982.3,,63.1,Q,56.9,,103.4,,"1,618.9",Q,
CA,Monterey-Salinas Transit(MST),9062,Agency,MB,DO,62,65,,"3,102.2",,"3,287.3",Q,"3,101.2",,203.9,Q,192.4,,"3,822.8",,"25,322.0",,
CA,Monterey-Salinas Transit(MST),9062,Agency,MB,PT,16,18,,726.2,,784.4,Q,726.0,Q,52.0,Q,48.1,Q,426.9,,"2,676.0",,
,,,,Total,,101,109,,"3,828.4",,"5,236.4",,"4,809.5",,319.0,,297.4,,"4,353.0",,"29,616.9",,
CA,Napa County Transportation Planning Agency(NCTPA),9088,Agency,DR,PT,13,15,,0.0 ,,211.8,Q,180.3,Q,21.4,Q,17.0,N,39.4,Q,373.4,Q,
CA,Napa County Transportation Planning Agency(NCTPA),9088,Agency,MB,PT,25,36,,"1,010.3",,"1,006.8",Q,979.9,Q,82.1,Q,79.8,Q,657.8,Q,"2,295.7",Q,
,,,,Total,,38,51,,"1,010.3",,"1,218.6",,"1,160.2",,103.5,,96.8,Q,697.2,,"2,669.1",,
CA,North County Transit District(NCTD),9030,Agency,CR,PT,26,35,,"1,269.3",,"1,299.5",,"1,230.7",,35.7,,30.6,,"1,271.6",,"35,916.3",,
CA,North County Transit District(NCTD),9030,Agency,DR,PT,26,35,,0.0 ,,"1,372.9",,"1,122.5",,67.9,,58.0,,119.2,,"1,559.5",,
CA,North County Transit District(NCTD),9030,Agency,LR,PT,6,12,,497.4,,507.5,,498.8,,23.0,,22.6,,"2,117.9",,"18,400.5",,
CA,North County Transit District(NCTD),9030,Agency,MB,PT,22,22,,681.5,,688.0,,623.7,,43.7,,41.2,,806.8,Q,"4,008.9",Q,
CA,North County Transit District(NCTD),9030,Agency,MB,DO,123,144,,"4,779.5",,"5,115.1",,"4,715.6",,376.0,,354.9,,"7,018.4",,"34,873.2",,
,,,,Total,,203,248,,"7,227.7",,"8,982.9",,"8,191.3",,546.3,,482.4,,"11,333.9",,"94,758.4",,
CA,Norwalk Transit System(NTS),9022,City,DR,DO,5,7,,0.0 ,,75.5,,56.3,,12.0,,6.3,,22.8,,63.3,,
CA,Norwalk Transit System(NTS),9022,City,DT,PT,2,2,,0.0 ,,14.2,,14.2,,0.9,,0.9,,4.1,,16.8,,
CA,Norwalk Transit System(NTS),9022,City,MB,DO,24,36,,"1,263.9",,"1,300.0",,"1,262.6",,101.4,,97.1,,"2,232.3",,"7,810.9",,
,,,,Total,,31,45,,"1,263.9",,"1,389.7",,"1,333.2",,114.3,,104.3,,"2,259.2",,"7,891.0",,
CA,Omnitrans(OMNI),9029,Agency,DR,PT,90,101,,0.0 ,,"3,254.6",,"2,535.6",,217.3,,168.4,,444.7,,"4,539.9",,
CA,Omnitrans(OMNI),9029,Agency,MB,DO,139,177,,"8,287.8",,"8,900.9",,"8,273.9",,666.8,,638.3,,"14,306.6",,"66,789.7",,
,,,,Total,,229,278,,"8,287.8",,"12,155.5",,"10,809.5",,884.1,,806.7,,"14,751.3",,"71,329.6",,
CA,Orange County Transportation Authority(OCTA),9036,Agency,DR,PT,350,533,,0.0 ,,"12,590.9",,"10,507.8",,759.3,,661.7,,"1,431.1",,"15,093.0",,
CA,Orange County Transportation Authority(OCTA),9036,Agency,DT,PT,55,55,,0.0 ,,109.3,,109.3,,9.4,,9.4,,51.8,,202.4,,
CA,Orange County Transportation Authority(OCTA),9036,Agency,MB,PT,80,99,,"1,507.8",,"2,440.6",,"1,506.8",,136.0,,102.0,,904.0,,"6,452.5",,
CA,Orange County Transportation Authority(OCTA),9036,Agency,MB,DO,442,530,,"19,130.2",,"22,744.2",,"19,117.3",,"1,705.7",,"1,567.4",,"52,472.6",,"228,594.5",,
CA,Orange County Transportation Authority(OCTA),9036,Agency,VP,PT,286,427,,0.0 ,,"5,419.5",,"5,419.5",,130.5,,130.5,,848.7,,"30,208.6",,
,,,,Total,,"1,213","1,644",,"20,638.0",,"43,304.5",,"36,660.6",,"2,740.9",,"2,471.0",,"55,708.3",,"280,551.1",,
CA,Peninsula Corridor Joint Powers Board(PCJPB),9134,Agency,CR,PT,95,118,,"6,690.6",,"6,811.8",,"6,657.8",,203.0,,190.7,,"10,611.7",,"295,357.3",,
CA,Peninsula Corridor Joint Powers Board(PCJPB),9134,Agency,MB,PT,35,42,,"1,001.3",,"1,346.5",,991.5,,138.0,,111.6,,"1,397.5",,"2,671.4",,
,,,,Total,,130,160,,"7,691.8",,"8,158.3",,"7,649.4",,341.0,,149.8,,"12,009.2",,"298,028.7",,
CA,Placer County Department of Public Works(PCDPW),9196,City,DR,PT,5,7,,0.0 ,,114.9,,96.9,,13.6,,13.1,,22.7,,87.6,,
CA,Placer County Department of Public Works(PCDPW),9196,City,DT,PT,1,1,,0.0 ,,4.6,,4.6,,0.1,,0.1,,0.3,,4.6,,
CA,Placer County Department of Public Works(PCDPW),9196,City,MB,DO,15,33,,"1,104.3",,"1,210.8",,"1,090.7",,54.0,,50.6,,662.1,,"6,046.4",,
CA,Placer County Department of Public Works(PCDPW),9196,City,MB,PT,4,6,,147.1,,227.5,,144.6,,9.0,,6.3,,71.6,,"1,660.7",,
CA,Placer County Department of Public Works(PCDPW),9196,City,VP,PT,10,11,,0.0 ,,244.6,,244.6,,5.4,,5.4,,31.3,,"1,175.7",,
,,,,Total,,35,58,,"1,251.4",,"1,802.4",,"1,581.5",,82.2,,75.5,,788.0,,"8,975.1",,
CA,Redding Area Bus Authority(RABA),9093,Agency,DR,PT,16,23,,0.0 ,,356.2,,343.4,,26.1,,25.0,,64.6,,322.8,,
CA,Redding Area Bus Authority(RABA),9093,Agency,MB,PT,12,19,,633.6,,669.1,Q,633.6,Q,46.8,Q,43.7,Q,672.4,Q,"3,612.1",Q,
,,,,Total,,28,42,,633.6,,"1,025.3",,977.0,,72.9,,68.8,,736.9,,"3,934.8",,
CA,Riverside Transit Agency(RTA),9031,Agency,DR,PT,73,98,,0.0 ,,"3,658.6",,"3,028.3",,205.4,,155.7,,331.2,,"4,084.2",,
CA,Riverside Transit Agency(RTA),9031,Agency,DT,PT,12,12,,0.0 ,,134.8,,134.8,,4.6,,4.6,,7.2,,89.0,,
CA,Riverside Transit Agency(RTA),9031,Agency,MB,PT,61,84,,"3,111.9",,"3,644.1",,"3,109.4",,183.9,,164.2,,"1,350.1",,"10,755.2",,
CA,Riverside Transit Agency(RTA),9031,Agency,MB,DO,75,97,,"4,372.0",,"5,043.6",,"4,370.1",,323.2,,299.7,,"6,245.6",,"38,312.3",,
,,,,Total,,221,291,,"7,483.9",,"12,481.0",,"10,642.5",,717.1,,624.2,,"7,934.1",,"53,240.6",,
CA,Roseville Transit,9168,City,DR,PT,5,13,,0.0 ,,157.4,,136.2,,14.0,,12.3,,32.8,,136.5,,
CA,Roseville Transit,9168,City,MB,PT,17,44,,599.1,,703.5,,621.2,,47.8,,42.5,,363.3,,"2,652.3",,
,,,,Total,,22,57,,599.1,,860.9,,757.5,,61.8,,54.8,,396.1,,"2,788.8",,
CA,Sacramento Regional Transit District(Sacramento RT),9019,Agency,DR,PT,98,116,,0.0 ,,"3,296.5",,"2,758.7",,195.3,,170.6,,294.3,,"2,543.6",,
CA,Sacramento Regional Transit District(Sacramento RT),9019,Agency,LR,DO,56,76,,"4,086.2",,"4,198.4",,"4,073.7",,214.9,,206.2,,"15,317.9",,"82,500.5",,
CA,Sacramento Regional Transit District(Sacramento RT),9019,Agency,MB,DO,188,195,,"7,048.7",,"8,360.2",,"7,032.4",,671.5,,628.2,,"17,579.3",,"61,417.1",,
,,,,Total,,342,387,,"11,134.9",,"15,855.1",,"13,864.7",,"1,081.7",,880.0,,"33,191.5",,"146,461.2",,
CA,San Diego Association of Governments(SANDAG),9095,MPO,VP,PT,667,667,,0.0 ,,"15,664.5",,"15,664.5",,355.6,,355.6,,"2,042.6",,"97,611.2",,
CA,San Diego Metropolitan Transit System(MTS),9026,Agency,DR,PT,121,127,,0.0 ,,"4,370.7",,"3,063.1",,248.0,,178.7,,429.4,,"3,307.6",,
CA,San Diego Metropolitan Transit System(MTS),9026,Agency,LR,DO,93,134,,"7,610.1",,"7,828.4",,"7,743.2",,448.3,,442.5,,"30,469.0",,"186,509.3",,
CA,San Diego Metropolitan Transit System(MTS),9026,Agency,MB,DO,198,236,,"8,626.8",,"9,776.1",,"8,623.6",,829.0,,788.6,,"26,920.5",,"98,162.8",,
CA,San Diego Metropolitan Transit System(MTS),9026,Agency,MB,PT,213,268,,"8,396.3",,"10,027.0",,"8,386.4",,821.9,,767.0,,"21,558.9",,"75,929.0",,
,,,,Total,,625,765,,"24,633.2",,"32,002.2",,"27,816.3",,"2,347.2",,"1,911.7",,"79,377.8",,"363,908.6",,
CA,San Francisco Bay Area Rapid Transit District(BART),9003,Agency,HR,DO,534,668,,"59,960.4",,"64,974.2",,"63,237.5",,"2,075.6",,"1,780.2",,"108,298.0",,"1,390,909.7",,
CA,San Francisco Municipal Railway(MUNI),9015,City,CC,DO,27,40,,492.7,,349.5,,342.3,,146.9,,145.3,,"8,008.4",,"10,053.3",,
CA,San Francisco Municipal Railway(MUNI),9015,City,DR,PT,88,115,,0.0 ,,"1,307.0",,"1,307.0",,152.9,,152.9,,513.9,,"4,390.5",,
CA,San Francisco Municipal Railway(MUNI),9015,City,DT,PT,"1,523","1,523",,0.0 ,,"2,296.2",,"2,296.2",,152.9,,152.9,,524.9,,"2,296.3",,
CA,San Francisco Municipal Railway(MUNI),9015,City,LR,DO,139,186,,"6,043.1",,"5,767.0",,"5,766.6",,629.9,,627.6,,"49,396.9",,"131,367.6",,
CA,San Francisco Municipal Railway(MUNI),9015,City,MB,DO,385,395,,"12,683.7",,"13,896.1",,"12,350.9",,"1,551.6",,"1,434.3",,"91,609.2",,"208,583.7",,
CA,San Francisco Municipal Railway(MUNI),9015,City,TB,DO,227,313,,"6,587.8",,"6,563.4",,"6,343.8",,984.7,,956.3,,"66,967.7",,"98,408.6",,
,,,,Total,,"2,389","2,572",,"25,807.4",,"30,179.1",,"28,406.8",,"3,619.0",,"3,303.3",,"217,021.0",,"455,100.1",,
CA,San Joaquin Regional Transit District(RTD),9012,Agency,DR,PT,1,1,,0.0 ,,1.7,,1.6,,0.2,,0.2,,0.3,,2.5,,
CA,San Joaquin Regional Transit District(RTD),9012,Agency,DR,DO,21,38,,0.0 ,,214.2,,180.2,,17.2,,14.9,,34.7,,184.3,,
CA,San Joaquin Regional Transit District(RTD),9012,Agency,DT,PT,8,8,,0.0 ,,67.8,,67.8,,2.5,,2.5,,11.0,,58.6,,
CA,San Joaquin Regional Transit District(RTD),9012,Agency,MB,DO,94,109,,"3,265.2",,"3,849.1",,"3,376.8",,260.9,,229.9,,"4,303.2",,"27,343.2",,
,,,,Total,,124,156,,"3,265.2",,"4,132.7",,"3,626.4",,280.9,,247.6,,"4,349.2",,"27,588.6",,
CA,San Luis Obispo Regional Transit Authority(SLORTA),9206,Agency,DR,DO,12,14,,0.0 ,,510.9,,392.4,,25.1,,19.9,,30.0,,345.7,,
CA,San Luis Obispo Regional Transit Authority(SLORTA),9206,Agency,MB,DO,16,21,,925.7,,"1,028.3",,925.2,,36.3,,31.1,,534.7,,"14,676.7",,
,,,,Total,,28,35,,925.7,,"1,539.2",,"1,317.7",,61.3,,51.0,,564.8,,"15,022.4",,
CA,San Mateo County Transit District(SamTrans),9009,Agency,DR,PT,91,101,,0.0 ,,"2,863.7",,"2,475.3",,199.7,,180.3,,292.7,,"2,663.8",,
CA,San Mateo County Transit District(SamTrans),9009,Agency,DT,PT,10,10,,0.0 ,,303.5,,303.5,,10.7,,10.7,,28.3,,294.6,,
CA,San Mateo County Transit District(SamTrans),9009,Agency,MB,PT,61,80,,"2,404.1",,"3,248.0",,"2,404.1",,208.0,,166.9,,"3,170.3",,"24,070.2",,
CA,San Mateo County Transit District(SamTrans),9009,Agency,MB,DO,194,233,,"4,505.3",,"6,224.8",,"4,453.1",,511.6,,440.6,,"11,251.2",,"48,380.3",,
,,,,Total,,356,424,,"6,909.4",,"12,640.0",,"9,636.0",,930.1,,798.5,,"14,742.6",,"75,408.9",,
CA,Santa Barbara Metropolitan Transit District(SBMTD),9020,Agency,DR,PT,16,17,,0.0 ,,524.1,,449.9,,35.3,,26.4,,45.4,,271.5,,
CA,Santa Barbara Metropolitan Transit District(SBMTD),9020,Agency,MB,DO,87,106,,"2,673.7",,"3,030.1",,"2,668.7",,236.4,,211.5,,"7,963.1",,"33,336.6",,
,,,,Total,,103,123,,"2,673.7",,"3,554.2",,"3,118.6",,271.6,,237.9,,"8,008.6",,"33,608.1",,
CA,Santa Clara Valley Transportation Authority(VTA),9013,Agency,DR,PT,230,241,,0.0 ,,"7,949.4",Q,"6,816.2",,463.1,Q,371.8,,930.2,,"9,005.4",,
CA,Santa Clara Valley Transportation Authority(VTA),9013,Agency,LR,DO,47,99,,"3,020.5",,"3,202.1",,"3,019.9",,195.0,,183.5,,"9,749.9",,"50,000.3",,
CA,Santa Clara Valley Transportation Authority(VTA),9013,Agency,MB,DO,350,424,,"15,177.6",,"17,684.6",,"15,130.5",,"1,330.5",,"1,226.9",,"31,983.5",,"142,754.3",,
CA,Santa Clara Valley Transportation Authority(VTA),9013,Agency,MB,PT,11,20,,185.9,,229.4,,185.9,,19.0,,16.8,,227.3,,942.6,,
,,,,Total,,638,784,,"18,383.9",,"29,065.6",,"25,152.5",,"2,007.5",,"1,748.8",,"42,890.9",,"202,702.6",,
CA,Santa Clarita Transit(SCT),9171,City,DR,PT,21,23,,0.0 ,,808.9,,640.8,,54.8,,38.7,,103.6,,800.2,,
CA,Santa Clarita Transit(SCT),9171,City,MB,PT,70,80,,"2,865.3",,"3,231.6",,"2,841.7",,180.0,,161.7,,"3,818.4",,"39,864.5",,
,,,,Total,,91,103,,"2,865.3",,"4,040.4",,"3,482.5",,234.8,,200.3,,"3,922.1",,"40,664.6",,
CA,Santa Cruz Metropolitan Transit District(SCMTD),9006,Agency,DR,DO,29,37,,0.0 ,,542.1,Q,265.1,Q,58.9,Q,28.9,Q,82.2,,563.7,,
CA,Santa Cruz Metropolitan Transit District(SCMTD),9006,Agency,DT,PT,6,6,,0.0 ,,68.9,,68.9,,5.9,,5.9,,11.9,,76.0,,
CA,Santa Cruz Metropolitan Transit District(SCMTD),9006,Agency,MB,DO,82,85,,"3,328.3",,"3,781.2",,"3,325.2",,243.7,,224.3,,"5,745.9",,"36,321.2",,
,,,,Total,,117,128,,"3,328.3",,"4,392.1",,"3,659.2",,308.6,,259.1,,"5,840.0",,"36,960.9",,
CA,Santa Maria Area Transit(SMAT),9087,City,DR,PT,5,8,,0.0 ,,153.3,,135.3,,10.9,,9.9,,24.2,,119.0,,
CA,Santa Maria Area Transit(SMAT),9087,City,MB,PT,16,21,,806.9,,844.7,,788.4,,55.2,,52.3,,"1,126.2",,"7,432.8",,
,,,,Total,,21,29,,806.9,,998.0,,923.7,,66.1,,62.1,,"1,150.3",,"7,551.7",,
CA,Santa Monica's Big Blue Bus(Big Blue Bus ),9008,City,DR,PT,5,6,,0.0 ,,79.4,,71.7,,11.0,,8.7,,25.2,,62.3,,
CA,Santa Monica's Big Blue Bus(Big Blue Bus ),9008,City,MB,DO,151,199,,"5,359.8",,"5,902.8",,"5,352.3",,535.1,,506.0,,"22,350.3",,"76,035.4",,
,,,,Total,,156,205,,"5,359.8",,"5,982.2",,"5,424.0",,546.1,,514.7,,"22,375.4",,"76,097.7",,
CA,Simi Valley Transit(SVT),9050,City,DR,DO,12,13,,0.0 ,,263.5,,189.3,,21.0,,17.8,,51.2,,189.3,,
CA,Simi Valley Transit(SVT),9050,City,MB,DO,8,13,,471.3,,496.2,,479.2,,32.3,,31.2,,473.5,,"2,414.3",,
,,,,Total,,20,26,,471.3,,759.7,,668.5,,53.3,,49.0,,524.7,,"2,603.6",,
CA,Sonoma County Transit,9089,City,DR,PT,25,31,,0.0 ,,554.3,,423.5,,32.5,,25.4,,34.4,,400.3,,
CA,Sonoma County Transit,9089,City,MB,PT,33,61,,"1,402.3",,"1,766.4",,"1,395.3",,93.0,,79.9,,"1,255.4",,"10,859.1",,
CA,Sonoma County Transit,9089,City,MB,DO,2,5,,61.1,,61.6,,61.1,,3.4,,3.4,,10.4,,90.6,,
,,,,Total,,60,97,,"1,463.4",,"2,382.2",,"1,879.8",,128.9,,108.7,,"1,300.2",,"11,350.0",,
CA,Southern California Regional Rail Authority(Metrolink),9151,Agency,CR,PT,169,200,,"10,536.4",,"10,790.5",,"10,478.8",,300.4,,261.8,,"12,005.8",,"413,398.9",,
CA,SunLine Transit Agency(SunLine),9079,Agency,DR,DO,25,27,,0.0 ,,864.6,,674.2,,66.5,,51.1,,106.0,,"1,204.8",,
CA,SunLine Transit Agency(SunLine),9079,Agency,MB,DO,43,68,,"2,469.0",,"2,694.5",,"2,467.5",,189.8,,180.7,,"3,607.7",,"20,292.9",,
,,,,Total,,68,95,,"2,469.0",,"3,559.1",,"3,141.7",,256.3,,231.8,,"3,713.7",,"21,497.8",,
CA,The Eastern Contra Costa Transit Authority(Tri Delta Transit),9162,Other  ,DR,PT,20,24,,0.0 ,,879.0,,749.1,,66.1,,57.4,,125.8,,857.7,,
CA,The Eastern Contra Costa Transit Authority(Tri Delta Transit),9162,Other  ,MB,PT,53,68,,"2,152.2",,"2,459.0",,"2,146.2",,170.1,,154.4,,"2,345.7",,"14,308.6",,
,,,,Total,,73,92,,"2,152.2",,"3,338.0",,"2,895.3",,236.2,,211.8,,"2,471.4",,"15,166.3",,
CA,Thousand Oaks Transit(TOT),9165,City,DR,PT,15,18,,0.0 ,,517.2,,479.5,,40.2,,35.6,,81.4,,387.7,,
CA,Thousand Oaks Transit(TOT),9165,City,MB,PT,4,6,,222.2,,222.2,,200.5,,15.1,,13.1,,184.9,,"1,179.3",,
,,,,Total,,19,24,,222.2,,739.4,,680.0,,55.3,,48.7,,266.3,,"1,567.0",,
CA,Torrance Transit System(TTS),9010,City,DT,PT,36,36,,0.0 ,,353.3,,353.3,,17.3,,17.3,,75.6,,353.3,,
CA,Torrance Transit System(TTS),9010,City,MB,PT,12,14,,132.1,,341.0,,131.5,,15.0,,7.3,,93.0,,"1,063.7",,
CA,Torrance Transit System(TTS),9010,City,MB,DO,44,51,,"1,924.2",,"1,980.7",,"1,922.8",,162.6,,157.9,,"3,474.0",,"14,765.0",,
,,,,Total,,92,101,,"2,056.3",,"2,675.0",,"2,407.6",,194.9,,182.5,,"3,642.6",,"16,181.9",,
CA,Unitrans - City of Davis/ASUCD(Unitrans),9142,University,MB,DO,36,47,,787.9,,793.6,,743.2,,77.1,,73.6,,"3,507.4",,"7,538.7",,
CA,Ventura Intercity Service Transit Authority(VISTA),9164,Agency,DR,PT,11,13,,0.0 ,,382.2,Q,350.4,Q,32.8,Q,31.0,Q,216.9,,877.8,,
CA,Ventura Intercity Service Transit Authority(VISTA),9164,Agency,MB,PT,24,29,,"1,407.0",,"1,838.9",,"1,496.8",,62.0,,52.0,,779.2,,"9,054.1",Q,
,,,,Total,,35,42,,"1,407.0",,"2,221.1",,"1,847.2",,94.8,,83.0,,996.1,,"9,931.9",,
CA,Victor Valley Transit Authority(VVTA),9148,Agency,DR,PT,26,32,,0.0 ,,731.9,,590.4,,44.3,,37.1,,103.9,,"1,288.6",,
CA,Victor Valley Transit Authority(VVTA),9148,Agency,MB,PT,27,35,,"1,762.0",,"1,927.5",,"1,760.8",,109.4,,103.9,,"1,378.6",,"8,078.5",,
,,,,Total,,53,67,,"1,762.0",,"2,659.4",,"2,351.2",,153.8,,141.1,,"1,482.5",,"9,367.0",,
CA,Western Contra Costa Transit Authority(WestCAT),9159,Agency,DR,PT,7,12,,0.0 ,,226.6,,207.1,,15.2,,13.8,,39.9,,238.9,,
CA,Western Contra Costa Transit Authority(WestCAT),9159,Agency,MB,PT,35,43,,"1,456.8",,"1,568.8",,"1,454.7",,80.4,,74.5,,"1,191.2",,"5,466.7",,
,,,,Total,,42,55,,"1,456.8",,"1,795.5",,"1,661.9",,95.6,,88.3,,"1,231.1",,"5,705.6",,
CA,Yolo County Transportation District(YCTD),9090,Agency,DR,PT,7,9,,0.0 ,,239.1,,189.5,,14.8,,11.8,,15.9,,177.8,,
CA,Yolo County Transportation District(YCTD),9090,Agency,MB,PT,41,54,,"2,163.9",,"2,261.4",,"2,163.9",,111.7,,105.3,,"1,666.1",,"18,260.1",,
,,,,Total,,48,63,,"2,163.9",,"2,500.5",,"2,353.4",,126.5,,117.1,,"1,682.0",,"18,437.9",,
CA,Yuba-Sutter Transit Authority(YSTA),9061,Agency,DR,PT,10,15,,0.0 ,,313.5,,279.3,,23.3,,21.1,,64.3,,398.7,,
CA,Yuba-Sutter Transit Authority(YSTA),9061,Agency,MB,PT,23,32,,897.8,,"1,071.8",,897.8,,63.5,,56.5,,996.6,,"6,776.5",Q,
,,,,Total,,33,47,,897.8,,"1,385.3",,"1,177.1",,86.8,,77.6,,"1,060.9",,"7,175.3",,
CO,City of Greeley - Transit Services(GET),8010,City,DR,DO,5,10,,0.0 ,,155.1,Q,144.2,Q,14.2,Q,12.7,Q,24.9,,94.4,,
CO,City of Greeley - Transit Services(GET),8010,City,MB,DO,11,14,,410.1,,415.6,,410.1,,31.3,,31.0,,493.1,,"1,823.1",,
,,,,Total,,16,24,,410.1,,570.7,,554.3,,45.5,,43.7,,518.0,,"1,917.5",,
CO,City of Loveland Transit(COLT),8025,City,DR,DO,3,6,,0.0 ,,51.0,Q,43.9,Q,3.3,Q,2.9,Q,8.2,,31.8,,
CO,City of Loveland Transit(COLT),8025,City,MB,DO,3,7,,152.4,,164.8,,150.9,,9.6,,9.2,,138.3,,685.5,,
,,,,Total,,6,13,,152.4,,215.8,,194.8,,12.9,,12.0,,146.5,,717.4,,
CO,Denver Regional Council of Governments(DRCOG),8108,MPO,VP,PT,97,120,,0.0 ,,"1,110.3",,"1,110.3",,25.3,,25.3,,129.6,,"3,498.0",,
CO,Denver Regional Transportation District(RTD),8006,Agency,DR,DO,8,9,,0.0 ,,77.9,,63.0,,9.5,,8.0,,64.2,,668.4,,
CO,Denver Regional Transportation District(RTD),8006,Agency,DR,PT,351,358,,0.0 ,,"12,012.1",,"9,818.0",,785.7,,642.8,,"1,108.2",,"9,926.3",,
CO,Denver Regional Transportation District(RTD),8006,Agency,LR,DO,104,122,,"7,764.2",,"8,346.1",,"7,969.7",,445.7,,419.7,,"20,087.7",,"139,416.7",,
CO,Denver Regional Transportation District(RTD),8006,Agency,MB,PT,358,445,,"17,229.5",,"20,587.4",,"17,223.2",,"1,428.6",,"1,284.3",,"26,270.1",,"126,617.3",,
CO,Denver Regional Transportation District(RTD),8006,Agency,MB,DO,458,500,,"20,630.6",,"25,634.8",,"20,787.5",,"1,636.4",,"1,463.2",,"49,898.0",,"258,792.8",,
,,,,Total,,"1,279","1,434",,"45,624.3",,"66,658.4",,"55,861.4",,"4,305.9",,"3,582.1",,"97,428.2",,"535,421.4",,
CO,Mesa County(GVT),8016,City,DR,PT,4,5,,0.0 ,,109.3,,88.3,,6.5,,5.4,,11.2,,82.3,,
CO,Mesa County(GVT),8016,City,MB,PT,12,21,,755.8,,770.1,,747.7,,48.6,,47.2,,972.5,,"3,628.7",,
,,,,Total,,16,26,,755.8,,879.4,,835.9,,55.0,,52.5,,983.7,,"3,711.0",,
CO,Mountain Metropolitan Transit(MMT),8005,City,DR,PT,85,133,,0.0 ,,"1,802.4",,"1,512.5",,144.8,,118.5,,258.8,,"1,617.5",,
CO,Mountain Metropolitan Transit(MMT),8005,City,MB,PT,41,57,,"2,110.5",,"2,284.2",,"2,095.9",,126.1,,118.4,,"2,537.9",,"15,412.8",Q,
CO,Mountain Metropolitan Transit(MMT),8005,City,VP,DO,25,34,,0.0 ,,737.2,,737.2,,13.6,,13.6,,49.5,,"2,909.8",,
,,,,Total,,151,224,,"2,110.5",,"4,823.8",,"4,345.6",,284.5,,250.5,,"2,846.3",,"19,940.1",,
CO,North Front Range Metropolitan Planning Organization(NFRMPO),8106,MPO,VP,DO,83,98,,0.0 ,,"2,079.7",,"2,079.7",,62.7,,62.7,,164.3,,"9,273.8",,
CO,Pueblo Transit System(PT),8007,City,DR,PT,11,12,,0.0 ,,340.7,Q,294.5,Q,22.1,Q,20.9,Q,51.4,,280.3,,
CO,Pueblo Transit System(PT),8007,City,MB,DO,14,16,,548.8,,576.8,,571.3,,44.7,,40.4,,951.1,,"2,862.9",,
,,,,Total,,25,28,,548.8,,917.5,,865.8,,66.8,,61.3,,"1,002.6",,"3,143.2",,
CO,Transfort ,8011,City,DR,PT,16,23,,0.0 ,,252.1,,227.2,,20.6,,18.4,,31.9,,189.3,,
CO,Transfort ,8011,City,DR,DO,7,11,,0.0 ,,41.0,,37.2,,3.6,,3.3,,8.5,,55.5,,
